Title: The Initial Mass Function of the Orion Nebula Cluster 
       across the H-burning limit 
Authors: Da Rio N., Robberto M., Hillenbrand L.A., Henning T., Stassun K.G. 
Table: Table 3
================================================================================
Byte-by-byte Description of file: apj416802t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units      Label  Explanations
--------------------------------------------------------------------------------
   1-  4 I4     ---        ID     Source identification number
 900 05 35 40.88 -05 22 02.4 3.515 0.010 -1.251 0.063  2.307  0.359  0.230 0.060  6.800 0.128 0.221 0.027 6.736 0.037
 901 05 35 40.60 -05 22 32.1 3.481 0.016 -0.661 0.269  8.757  1.611 ~0.113       <6.          0.133 0.020 5.304 0.386
 902 05 35 45.82 -05 22 17.4 3.449 0.006 -1.975 0.167  0.130  1.006  0.044 0.007  6.630 0.118 0.052 0.015 6.691 0.048
 903 05 35 35.12 -05 21 23.7 3.536 0.001 -0.499 0.016  2.059  0.067  0.434 0.008  6.250 0.016 0.246 0.003 5.941 0.014
 904 05 35 35.27 -05 21 27.2 3.662 0.010 -0.017 0.033  1.426  0.156  1.285 0.018  7.070 0.056 0.853 0.089 6.319 0.077
 905 05 35 33.07 -05 22 10.5 3.509 0.017 -2.915 0.170  1.027  0.925  0.009              0.208       0.010       0.270
 906 05 35 30.73 -05 21 46.7 3.542 0.002 -0.726 0.029  5.425  0.135  0.441 0.021  6.620 0.028 0.292 0.010 6.270 0.030
 907 05 35 25.12 -05 22 25.2 3.493 0.004 -0.521 0.032  4.515  0.196 ~0.146       <6.          0.141 0.005 5.177 0.052
 908 05 35 25.08 -05 23 46.8 3.662 0.010  0.234 0.036  1.530  0.174                           0.752 0.112 5.887 0.088
 909 05 35 26.77 -05 20 52.8 3.456 0.008 -1.295 0.219  2.437  1.301 ~0.053       <6.          0.102 0.021 6.364 0.192
 910 05 35 25.48 -05 21 35.5 3.624 0.010 -0.366 0.057  2.796  0.271  1.040 0.034  7.185 0.029 0.730 0.043 6.565 0.038
 911 05 35 23.64 -05 23 46.0 3.527 0.003 -0.590 0.039  0.717  0.158  0.363 0.020  6.235 0.049 0.221 0.010 5.992 0.037
 912 05 35 25.40 -05 21 51.6 3.585 0.010 -0.289 0.059  1.854  0.273  0.950 0.097  6.685 0.050 0.440 0.030 5.999 0.038
 913 05 35 24.65 -05 22 42.6 3.515 0.002 -0.273 0.015  6.188  0.080 ~0.287       <6.          0.169 0.003 4.984 0.023
 914 05 35 25.48 -05 21 34.4 3.624 0.010 -0.366 0.057  2.796  0.271  1.040 0.034  7.185 0.029 0.730 0.043 6.565 0.038
 915 05 35 24.11 -05 21 32.4 3.517 0.001 -0.451 0.012  2.070  0.051  0.314 0.009  6.005 0.000 0.182 0.003 5.374 0.041
 916 05 35 23.17 -05 22 28.3 3.532 0.011 -0.443 0.123  7.744  0.577  0.430 0.092  6.145 0.106 0.230 0.035 5.874 0.249
 917 05 35 23.32 -05 21 25.4 3.597 0.010 -0.532 0.046  4.296  0.216  0.916 0.051  7.140 0.048 0.645 0.044 6.638 0.029
 918 05 35 23.21 -05 21 35.9 3.505 0.002 -0.687 0.022  2.216  0.101  0.205 0.017  6.000 0.026 0.168 0.003 5.956 0.051
 919 05 35 22.45 -05 22 01.0 3.675 0.010 -0.337 0.036  4.311  0.170  0.908 0.034  7.580 0.063 0.970 0.032 7.077 0.091
 920 05 35 22.24 -05 22 17.4 3.470 0.003 -0.998 0.061  2.892  0.347 ~0.084       <6.          0.127 0.003 6.140 0.113
 921 05 35 22.16 -05 22 13.4 3.493 0.006 -1.506 0.064  0.059  0.315  0.124 0.018  6.680 0.084 0.170 0.015 6.887 0.091
 922 05 35 22.63 -05 21 37.4 3.491 0.006 -1.307 0.073  2.791  0.370  0.145 0.022  6.505 0.080 0.166 0.012 6.580 0.089
 923 05 35 21.84 -05 22 08.3 3.551 0.010 -0.737 0.119  1.174  0.585  0.521 0.097  6.785 0.111 0.350 0.054 6.414 0.129
 924 05 35 20.04 -05 21 06.0 3.609 0.010  0.209 0.058  2.114  0.271  1.235 0.092  6.185 0.015 0.405 0.037 5.504 0.020
 925 05 35 20.83 -05 21 30.1 3.508 0.001 -0.408 0.018  1.688  0.086 ~0.232       <6.          0.162 0.002 5.157 0.030
 926 05 35 20.54 -05 21 40.9 3.529 0.011 -0.806 0.112  2.260  0.517  0.339 0.074  6.500 0.152 0.240 0.039 6.243 0.127
 927 05 35 20.08 -05 22 13.6 3.631 0.010 -0.011 0.081  5.222  0.384  1.340 0.071  6.760 0.089 0.595 0.047 5.960 0.093
 928 05 35 21.55 -05 21 05.5 3.542 0.002 -0.530 0.030  3.758  0.130  0.464 0.019  6.365 0.029 0.276 0.009 6.008 0.030
 929 05 35 20.08 -05 20 43.9 3.543 0.001 -0.235 0.011  4.236  0.052  0.563 0.008  6.050 0.010 0.249 0.002 5.544 0.061
 930 05 35 17.74 -05 23 41.1 3.478 0.010 -0.856 0.017  0.000  0.298 ~0.101       <6.          0.134 0.013 5.747 0.278
 931 05 35 20.58 -05 20 43.2 3.507 0.001 -0.416 0.009  2.589  0.044 ~0.222       <6.          0.159 0.001 5.145 0.014
 932 05 35 20.51 -05 20 52.0 3.524 0.001 -0.352 0.016  3.388  0.068  0.389 0.010  6.000 0.001 0.198 0.003 5.286 0.038
 933 05 35 18.85 -05 22 23.0 3.523 0.007 -0.483 0.069  4.682  0.322  0.370 0.054  6.075 0.072 0.199 0.021 5.788 0.222
 934 05 35 20.15 -05 22 28.3 3.474 0.004 -0.748 0.080  3.490  0.483 ~0.091       <6.          0.127 0.003 5.388 0.122
 935 05 35 20.72 -05 22 31.4 3.505 0.002 -0.783 0.022  3.008  0.109  0.229 0.012  6.140 0.030 0.173 0.004 6.074 0.016
 936 05 35 24.11 -05 21 55.6 3.479 0.002 -0.826 0.037  2.325  0.218 ~0.106       <6.          0.135 0.002 5.674 0.130
 937 05 35 22.13 -05 22 34.1 3.533 0.003 -0.452 0.044  3.927  0.185  0.433 0.025  6.165 0.048 0.235 0.011 5.890 0.056
 938 05 35 20.62 -05 22 55.6 3.480 0.007 -0.787 0.099  3.530  0.595 ~0.109       <6.          0.135 0.007 5.539 0.238
 939 05 35 21.01 -05 22 25.2 3.527 0.004 -0.879 0.042  3.460  0.182  0.324 0.027  6.565 0.073 0.237 0.015 6.316 0.060
 940 05 35 21.66 -05 21 47.0 3.569 0.010 -0.553 0.046  2.278  0.234  0.715 0.100  6.815 0.082 0.440 0.055 6.323 0.046
 941 05 35 20.44 -05 21 55.1 3.585 0.010 -0.259 0.117  1.712  0.555  0.956 0.108  6.645 0.129 0.433 0.037 5.960 0.137
 942 05 35 19.50 -05 21 04.5 3.494 0.001 -0.773 0.012  2.097  0.054  0.151 0.003  6.000 0.001 0.154 0.002 6.001 0.039
 943 05 35 20.22 -05 20 56.9 3.780 0.010  1.348 0.020  3.835  0.044                           2.463 0.078 6.451 0.054
 944 05 35 20.72 -05 21 44.3 4.251 0.010  2.628 0.036  1.975  0.098                                                  
 945 05 35 19.82 -05 22 21.5 3.550 0.010 -0.951 0.057  1.017  0.304  0.491 0.081  7.050 0.088 0.355 0.064 6.748 0.080
 946 05 35 19.46 -05 22 21.7 3.498 0.008 -1.007 0.097  2.669  0.447  0.192 0.034  6.305 0.136 0.170 0.015 6.255 0.102
 947 05 35 18.64 -05 22 18.7 3.609 0.010 -0.591 0.052  1.931  0.238  0.895 0.029  7.330 0.041 0.757 0.038 6.882 0.051
 948 05 35 18.64 -05 21 07.8 3.528 0.010 -0.303 0.079  1.310  0.418  0.435 0.067  6.005 0.007 0.206 0.023 5.271 0.061
 949 05 35 18.38 -05 21 44.1 3.520 0.005 -1.295 0.084  1.691  0.330  0.265 0.034  6.990 0.140 0.241 0.017 6.878 0.144
 950 05 35 18.64 -05 20 52.2 3.609 0.010 -0.562 0.048  3.106  0.222  0.913 0.030  7.295 0.032 0.748 0.041 6.837 0.018
 951 05 35 16.87 -05 22 22.4 3.585 0.010  0.059 0.045  0.945  0.217  1.033 0.106  6.190 0.064 0.340 0.029 5.543 0.071
 952 05 35 18.53 -05 20 42.8 3.522 0.001 -0.466 0.011  2.796  0.045  0.370 0.006  6.045 0.016 0.196 0.002 5.677 0.061
 953 05 35 17.95 -05 20 49.2 3.493 0.004 -0.923 0.034  2.621  0.174  0.171 0.021  6.145 0.072 0.159 0.006 6.166 0.027
 954 05 35 16.30 -05 22 10.2 3.529 0.005 -0.275 0.065  3.275  0.290  0.442 0.045  6.005 0.018 0.206 0.013 5.215 0.159
 955 05 35 17.05 -05 21 23.4 3.496 0.002 -0.923 0.016  1.662  0.084  0.182 0.008  6.175 0.022 0.162 0.003 6.165 0.013
 956 05 35 15.94 -05 22 21.0 3.609 0.010 -0.302 0.049  1.985  0.225  1.061 0.064  6.935 0.035 0.582 0.040 6.276 0.023
 957 05 35 16.94 -05 20 59.7 3.484 0.005 -0.809 0.059  1.091  0.354 ~0.119       <6.          0.140 0.005 5.801 0.185
 958 05 35 16.01 -05 21 47.1 3.497 0.001 -0.594 0.013  1.118  0.063 ~0.161       <6.          0.151 0.002 5.366 0.027
 959 05 35 15.18 -05 22 24.0 3.609 0.010 -0.199 0.066  1.027  0.306  1.106 0.083  6.785 0.041 0.525 0.034 6.049 0.053
 960 05 35 16.19 -05 21 32.1 3.531 0.001 -0.669 0.018  1.286  0.076  0.369 0.010  6.370 0.022 0.239 0.004 6.098 0.020
 961 05 35 14.96 -05 21 59.9 3.662 0.010  0.266 0.035  1.879  0.169                           0.743 0.114 5.827 0.089
 962 05 35 15.32 -05 22 25.0 3.530 0.006 -0.875 0.133 -0.050  0.516  0.343 0.039  6.610 0.193 0.248 0.023 6.357 0.192
 963 05 35 16.26 -05 21 09.1 3.491 0.003 -0.304 0.039  3.123  0.185 ~0.142       <6.          0.133 0.004 4.742 0.074
 964 05 35 15.76 -05 21 39.8 3.533 0.010 -0.663 0.083  1.125  0.433  0.384 0.075  6.395 0.069 0.246 0.036 6.101 0.042
 965 05 35 16.19 -05 21 10.9 3.465 0.008 -0.965 0.197  1.122  1.149 ~0.068       <6.          0.120 0.012 5.797 0.355
 966 05 35 16.04 -05 20 36.3 3.662 0.010  0.329 0.034  3.078  0.162                           0.720 0.121 5.735 0.096
 967 05 35 12.88 -05 20 43.6 3.569 0.010 -0.187 0.064  0.818  0.318  0.788 0.115  6.325 0.048 0.333 0.022 5.746 0.032
 968 05 35 13.06 -05 21 53.2 3.526 0.007 -0.928 0.080  3.992  0.370  0.314 0.045  6.610 0.107 0.236 0.023 6.372 0.098
 969 05 35 13.60 -05 21 21.0 3.515 0.002 -1.236 0.017  0.307  0.082  0.230 0.011  6.785 0.037 0.220 0.005 6.717 0.027
 970 05 35 13.52 -05 22 19.5 3.560 0.010 -0.315 0.048  0.855  0.248  0.670 0.106  6.375 0.080 0.330 0.032 5.852 0.012
 971 05 35 13.06 -05 22 15.2 3.519 0.001 -0.485 0.015  1.286  0.067  0.333 0.015  6.005 0.019 0.189 0.003 5.619 0.096
 972 05 35 13.16 -05 22 21.1 3.531 0.003 -0.448 0.037  1.717  0.155  0.421 0.023  6.135 0.046 0.225 0.011 5.870 0.071
 973 05 35 13.96 -05 21 23.3 3.542 0.008 -0.017 0.107  7.957  0.490 ~0.564       <6.          0.216 0.016 4.857 0.176
 974 05 35 13.78 -05 22 07.4 3.551 0.010 -0.062 0.039  0.197  0.270  0.664 0.070  6.005 0.005 0.248 0.023 5.070 0.085
 975 05 35 13.42 -05 21 07.3 3.537 0.008 -0.485 0.085  6.672  0.399  0.444 0.066  6.250 0.077 0.250 0.027 5.933 0.078
 976 05 35 14.53 -05 22 06.3 3.519 0.004 -0.786 0.045  1.598  0.196  0.290 0.021  6.330 0.063 0.206 0.012 6.140 0.047
 977 05 35 15.86 -05 20 40.4 3.479 0.001 -0.643 0.017  0.952  0.094 ~0.104       <6.          0.130 0.001 5.250 0.025
 978 05 35 13.81 -05 22 02.8 3.488 0.011 -1.253 0.127  0.551  0.700  0.140 0.038  6.410 0.139 0.158 0.023 6.483 0.131
 979 05 35 15.40 -05 21 14.0 3.542 0.010 -0.579 0.053  1.551  0.287  0.460 0.086  6.440 0.090 0.284 0.046 6.071 0.021
 980 05 35 13.09 -05 21 13.4 3.482 0.001 -0.898 0.016  1.040  0.095 ~0.116       <6.          0.141 0.001 6.110 0.019
 981 05 35 13.02 -05 22 00.9 3.484 0.002 -0.779 0.030  0.975  0.160 ~0.122       <6.          0.140 0.003 5.658 0.128
 982 05 35 15.29 -05 20 29.0 3.495 0.002 -1.079 0.017  1.221  0.085  0.175 0.007  6.330 0.022 0.166 0.003 6.326 0.018
 983 05 35 13.20 -05 20 52.7 3.543 0.002 -0.689 0.031  4.460  0.136  0.450 0.019  6.585 0.037 0.294 0.010 6.232 0.037
 984 05 35 13.60 -05 20 31.4 3.509 0.001 -0.902 0.015  2.881  0.075  0.240 0.006  6.335 0.016 0.188 0.003 6.206 0.014
 985 05 35 18.67 -05 20 33.6 3.722 0.010  1.136 0.022  3.264  0.075                           2.625 0.209 5.826 0.137
 986 05 35 19.10 -05 20 38.7 3.914 0.010  0.285 0.036  1.595  0.070                                                  
 987 05 35 17.20 -05 21 31.9 3.668 0.010  0.894 0.036  2.071  0.167                           0.923 0.266 5.256 0.223
 988 05 35 16.94 -05 21 45.6 3.969 0.010  1.371 0.039  1.216  0.102                           2.125 0.056 6.840 0.036
 989 05 35 15.32 -05 22 15.5 3.662 0.010  0.692 0.039  2.838  0.183                           0.712 0.190 5.330 0.133
 990 05 35 17.23 -05 20 27.9 3.533 0.010 -0.363 0.052  0.174  0.379  0.463 0.074  6.080 0.052 0.228 0.030 5.735 0.199
 991 05 35 18.89 -05 20 30.9 3.517 0.008 -0.763 0.093  3.531  0.404  0.285 0.041  6.285 0.119 0.198 0.020 6.102 0.103
 992 05 35 12.77 -05 20 39.0 3.524 0.001 -0.945 0.012  0.256  0.051  0.301 0.005  6.600 0.015 0.231 0.002 6.378 0.016
 993 05 35 12.37 -05 20 47.9 3.507 0.005 -0.862 0.045  4.271  0.244  0.234 0.023  6.260 0.053 0.181 0.010 6.154 0.035
 994 05 35 12.77 -05 20 34.9 3.517 0.002 -0.767 0.020  2.787  0.094  0.285 0.009  6.290 0.025 0.199 0.005 6.113 0.020
 995 05 35 12.59 -05 20 42.9 3.517 0.002 -1.070 0.045 -0.001  0.171  0.260 0.008  6.640 0.060 0.219 0.006 6.504 0.072
 996 05 35 12.26 -05 20 45.1 3.503 0.001 -0.156 0.009  3.227  0.047 ~0.195       <6.          0.144 0.001 4.611 0.015
 997 05 35 10.57 -05 21 56.2 3.609 0.010 -0.061 0.057  0.521  0.263  1.158 0.090  6.590 0.022 0.480 0.033 5.835 0.020
 998 05 35 11.98 -05 20 32.7 3.675 0.010  0.519 0.033  5.060  0.154                           0.975 0.233 5.739 0.153
 999 05 35 10.14 -05 22 32.7 3.553 0.010 -0.538 0.050  0.978  0.267  0.561 0.103  6.550 0.095 0.346 0.051 6.131 0.030
1000 05 35 10.25 -05 21 57.1 3.488 0.004 -0.837 0.034  1.513  0.205 ~0.132       <6.          0.147 0.005 6.046 0.063
1001 05 35 10.00 -05 21 13.1 3.609 0.010 -0.190 0.051  4.304  0.234  1.111 0.052  6.770 0.033 0.525 0.041 6.049 0.026
1002 05 35 10.18 -05 21 00.3 3.482 0.003 -1.230 0.037  1.142  0.212  0.120 0.011  6.315 0.021 0.147 0.004 6.416 0.031
1003 05 35 09.67 -05 21 24.9 3.527 0.001 -0.650 0.009  0.717  0.040  0.349 0.004  6.290 0.010 0.224 0.002 6.039 0.010
1004 05 35 10.18 -05 20 21.0 3.525 0.001 -1.005 0.010  1.318  0.040  0.304 0.004  6.690 0.016 0.239 0.002 6.479 0.016
1005 05 35 09.46 -05 20 58.7 3.472 0.002 -1.059 0.043  0.727  0.255 ~0.088       <6.          0.130 0.003 6.226 0.031
1006 05 35 09.06 -05 20 17.2 3.499 0.001 -1.106 0.016  1.839  0.075  0.189 0.006  6.420 0.022 0.175 0.003 6.378 0.019
1007 05 35 06.79 -05 20 19.0 3.483 0.001 -1.227 0.018  1.610  0.106  0.127 0.006  6.330 0.012 0.149 0.002 6.419 0.016
1008 05 35 06.47 -05 21 18.8 3.488 0.001 -0.980 0.012  0.605  0.064  0.147 0.006  6.135 0.022 0.152 0.001 6.192 0.009
1009 05 35 07.94 -05 21 17.2 3.530 0.001 -0.947 0.012  0.270  0.054  0.336 0.005  6.690 0.015 0.249 0.002 6.448 0.016
1010 05 35 08.23 -05 20 46.9 3.466 0.010 -0.854 0.241  4.915  1.424 ~0.073       <6.          0.122 0.014 5.503 0.390
1011 05 35 11.76 -05 21 55.5 3.486 0.001 -0.667 0.014  0.625  0.086 ~0.125       <6.          0.138 0.001 5.354 0.018
1012 05 35 13.02 -05 20 30.2 3.624 0.010 -0.309 0.050  3.408  0.238  1.092 0.037  7.095 0.041 0.685 0.048 6.423 0.043
1013 05 35 04.85 -05 20 57.5 3.529 0.001 -0.683 0.012  3.810  0.053  0.355 0.007  6.365 0.013 0.234 0.003 6.092 0.012
1014 05 35 05.14 -05 20 24.4 3.544 0.010 -0.500 0.075  1.342  0.391  0.493 0.089  6.370 0.057 0.287 0.040 5.988 0.026
1015 05 35 04.16 -05 20 15.8 3.525 0.001 -0.649 0.011  4.381  0.049  0.338 0.006  6.260 0.010 0.215 0.003 6.030 0.010
1016 05 35 04.16 -05 20 12.3 3.452 0.004 -1.610 0.109  0.344  0.643 ~0.047       <6.          0.076 0.013 6.533 0.032
1017 05 35 02.29 -05 21 23.1 3.464 0.009 -0.923 0.230  4.911  1.358 ~0.067       <6.          0.119 0.013 5.605 0.379
1018 05 35 02.44 -05 20 46.4 3.639 0.010 -0.009 0.048  3.042  0.226  1.350 0.046  6.840 0.048 0.642 0.053 6.011 0.044
1019 05 35 02.00 -05 20 55.1 3.533 0.003 -0.008 0.034  9.088  0.164 ~0.479       <6.          0.194 0.004 4.725 0.048
1020 05 35 01.28 -05 20 16.9 3.536 0.001 -0.739 0.017  0.116  0.080  0.393 0.010  6.530 0.019 0.265 0.006 6.230 0.018
1021 05 35 01.21 -05 21 44.4 3.467 0.002 -0.656 0.042  3.199  0.246 ~0.075       <6.          0.117 0.001 5.145 0.062
1022 05 35 01.07 -05 20 27.5 3.543 0.001 -1.724 0.013  0.337  0.060  0.370 0.006  8.005 0.020 0.349 0.005 7.933 0.021
1023 05 34 58.48 -05 21 17.7 3.639 0.010 -0.016 0.048  3.872  0.225  1.342 0.047  6.850 0.048 0.650 0.054 6.049 0.042
1024 05 35 01.32 -05 20 22.1 3.597 0.010 -0.232 0.066  3.588  0.307  1.033 0.076  6.725 0.028 0.477 0.028 6.008 0.039
1025 05 34 58.37 -05 21 16.6 3.529 0.001 -0.535 0.012  3.196  0.046  0.385 0.005  6.200 0.014 0.224 0.003 5.950 0.011
1026 05 34 56.82 -05 21 36.4 3.609 0.010  0.049 0.081  5.204  0.377  1.192 0.099  6.430 0.069 0.445 0.034 5.674 0.059
1027 05 34 56.93 -05 21 21.9 3.466 0.002 -1.478 0.063  1.383  0.363  0.071 0.005  6.270 0.065 0.111 0.008 6.568 0.036
1028 05 34 55.88 -05 21 08.5 3.472 0.007 -1.321 0.161  4.312  0.951  0.088 0.022  6.240 0.114 0.128 0.019 6.464 0.100
1029 05 34 52.36 -05 21 25.1 3.515 0.010 -0.954 0.057  2.452  0.331  0.259 0.046  6.475 0.074 0.204 0.024 6.313 0.018
1030 05 34 55.81 -05 19 45.4 3.495 0.001 -0.861 0.020  2.958  0.083  0.162 0.012  6.065 0.046 0.158 0.002 6.113 0.017
1031 05 34 51.31 -05 20 11.9 3.543 0.001 -1.768 0.018  0.921  0.085  0.363 0.009  8.075 0.054 0.344 0.007 8.001 0.029
1032 05 34 50.45 -05 20 20.3 3.624 0.010 -0.278 0.052  1.263  0.244  1.115 0.042  7.055 0.031 0.678 0.044 6.400 0.022
1033 05 34 50.12 -05 19 59.8 3.490 0.001 -1.321 0.013  1.014  0.069  0.139 0.005  6.500 0.016 0.163 0.002 6.588 0.016
1034 05 34 47.50 -05 20 14.5 3.472 0.007 -2.061 0.130  1.595  0.783  0.069 0.007  6.960 0.105 0.087 0.021 7.135 0.049
1035 05 34 42.92 -05 20 06.9 3.624 0.010  0.068 0.053  1.410  0.251  1.345 0.080  6.565 0.050 0.522 0.040 5.759 0.017
1036 05 34 32.48 -05 20 29.8 3.468 0.001 -1.076 0.037  2.005  0.213 ~0.076       <6.          0.124 0.002 6.232 0.032
1037 05 34 26.80 -05 19 41.4 3.467 0.001 -1.543 0.039 -0.285  0.221  0.071 0.003  6.415 0.024 0.109 0.005 6.635 0.022
1038 05 35 52.19 -05 39 24.7 3.547 0.010 -0.679 0.066  1.539  0.349  0.486 0.095  6.640 0.081 0.316 0.054 6.262 0.027
1039 05 35 46.43 -05 41 00.7 3.531 0.002 -0.383 0.033  0.418  0.133  0.445 0.016  6.065 0.034 0.220 0.006 5.748 0.144
1040 05 35 46.32 -05 40 41.3 3.541 0.004 -2.839 0.046 -0.484  0.215                                                  
1041 05 35 43.12 -05 40 55.1 3.553 0.010 -0.709 0.053  0.362  0.293  0.542 0.095  6.780 0.092 0.361 0.060 6.394 0.053
1042 05 35 42.68 -05 40 42.2 3.519 0.002 -0.896 0.028  1.133  0.121  0.280 0.007  6.455 0.033 0.213 0.005 6.267 0.034
1043 05 35 42.50 -05 40 57.4 3.496 0.002 -1.434 0.022  1.163  0.102  0.139 0.005  6.665 0.020 0.177 0.004 6.800 0.030
1044 05 35 39.01 -05 40 59.8 3.569 0.010 -0.505 0.006  0.000  0.227  0.729 0.094  6.755 0.145 0.428 0.064 6.235 0.118
1045 05 35 41.24 -05 38 29.1 3.520 0.001 -0.839 0.023  1.241  0.098  0.287 0.007  6.410 0.027 0.211 0.004 6.206 0.027
1046 05 35 41.32 -05 38 32.9 3.521 0.001 -0.752 0.024  1.121  0.100  0.303 0.008  6.320 0.028 0.210 0.004 6.119 0.025
1047 05 35 41.10 -05 39 17.0 3.476 0.010 -1.783 0.171  3.499  1.040  0.075 0.017  6.690 0.102 0.115 0.032 6.968 0.053
1048 05 35 39.98 -05 38 21.2 3.537 0.027 -3.120 0.329  2.074  1.655                                                  
1049 05 35 36.56 -05 40 25.1 3.527 0.002 -1.384 0.026  1.073  0.120  0.299 0.014  7.240 0.029 0.273 0.007 7.128 0.035
1050 05 35 33.83 -05 38 20.6 3.533 0.001 -0.757 0.027  0.597  0.110  0.370 0.010  6.505 0.034 0.251 0.005 6.229 0.034
1051 05 35 32.60 -05 40 12.0 3.508 0.002 -1.550 0.029  0.593  0.135  0.177 0.009  7.015 0.037 0.210 0.005 7.120 0.036
1052 05 35 33.40 -05 39 21.2 3.535 0.001 -0.859 0.023  0.452  0.094  0.376 0.009  6.670 0.031 0.266 0.006 6.376 0.032
1053 05 35 33.32 -05 39 24.8 3.542 0.001 -0.639 0.024  0.493  0.102  0.446 0.012  6.495 0.028 0.284 0.006 6.141 0.030
1054 05 35 36.78 -05 37 46.5 3.540 0.001 -0.517 0.028  0.761  0.119  0.459 0.014  6.335 0.031 0.270 0.007 5.995 0.029
1055 05 35 35.95 -05 38 42.8 3.524 0.005 -0.607 0.073  0.922  0.316  0.344 0.035  6.210 0.082 0.211 0.016 5.989 0.083
1056 05 35 36.71 -05 37 41.5 3.609 0.010 -0.122 0.054  0.660  0.249  1.136 0.088  6.675 0.025 0.495 0.035 5.917 0.014
1057 05 35 35.59 -05 39 08.1 3.540 0.002 -0.922 0.028  1.257  0.118  0.419 0.017  6.855 0.042 0.296 0.010 6.541 0.042
1058 05 35 37.07 -05 37 37.1 3.494 0.001 -1.074 0.024  1.510  0.106  0.171 0.006  6.315 0.028 0.164 0.003 6.316 0.027
1059 05 35 32.89 -05 39 19.1 3.506 0.001 -1.282 0.022  1.009  0.100  0.188 0.007  6.690 0.019 0.198 0.003 6.686 0.031
1060 05 35 31.24 -05 40 27.8 3.609 0.010 -0.247 0.083  5.083  0.387  1.089 0.089  6.850 0.041 0.553 0.027 6.159 0.070
1061 05 35 31.27 -05 40 10.8 3.569 0.010 -0.556 0.009  0.000  0.231  0.715 0.095  6.820 0.141 0.440 0.069 6.323 0.118
1062 05 35 28.28 -05 37 19.2 3.500 0.001 -0.971 0.022  0.907  0.092  0.199 0.005  6.285 0.027 0.171 0.002 6.225 0.023
1063 05 35 34.12 -05 37 19.5 3.528 0.030 -2.338 0.341  4.933  1.807  0.068              0.382       0.085       0.372
1064 05 35 24.36 -05 40 11.9 3.540 0.014 -2.034 0.165  5.063  0.802  0.067              0.310       0.065       0.275
1065 05 35 19.75 -05 39 35.5 3.540 0.001 -0.995 0.020  0.367  0.087  0.415 0.008  6.950 0.026 0.299 0.005 6.661 0.030
1066 05 35 19.93 -05 39 00.9 3.537 0.003 -2.376 0.038  1.687  0.177                                                  
1067 05 35 20.44 -05 37 53.7 3.505 0.010 -0.619 0.132  3.421  0.691  0.209 0.067  6.000 0.044 0.164 0.013 5.638 0.143
1068 05 35 20.15 -05 39 02.4 3.504 0.014 -3.439 0.129 -0.511  0.703                                                  
1069 05 35 18.46 -05 39 19.5 3.510 0.001 -1.196 0.021  0.473  0.095  0.218 0.006  6.670 0.019 0.205 0.003 6.597 0.028
1070 05 35 19.79 -05 37 40.8 3.483 0.002 -1.450 0.028  2.011  0.159  0.108 0.007  6.505 0.017 0.149 0.004 6.688 0.025
1071 05 35 17.48 -05 39 28.5 3.585 0.010 -0.480 0.005  0.000  0.207  0.880 0.066  6.935 0.111 0.530 0.063 6.377 0.106
1072 05 35 19.00 -05 37 36.6 3.569 0.010 -0.341 0.027  0.000  0.253  0.759 0.110  6.530 0.112 0.377 0.039 5.948 0.042
1073 05 35 19.36 -05 37 13.9 3.466 0.004 -1.687 0.101  1.957  0.581  0.069 0.007  6.535 0.055 0.099 0.015 6.751 0.033
1074 05 35 19.00 -05 37 38.8 3.533 0.002 -0.921 0.032  0.239  0.132  0.364 0.013  6.730 0.047 0.264 0.008 6.451 0.045
1075 05 35 19.50 -05 36 51.6 3.528 0.001 -0.545 0.025  0.305  0.105  0.377 0.012  6.195 0.025 0.221 0.005 5.956 0.021
1076 05 35 19.00 -05 37 23.4 3.465 0.002 -1.483 0.055  1.075  0.317  0.069 0.004  6.210 0.081 0.108 0.007 6.560 0.033
1077 05 35 16.84 -05 39 16.9 3.490 0.002 -0.699 0.021  1.855  0.106 ~0.139       <6.          0.146 0.002 5.512 0.064
1078 05 35 15.29 -05 39 56.1 3.517 0.002 -0.407 0.030  0.796  0.143 ~0.315       <6.          0.181 0.005 5.290 0.057
1079 05 35 14.93 -05 36 39.1 3.525 0.002 -0.597 0.022  0.806  0.100  0.349 0.011  6.215 0.022 0.214 0.005 5.983 0.017
1080 05 35 13.78 -05 39 10.0 3.662 0.010  0.268 0.035  0.999  0.168                           0.743 0.114 5.827 0.089
1081 05 35 16.26 -05 37 23.2 3.466 0.003 -1.737 0.093  1.293  0.539  0.068 0.006  6.575 0.053 0.095 0.013 6.783 0.026
1082 05 35 12.52 -05 39 07.6 3.585 0.010 -0.563 0.051  1.675  0.246  0.854 0.080  7.045 0.056 0.577 0.046 6.560 0.020
1083 05 35 16.01 -05 39 14.4 3.746 0.010  0.789 0.030  0.549  0.102                           2.025 0.086 6.549 0.112
1084 05 35 14.71 -05 39 10.5 3.690 0.010  0.544 0.033  0.901  0.144                           1.357 0.220 5.976 0.121
1085 05 35 13.16 -05 38 11.6 3.442 0.048 -2.697 0.637  0.851  4.559  0.051 0.069  7.500 0.557 0.034 0.075 7.184 0.431
1086 05 35 10.43 -05 38 24.4 3.761 0.010  0.780 0.024  2.672  0.063                           1.813 0.096 6.736 0.093
