  1 G000.1169-00.5703 17 48 07.01 -29 07 55.5 T                      Y  C  26.4   27  8.97  8.72   0.22 I
  2 G000.3100-01.0495 17 50 27.59 -29 12 46.8 T                      N  C   6.8  145 10.57 10.31   0.23 I
487 G311.1169+00.3837 14 00 36.54 -61 23 02.5 T                      N      9.    95 10.19  9.92   0.24 I
488 G311.1490+00.7378 14 00 05.45 -61 02 02.3 T                      N      5.5   60 12.17 10.64   1.39 FH
489 G311.1657+00.0448 14 01 45.74 -61 41 51.5 T                      Y     41.    35  8.69  7.76   0.84 I
490 G311.4677+00.1021 14 04 04.57 -61 33 36.1 T                      Y      7.2   80 13.19 11.03   1.97 H
491 G311.8184+00.0568 14 07 00.39 -61 30 15.5 T                      N     20.   110 13.35 10.59   2.52 I
492 G311.9670-00.0467 14 08 27.13 -61 33 36.4 T                      Y     11.6  135 11.84 10.23   1.47 I
493 G311.9977+00.1321 14 08 15.55 -61 22 48.6 T                      Y      7.5  355 12.23 10.39   1.68 I
494 G312.4748-00.4075 14 13 26.99 -61 45 01.2 T                      N      4.6  260 11.56 10.29   1.15 I
495 G312.5728+00.4015 14 12 08.37 -60 57 02.5 T                      Y      8.1   70 12.36 10.53   1.67 FB
496 G312.7845-00.5339 14 16 16.30 -61 46 19.5 T                      N      8.1   95 13.18 10.61   2.35 I
497 G312.8748+00.2557 14 14 52.77 -60 59 41.7 T                      N      3.1  265 13.13 11.09   1.86 I
498 G313.2935+00.2231 14 18 13.80 -60 53 26.3 T                      N      4.9  250 10.82  9.89   0.84 I
499 G313.4116-00.1941 14 20 17.92 -61 14 41.2 T                      Y  C   4.6  250 15.3  12.31   2.73 I
500 G313.5262+00.0318 14 20 33.71 -60 59 36.4 T                      N      5.3  230 12.17 10.85   1.20 FH
501 G313.5875+00.5914 14 19 29.91 -60 26 44.7 T                      N      4.2   90 12.23 11.08   1.04 I
502 G313.6229+00.5859 14 19 47.00 -60 26 20.5 T                      N      2.9  110 12.68 11.29   1.26 FB
503 G313.8157-00.7748 14 25 09.02 -61 39 01.1 T                      N      7.8   35 11.33 10.41   0.83 I
504 G313.8279+00.2205 14 22 21.81 -60 42 47.7 T                      N     10.2  260 12.18 10.03   1.96 I
505 G314.6248-00.2847 14 29 56.88 -60 54 01.0 T                      N     22.    60 11.07  9.04   1.85 I
506 G314.6326+00.0995 14 28 50.87 -60 32 25.1 T      HD126593        N      8.   245  7.43  7.25   0.15 I
507 G314.7562-00.6627 14 32 07.52 -61 12 05.4 T                      N      5.2  285 10.4   9.21   1.08 I
508 G315.1084-00.8389 14 35 23.32 -61 13 43.8 T                      N      5.7  200  9.89  9.19   0.63 I
509 G315.3719+00.6043 14 32 50.57 -59 47 44.1 T                      N     67.    25  8.35  7.63   0.65 I
510 G315.8313+00.1055 14 37 46.38 -60 04 33.4 T                      N     13.8  235 10.04  9.27   0.69 I
511 G315.9218-00.3423 14 39 53.57 -60 26 58.6 T                      N  C  12.1   75  9.53  7.83   1.55 I
512 G316.0532-00.3488 14 40 53.21 -60 24 07.3 T                      N      5.6  220  9.55  9.04   0.46 I
513 G316.1541-00.7578 14 43 00.54 -60 43 58.5 T                      N      7.1  140  9.56  9.32   0.21 I
514 G316.1729-00.6216 14 42 41.17 -60 36 04.5 T                      N      4.9  215 10.43 10.04   0.35 I
515 G316.4755-00.0539 14 43 00.16 -59 57 32.8 T      TYC 8692-53-1   N     29.   235  9.8   9.68   0.10 I
516 G316.5461+00.8296 14 40 38.12 -59 07 30.3 T                      N      1.9  255  9.25  9.01   0.21 I
517 G316.5611-00.3164 14 44 30.38 -60 09 41.8 T                      N  C  21.2  160 10.12  9.68   0.39 I
518 G316.5833-00.7708 14 46 13.74 -60 33 49.1 T                      Y      2.1   65 11.03 10.43   0.54 I
519 G316.7102+00.4342 14 43 04.92 -59 25 03.4 T                      N      5.1  230 13.47 11.82   1.50 I
520 G317.2454-00.1862 14 48 59.88 -59 45 01.2 T                      Y     24.   180  8.46  7.95   0.46 I
521 G317.5186-00.6302 14 52 31.11 -60 01 39.1 T                      N     14.2   15  9.85  8.98   0.79 H
522 G317.7044-00.8668 14 54 42.37 -60 09 16.2 T                      N      4.9  135 10.68  9.79   0.80 I
523 G317.7156-00.1977 14 52 22.59 -59 33 09.3 T                      N      4.1   15 11.29 10.34   0.86 H
524 G317.8924+00.0216 14 52 50.67 -59 16 38.2 T                      N      2.9  345 15.28 13.06   2.03 I
525 G317.9471-00.7936 14 56 09.96 -59 58 41.5 T                      Y      4.6  130 11.   10.37   0.57 FB
526 G317.9599-00.2576 14 54 18.54 -59 29 44.8 T                      N      3.9  300 14.95 12.99   1.79 I
527 G318.2180-00.5269 14 57 05.72 -59 36 59.2 T      IRAS 14532-5925 N     29.   215  7.53  6.55   0.89 I
528 G318.3497-00.6972 14 58 38.82 -59 42 20.4 T                      N      7.   180 10.74  9.62   1.02 I
529 G319.2440-00.2348 15 01 20.64 -58 27 40.8 T                      N      6.8   20 13.18 10.97   2.02 FB
530 G319.2857-00.0315 15 02 36.30 -58 40 29.7 T                      N  C  12.4   50 14.04 12.79   1.14 FH
531 G319.4212-00.0340 15 03 31.56 -58 36 41.8 T                      N      4.2  325 14.63 12.5    1.94 FH
532 G319.4282-00.0209 15 03 31.45 -58 35 48.3 T                      N     10.4  290 13.44 10.18   2.98 FH
533 G319.4607+00.2081 15 02 53.62 -58 22 50.3 T      OM80 12         N     11.7  275  8.55  8.16   0.35 I
534 G319.7182-00.7290 15 08 10.24 -59 04 12.6 T                      N  C 109.   120  7.65  6.59   0.96 I
535 G319.9407+00.2825 15 05 28.11 -58 04 53.7 T                      N      2.5  240 13.26 11.82   1.31 I
536 G320.0032+00.1875 15 06 34.10 -58 08 00.1 T                      N  C   9.3  230 10.86 10.     0.78 I
537 G320.2524+00.1936 15 08 10.81 -58 00 14.7 T                      N  C   4.1  110 11.28  9.86   1.29 I
538 G320.2688-00.5802 15 11 15.96 -58 39 49.6 T                      N      3.3    5 12.54 11.33   1.10 I
539 G320.9454-00.9267 15 17 05.53 -58 36 30.8 T                      N      5.4    0 10.82 10.35   0.42 FH
540 G321.1198+00.1234 15 14 03.23 -57 37 21.3 T                      N      7.4   10 11.04 10.1    0.85 I
541 G321.8215-00.0068 15 19 00.16 -57 21 49.7 T                      N      3.8   95 12.67 11.23   1.31 I
542 G322.1986+00.5183 15 19 16.98 -56 43 06.3 T                      N    144.   290  5.98  5.1    0.80 FH
543 G322.6676-00.8714 15 27 47.93 -57 37 25.1 T                      N      5.7   55 11.49 10.71   0.70 I
544 G322.6802+00.9060 15 20 42.81 -56 07 57.4 Pe12   HD136003        N     27.   225  6.39  6.2    0.16 I
545 G322.9148-00.6381 15 28 20.64 -57 17 30.3 T                      Y      5.8  155  9.24  8.16   0.98 I
546 G324.2941-00.6151 15 36 30.57 -56 28 47.1 T                      N      4.5  165 11.5  10.68   0.74 I
547 G325.5290+00.0261 15 40 52.91 -55 13 51.0 T                      N      3.   355 14.23 11.84   2.18 I
548 G325.6796-00.7237 15 44 55.95 -55 44 11.0 T                      N     10.3  280  8.64  8.1    0.48 I
549 G325.6861-00.0423 15 42 03.00 -55 11 27.6 T                      N      4.8  245 13.22 11.07   1.96 I
550 G325.8274+00.7325 15 39 36.54 -54 29 10.2 T                      N      4.5  175 11.32 10.63   0.62 I
551 G326.2551-00.7189 15 47 57.17 -55 23 48.8 T                      N      2.8  100 12.   11.04   0.87 I
552 G326.4937+00.1899 15 45 31.48 -54 30 56.3 T                      N      2.   235 13.25 11.39   1.70 I
553 G326.5286+00.2202 15 45 35.19 -54 28 13.1 T                      N      2.9   50 11.39  9.99   1.27 I
554 G326.5840-00.5999 15 49 24.34 -55 04 50.0 T                      N  C   9.2   50 11.07  9.98   0.99 FH
555 G326.7256+00.7742 15 44 20.22 -53 54 41.2 T      ALS 18049       Y      4.1  290  9.61  9.41   0.17 FB
556 G326.7577-00.5563 15 50 09.70 -54 56 16.7 T                      N     13.1  280  9.61  8.23   1.25 H
557 G327.2310-00.3377 15 51 45.66 -54 28 14.3 T                      N      6.1  225 12.92 11.26   1.51 I
558 G327.3793-00.4704 15 53 07.77 -54 28 47.0 T                      N     16.8  225  8.79  8.18   0.55 FH
559 G327.6444-00.6323 15 55 14.72 -54 26 08.6 T                      N      9.7   26 11.76 10.64   1.02 H
560 G327.8190+00.7435 15 50 15.44 -53 15 36.0 T                      N  C   8.7  225 12.22  9.99   2.03 I
561 G327.8600+00.5559 15 51 15.57 -53 22 49.3 T                      N      3.2  145 12.99 10.75   2.04 I
562 G327.9350+00.7720 15 50 44.51 -53 09 54.4 T                      N  C   8.7  170       11.2  -99.   I
563 G328.1181+00.5730 15 52 31.66 -53 12 15.6 T                      N     10.1   95 14.43 11.08   3.06 FB
564 G328.1318+00.7623 15 51 48.11 -53 02 56.1 T                      N      2.6  245 14.89 12.23   2.43 FH
565 G328.1873-00.4816 15 57 25.64 -53 58 17.0 T                      N     14.5  175  9.41  7.83   1.44 FB
566 G328.2845-00.5640 15 58 17.64 -53 58 17.0 T                      N     24.   305 10.52  8.07   2.24 FB
567 G328.2945+00.6974 15 52 54.78 -52 59 47.0 T                      N      2.6  215 14.1  11.61   2.27 I
568 G328.3490+00.8984 15 52 20.98 -52 48 22.5 T                      N      5.8   10 12.15 10.77   1.25 H
569 G328.3833+00.8504 15 52 43.59 -52 49 18.3 T                      Y     11.8  270  9.51  7.64   1.70 I
570 G328.4218-00.0217 15 56 38.08 -53 28 07.5 T                      N      7.   320 12.47 11.2    1.15 I
571 G328.4261-00.0308 15 56 41.84 -53 28 22.1 T                      N      6.3  335 11.21  9.81   1.27 I
572 G329.2399-00.5852 16 03 15.87 -53 21 43.7 T                      N  C  12.6  120 11.34 10.69   0.58 I
573 G329.8160-00.0710 16 03 52.39 -52 35 43.4 T                      N      6.   330 12.07 11.3    0.69 I
574 G329.8717-00.1302 16 04 24.38 -52 36 09.9 T                      N      8.9   85 12.67 11.6    0.97 I
575 G329.9790-08.4736 16 47 19.65 -58 20 29.2 Pe12   HD150898        -     23.8  195  5.73  5.73  -0.0  I
576 G329.9857-00.6636 16 07 19.29 -52 55 25.5 T                      N     13.8  225 11.66 10.62   0.94 I
577 G330.3770+00.7381 16 03 07.61 -51 37 03.1 T                      N      5.    45 11.63 10.57   0.96 I
578 G330.8447-00.0787 16 08 54.18 -51 54 46.5 T      TYC 8323-1662-1 N      5.1  310 10.15  9.89   0.23 I
579 G330.9550+00.2328 16 08 04.31 -51 36 30.6 T      CPD-51 8958     N      4.1  250  9.68  9.55   0.11 I
580 G331.3220-00.1755 16 11 35.66 -51 39 36.0 T                      N  C  10.5  305  9.95  8.92   0.93 FB
581 G331.6369+01.9538 16 04 00.49 -49 52 21.2 T      HD330345        -      6.5  250  8.67  8.57   0.08 I
582 G331.6530-00.5094 16 14 37.49 -51 40 33.3 T                      N      5.     5 12.48 10.79   1.54 I
583 G331.6579+00.1308 16 11 49.70 -51 12 24.7 T                      Y  C   5.7  290 12.26 11.68   0.52 I
584 G331.8118-00.1512 16 13 46.79 -51 18 24.6 T                      N  C  13.7   90 13.16 10.44   2.48 FB
585 G331.8310+00.4040 16 11 26.65 -50 53 18.4 T                      N      4.2    0 10.95  9.88   0.97 I
586 G332.0772-00.2913 16 15 37.56 -51 13 30.6 T                      N      9.3   35 10.19  8.92   1.15 I
587 G332.2055-00.4372 16 16 51.77 -51 14 28.6 T                      N     27.   235 10.17  9.6    0.51 FH
588 G332.2885+00.1126 16 14 49.33 -50 47 14.0 T                      N      3.2  225       11.61 -99.   I
589 G332.4863+00.8256 16 12 38.68 -50 08 00.5 T      CD-49 10393     N  C   9.5  350  9.44  9.31   0.11 I
590 G332.5991+00.4730 16 14 40.33 -50 18 43.4 T                      Y      4.2  320 10.83  9.45   1.25 I
591 G332.7156+00.5673 16 14 47.59 -50 09 48.3 T                      Y      7.8   45  9.99  9.28   0.64 I
592 G333.1339-00.5557 16 21 35.74 -50 40 30.5 T                      N      3.8   45 10.99 10.09   0.81 I
593 G333.1622+00.0196 16 19 10.72 -50 14 47.1 T                      N      8.5   90 14.74 11.6    2.87 I
594 G333.3639-00.3327 16 21 37.71 -50 21 17.4 T                      N      5.3  150 12.84 10.71   1.94 H
595 G333.3665-00.4112 16 21 59.29 -50 24 30.7 T                      N  C  40.6  160 11.11  9.52   1.45 I
596 G333.4657-00.7549 16 23 57.68 -50 34 48.9 T                      N      7.5   25  9.96  9.08   0.80 I
597 G333.8091-00.4724 16 24 12.64 -50 08 14.5 T                      Y      6.9   95 11.1  10.36   0.67 I
598 G334.0241-00.2693 16 24 14.91 -49 50 30.1 T                      Y  C  28.   350 12.16  8.65   3.21 I
599 G334.1632+00.0651 16 23 22.89 -49 30 27.9 T                      Y      5.1  225       12.33 -99.   I
600 G334.4353+00.2802 16 23 37.05 -49 09 47.0 T                      N      2.5  160 10.06  9.52   0.48 I
601 G335.4820-00.5212 16 31 34.44 -48 57 53.6 T                      N      3.    50 13.44 11.44   1.82 I
602 G335.5830+00.9125 16 25 44.83 -47 54 03.8 T                      Y      3.5  100 11.83 10.52   1.19 I
603 G335.6551+00.2402 16 28 56.77 -48 18 57.1 T                      N      9.6  340 10.13  9.57   0.50 I
604 G335.7372-00.1943 16 31 11.30 -48 33 18.2 T                      N     13.5  125 11.23  7.67   3.26 I
605 G335.7388-00.2070 16 31 15.05 -48 33 45.3 T                      Y      6.6  260 15.85 11.58   3.91 I
606 G336.1937-00.9163 16 36 16.18 -48 42 38.5 T                      N      6.1  180 12.39 11.47   0.83 I
607 G336.2026+00.3853 16 30 34.34 -47 49 07.9 T                      N  C   7.3  175 10.44  9.94   0.45 FB
608 G336.4707-00.1574 16 34 01.87 -47 59 35.7 T                      N      3.4  180 13.96 12.1    1.70 FB
609 G336.5213+00.3713 16 31 55.83 -47 35 46.5 T                      N      4.2  135 12.2  10.57   1.48 I
610 G336.6959+00.5063 16 32 03.18 -47 22 35.4 T                      N  C   9.6  225 10.71  8.08   2.40 I
611 G337.1246-00.1209 16 36 29.87 -47 29 10.9 T                      N      6.6  225 16.48 11.27   4.77 I
612 G337.2776-00.2660 16 37 44.53 -47 28 13.0 T                      N     10.9   30 12.63 10.15   2.26 I
613 G337.4526-00.7549 16 40 35.71 -47 39 55.5 T                      N  C  11.5   90 12.11 10.46   1.50 I
614 G337.7123+0.6861  16 35 19.41 -46 30 30.1 T                      N      5.    45  9.48  9.16   0.28 I
615 G338.8135+00.3974 16 40 49.14 -45 52 57.5 T                      N      6.3  340 11.66 10.75   0.82 FB
616 G338.9100+00.2346 16 41 53.28 -45 55 04.2 T                      N      5.   280 11.05 10.36   0.62 I
617 G339.0781+00.3356 16 42 05.30 -45 43 29.4 T                      N      7.1  300  8.58  7.37   1.10 I
618 G339.0941+00.0117 16 43 32.98 -45 55 32.7 T                      Y  C   8.7  230 11.58 10.09   1.36 I
619 G339.3900+00.6985 16 41 42.35 -45 15 03.8 T                      Y      4.6  290 10.55 10.     0.49 I
620 G339.8336-00.3418 16 47 50.85 -45 35 39.1 T                      N  C  13.6  195 12.36 10.11   2.05 I
621 G339.9911-00.3255 16 48 21.38 -45 27 48.0 T                      N      7.3  355 12.82 11.09   1.58 FH
622 G340.0021-00.3919 16 48 41.19 -45 29 51.6 T                      N      2.5  135 14.59 11.92   2.44 I
623 G340.0206-00.5122 16 49 16.84 -45 33 39.0 T                      N      6.   200 12.05 10.61   1.31 FH
624 G340.4772-00.1528 16 49 22.85 -44 58 48.1 T                      N     18.4   25  9.94  9.45   0.44 I
625 G340.7642+00.5538 16 47 22.94 -44 18 19.0 T                      N      4.2    0 14.21 12.49   1.57 I
626 G340.8579-00.8793 16 53 55.57 -45 08 56.2 T                      Y  C  13.2    5  8.92  8.69   0.20 I
627 G340.9610+00.0372 16 50 18.32 -44 29 12.8 T                      N      4.9   90 13.41 10.97   2.23 FH
628 G340.9907-00.8351 16 54 12.39 -41 01 04.9 T                      N      5.6  200 10.06  9.68   0.34 FH
629 G341.0892+00.3898 16 49 15.11 -44 09 44.9 T                      N      4.1  270 11.73 10.77   0.87 I
630 G341.2535-00.0651 16 51 47.49 -44 19 36.9 T                      N     10.4   70 11.45 10.02   1.30 I
631 G341.3576+00.1490 16 51 14.42 -44 06 37.1 T                      Y  C   5.   225 13.95 11.79   1.97 I
632 G341.8639-00.0599 16 53 55.42 -43 51 05.4 T                      N  C  12.6  330 10.78  9.9    0.80 I
633 G342.0482-00.4968 16 56 27.24 -43 58 57.5 T                      Y  C   8.9  120 12.66 11.46   1.09 I
634 G342.3422-00.4456 16 57 15.03 -43 43 15.8 T      HD152756        N     32.   350  7.51  7.47   0.02 I
635 G342.5873+00.1600 16 55 29.55 -43 09 03.9 T                      N  C  31.    55  9.12  8.54   0.52 I
636 G342.6947+00.3735 16 54 57.16 -42 55 59.8 T                      N     10.5   80  9.64  8.99   0.58 I
637 G342.7172-00.4361 16 58 29.83 -43 25 17.5 T                      N      5.8  155  9.97  9.09   0.80 I
638 G342.7479+00.3180 16 55 22.27 -42 55 36.4 T                      Y      4.7   25 12.13 10.68   1.32 I
639 G343.2280-00.0569 16 58 36.27 -42 47 08.4 T                      N  C   5.4   45 15.45 12.7    2.51 FB
640 G343.2499+00.0080 16 58 24.08 -42 43 41.5 T      HD326533        N      6.7   45  8.07  7.93   0.12 FH
641 G343.2634+00.0055 16 58 27.46 -42 43 09.1 T                      N      7.6  100  9.24  8.34   0.81 FH
642 G343.3639-00.0366 16 58 58.59 -42 39 59.2 T                      N  C  16.1   45  9.83  8.74   0.99 FH
643 G343.3671-00.2354 16 59 50.27 -42 47 12.8 T                      Y      5.3  280 11.89  9.56   2.13 I
644 G343.4493-00.1531 16 59 45.71 -42 40 17.1 T                      N      6.   355 11.52  9.82   1.55 FH
645 G343.5715-00.0887 16 59 53.80 -42 32 07.9 T                      N      1.9  220 11.06 10.1    0.87 FH
646 G343.9419-00.1440 17 01 22.09 -42 16 39.8 T                      N      4.2  210 13.4  11.4    1.82 FH
647 G344.4019-00.7899 17 05 39.20 -42 18 22.6 T                      Y      9.8  300 10.23  8.78   1.32 FH
648 G344.4658-00.5580 17 04 51.89 -42 06 54.4 T                      N  C  14.8  180  8.85  7.87   0.89 I
649 G344.6868-00.0376 17 03 21.98 -41 37 24.0 T                      N      4.6  100 12.3  10.13   1.98 I
650 G345.3932-00.0552 17 05 45.67 -41 04 17.3 T                      N  C  31.    90  7.56  7.2    0.32 FB
651 G345.6893+00.0157 17 06 22.25 -40 47 36.8 T                      N      6.   295 15.07 12.22   2.60 I
652 G345.6995-00.0130 17 06 31.46 -40 48 09.8 T                      N  C   1.5  290       12.52 -99.   I
653 G346.1388-00.2184 17 08 46.86 -40 34 27.5 T                      N      1.9  225 10.22  9.77   0.40 I
654 G346.2576+00.0235 17 08 08.10 -40 20 04.1 T                      N      3.5  225 14.2  12.15   1.87 I
655 G346.2958+00.0744 17 08 02.46 -40 16 24.3 T                      N      3.5  305 10.3   9.86   0.39 FH
656 G346.3550-00.8469 17 12 07.55 -40 46 23.3 T                      N     11.1  280  9.04  8.42   0.56 I
657 G346.3554-00.0225 17 08 38.10 -40 17 00.9 T                      N      5.7  255 10.84 10.17   0.60 I
658 G346.9309+00.2700 17 09 12.15 -39 38 50.1 T                      Y      6.2  190 12.38 10.17   2.02 I
659 G346.9331-00.5123 17 12 29.66 -40 06 32.1 T                      N      7.2  295 10.04  9.55   0.44 I
660 G347.0881-00.4008 17 12 30.01 -39 55 04.8 T                      Y  C   8.5  300 13.75 11.21   2.32 FH
661 G347.1274+00.3027 17 09 40.41 -39 28 11.7 T                      N      2.7   85 11.43 10.91   0.47 I
662 G347.1413+02.3800 17 01 13.00 -38 12 11.9 Pe15   HD153426        -  C  65.    70  7.07  7.05   0.01 I
663 G347.7334-00.0715 17 13 05.23 -39 12 08.7 T                      N      6.7   45 12.12 10.39   1.58 I
664 G347.8625-00.1941 17 13 59.42 -39 10 11.1 T                      N      4.4  240 13.52 11.27   2.05 I
665 G348.1651-00.0199 17 14 10.48 -38 49 20.7 T                      N      3.6  220 11.02  9.8    1.11 I
666 G348.4032-00.5384 17 17 03.19 -38 55 49.5 T                      N      5.8  130 12.65 11.9    0.68 FH
667 G348.7967+00.1455 17 15 22.36 -38 12 46.9 T      HD155775        N     17.   120  6.76  6.94  -0.1  I
668 G348.9673+00.3038 17 15 13.43 -37 58 55.7 T                      Y  C   4.8   45 12.73 10.72   1.83 I
669 G349.0709-00.0730 17 17 05.26 -38 06 59.7 T                      N      4.1  280 13.09 10.64   2.24 I
670 G349.1333-00.0565 17 17 12.16 -38 03 22.1 T                      N      4.4  140 11.18 10.53   0.58 I
671 G349.2256+00.2451 17 16 13.63 -37 48 22.2 T                      N      4.    75 13.84 11.77   1.89 I
672 G349.3092+00.0660 17 17 12.71 -37 50 30.4 T                      N      7.7   90 10.42  9.92   0.45 I
673 G349.5431-00.5952 17 20 38.28 -38 01 48.9 T                      N      6.   130 10.39 10.03   0.32 FH
674 G349.6090-00.6859 17 21 12.43 -38 01 40.1 T                      N      4.7  225 13.01 11.6    1.28 FH
675 G349.8034-00.1782 17 19 39.59 -37 34 41.6 T                      Y     25.7  345  9.97  8.68   1.17 I
676 G349.8858+00.1258 17 18 38.63 -37 20 10.5 T                      Y  C  42.   175 10.32  5.66   4.27 I
677 G350.0056-00.4521 17 21 22.63 -37 34 07.3 T                      N     41.   100 12.31  6.44   5.38 FB
678 G350.0179-00.4474 17 21 23.58 -37 33 21.2 T                      N     18.9   95 12.21  9.63   2.36 FB
679 G350.0969+22.4904 16 00 20.01 -22 37 18.1 Pe12   HD143275        -    318.   315  2.61 -0.72   3.04 I
680 G350.4685-00.3800 17 22 24.13 -37 08 48.5 T                      N     18.3   15 10.3   9.24   0.96 H
681 G350.6032+01.0332 17 17 00.53 -36 13 36.6 T                      N     14.9  120  8.48  7.15   1.21 FH
682 G350.7227+01.0358 17 17 20.44 -36 07 40.2 T                      N      7.9  160 10.05  8.92   1.02 I
683 G350.9956-00.5381 17 24 32.75 -36 48 03.9 T                      N      8.3  208  9.72  8.67   0.95 FH
684 G351.5370+00.6219 17 21 19.30 -35 41 53.7 T                      Y  C  11.7  240 12.03  9.14   2.64 FH
685 G351.6532+00.5115 17 22 05.61 -35 39 55.5 G11                    N     17.7  220  8.08  7.65   0.38 I
686 G352.0520-00.6590 17 27 58.66 -35 59 33.6 T                      N  C   6.5  240 11.3  10.11   1.08 I
687 G352.0642-00.8984 17 28 59.82 -36 06 54.7 T                      Y      7.8  105  9.89  9.42   0.42 I
688 G352.4288-00.0241 17 26 24.88 -35 19 34.1 T                      N     11.9  220 12.09  8.85   2.96 FB
689 G352.4634+00.0358 17 26 15.96 -35 15 50.2 T                      N      7.4  130 13.99 10.61   3.09 I
690 G353.0423+00.0582 17 27 45.06 -34 46 15.0 T                      N     26.    15 10.36  7.26   2.83 I
691 G353.0649+01.2985 17 22 50.02 -34 03 22.4 G11                    -     10.2   25  9.11  8.6    0.46 I
692 G353.4162+00.4482 17 27 11.26 -34 14 35.4 G11                    N     34.    55  8.03  7.69   0.30 H
693 G353.6114-00.0452 17 29 42.00 -34 21 15.2 T                      N  C   2.4  250  9.43  8.37   0.96 FH
694 G355.4972-00.7571 17 37 30.53 -33 09 32.2 T                      Y      5.8   45  9.63  9.37   0.23 I
695 G355.6814+00.0167 17 34 52.61 -32 35 12.8 T                      N  C   9.   340 12.06  9.81   2.05 FB
696 G355.7982+00.1077 17 34 48.83 -32 26 21.9 T                      Y  C  14.8  215       12.84 -99.   I
697 G356.3273+00.6078 17 34 11.03 -31 43 25.3 T                      N     40.   300  9.34  8.73   0.55 I
698 G356.4018-00.1587 17 37 24.83 -32 04 28.3 T                      N  C  11.1  350 12.74 10.38   2.15 I
699 G356.5905-00.2945 17 38 25.91 -31 59 16.3 T                      N  C   6.8   70 10.5   9.64   0.78 I
700 G356.6602+00.9209 17 33 47.90 -31 16 27.0 T                      N     15.8  105 10.1   9.69   0.36 I
701 G357.2959+00.7500 17 36 04.52 -30 49 55.6 T                      N      3.5  180 10.74 10.43   0.27 FB
702 G357.9016+00.5513 17 38 21.94 -30 25 39.8 T                      Y      6.2  300 10.59  9.12   1.34 I
703 G357.9651-00.2206 17 41 33.68 -30 47 03.1 T                      N  C   9.1   20 14.35 11.75   2.37 I
704 G358.1100-00.3104 17 42 16.33 -30 42 30.6 T                      N  C   9.4  185 11.14  9.05   1.91 I
705 G359.0835-00.4367 17 45 08.21 -29 56 45.3 T      CD-29 13925     Y  C  26.9  160  8.18  7.78   0.35 I
706 G359.2794+00.5232 17 41 51.04 -29 16 31.1 T                      N      5.7  250 11.12  9.85   1.15 I
707 G359.4811+00.2780 17 43 17.60 -29 13 58.7 T                      N  C  44.   230 10.85  7.34   3.21 I
708 G359.9016-00.3174 17 46 37.60 -29 11 07.1 T                      N  C   6.1  160 12.01 10.25   1.60 I
709 G359.9536-00.5088 17 47 30.01 -29 14 24.2 T                      N  C  11.2  115  9.5   9.33   0.14 FB
