Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
577	G330.3770+00.7381	16	3	7.61	-	51	37	3.1	T		N		5.0	45	11.63	10.57	0.96	I	6.785405357577118	1.1841136447005625	48.50419373112759	3.504193731127593	4.899133725477257	1.1285870617803555	8.888478602226401	0.9224408019900373	7.875957020019701	1.4275952676339787	102.2564452014854	-110.51108031812925	16.781435889332478	-54.0860110474369	nan	nan	0.0	141.0	8.793654172866665	17.463496164371954	-0.2196080099155555	17.683104174287507	6.585490190876142	12.066344213718565	0.12211715864718936	3	improved
578	G330.8447-00.0787	16	8	54.18	-	51	54	46.5	T	TYC 8323-1662-1	N		5.1	310	10.15	9.89	0.23	I	7.482168001440386	1.15363871908171	306.8095230497192	-3.190476950280811	12.286056365812437	0.866387337387114	13.534970380964566	1.6751719671887035	13.310603238612458	0.9251881818893033	104.96753687617155	-85.94328993998363	81.67511037608392	-29.224068047286664	nan	nan	0.0	141.0	18.190481200952892	17.675570863727152	0.4425088284630849	17.23306203526407	6.704123183610721	14.419914520546067	0.3753038199003347	3	
579	G330.9550+00.2328	16	8	4.31	-	51	36	30.6	T	CPD-51 8958	N		4.1	250	9.68	9.55	0.11	I																										0	Fit failed
580	G331.3220-00.1755	16	11	35.66	-	51	39	36.0	T		N	C	10.5	305	9.95	8.92	0.93	FB	10.87931944677752	0.492407930972945	319.1035370852235	14.10353708522348	34.72367730301469	0.9318253259227745	12.920223773175772	0.6636371017793286	24.00184262218195	1.26237064667959	113.61114120682782	-51.491530960533055	90.19376794712952	-17.066645849531653	146.78915091527824	-96.16398307853859	34.10856431656641	146.42818478408293	16.73373910096669	16.154640959868374	-1.3452598830460971	17.49990084291447	12.2186737918934	402.3059932946502	1.5234165782371194	3	asymmetrical
581	G331.6369+01.9538	16	4	0.49	-	49	52	21.2	T	HD330345	-		6.5	250	8.67	8.57	0.08	I																										0	Missing
582	G331.6530-00.5094	16	14	37.49	-	51	40	33.3	T		N		5.0	5	12.48	10.79	1.54	I	5.47707600513269	1.0370896552775266	13.035692014825829	8.035692014825829	6.966914260701299	0.768915451568608	7.83591903994353	1.9731344537243272	9.26204972778406	2.2273185822775026	65.48326679954222	-69.48827452871211	8.75896039663992	-27.652262865180433	127.2385970060408	-80.48338176702583	5.512096116858457	145.31812646628492	6.351842689970524	9.7587532423088	-1.5382464697802387	11.29699971208904	4.878371019786335	11.53162811820299	0.30636827142765255	3	improved
583	G331.6579+00.1308	16	11	49.7	-	51	12	24.7	T		Y	C	5.7	290	12.26	11.68	0.52	I	7.696332627268387	0.8619530306536967	307.40737480674375	17.407374806743746	14.024673588652048	0.6415329292052852	12.291509464291474	1.3333699315907825	15.003844064384541	1.1993619611338295	97.19488531588462	-72.57340764722355	54.53499384562872	-57.948378772514076	nan	nan	0.0	141.0	11.002236542095778	10.613356403621996	-2.0241861425506222	12.637542546172618	8.026355174950915	845.371899881254	2.345960432053812	3	improved
584	G331.8118-00.1512	16	13	46.79	-	51	18	24.6	T		N	C	13.7	90	13.16	10.44	2.48	FB	15.451282453269158	0.11956091447283401	71.23365448026257	-18.766345519737428	20.489428228443803	0.5022828869399188	26.466493480971895	1.5269214327778022	16.467396322185653	0.8534865886152418	58.66936197936744	-107.8027761289278	16.322435477330913	-53.65786384950758	82.90133092294383	-124.67241869990733	-28.673408665557478	154.05033166942175	18.575399577086845	18.57791080111711	-5.860894569017507	24.438805370134617	15.536332727808809	62.71127214484983	0.9310313669526945	4	
585	G331.8310+00.4040	16	11	26.65	-	50	53	18.4	T		N		4.2	0	10.95	9.88	0.97	I	5.687906072529235	1.147934686005135	6.048469024542084	6.048469024542084	21.50682320316199	1.2212119770199688	7.523050303869806	1.7843064025961248	7.5544848951257615	1.8734055953930513	123.88022957140797	-114.54815577073055	71.68583354334307	-38.98207762819089	nan	nan	0.0	141.0	6.92319227599073	19.43322783750514	3.6997995385633855	15.733428298941753	4.319685504864599	23.97326446436176	0.1975378562090834	3	smallish
586	G332.0772-00.2913	16	15	37.56	-	51	13	30.6	T		N		9.3	35	10.19	8.92	1.15	I	10.259030607960302	0.11006532160726135	26.462710792808682	-8.537289207191318	18.55036326942812	0.569916710822975	24.949229845906977	2.439531714301446	16.989849420817002	1.0321884319500296	69.01960921385749	-79.15483501045497	40.825052983630144	-47.06514657114832	93.99848068513438	-107.50925001443005	-3.2814103045022724	142.75234888877173	13.317506623324025	13.973570730830403	-4.029548902797973	18.003119633628376	10.055130103826828	89.89045139093595	1.6548160436254313	4	
587	G332.2055-00.4372	16	16	51.77	-	51	14	28.6	T		N		27.0	235	10.17	9.6	0.51	FH	28.509115913132597	0.3179647646908865	278.46943477954903	43.46943477954903	24.810824261301978	0.5558506130355102	52.27624407101019	7.7952246607785245	30.641975320937846	2.220932001598219	75.84687912492643	-89.39313196200243	29.897249878218418	-84.27449328040402	95.3817428860578	-132.15269430213866	-16.87104664893684	353.4427895256954	21.587614733215542	83.88697189576288	-18.988997213222248	102.87596910898512	27.069838111042493	112.03975124397422	1.1786388280619937	5	improved, triangle shape
588	G332.2885+00.1126	16	14	49.33	-	50	47	14.0	T		N		3.2	225		11.61	-99.0	I	7.912893727556252	0.0	226.73667005693372	1.7366700569337183	2.815104422425239	0.7935758854562446	8.051951054985357	1.3355595795997586	6.372989946240593	1.1862712872839574	154.10578175139074	-118.5478395418351	120.69898198955735	-70.63746013478755	nan	nan	0.0	141.0	11.908591009540048	1.2199498786198477	-6.706200431821825	7.926150310441673	2.6221973029394943	9.212904375289916	0.15319470411727984	2	tiny
589	G332.4863+00.8256	16	12	38.68	-	50	8	0.5	T	CD-49 10393	N	C	9.5	350	9.44	9.31	0.11	I	8.63650554289584	0.33681004360839406	331.86797976524514	-18.13202023475486	18.118185308786884	0.4282115452937132	24.561133343936195	2.236681733146555	14.932637030251906	1.5948180855235523	79.71487070404794	-96.9721653099335	47.39361500022932	-56.41583396839354	115.65729200630577	-120.54527586745587	-6.029888207873043	210.98144875373166	16.035365009816584	15.249395660777228	0.01424811375265378	15.235147547024575	9.621783589433266	49.81868045455613	1.1760938589773795	4	
590	G332.5991+00.4730	16	14	40.33	-	50	18	43.4	T		Y		4.2	320	10.83	9.45	1.25	I	7.951859826678098	3.0701520624712764	325.1753417584584	5.175341758458387	3.0284192661473384	0.9676805312888017	8.308071037474596	1.2697699872436077	6.428468515127732	0.9537963313568704	110.76503098572664	-6.1521858479267735	2.45210272545944	-6.1521858479267735	nan	nan	0.0	141.0	16.631290290825163	15.048607606526751	-6.676229729020232	21.724837335546983	2.3384061137595866	376.6239330094648	2.281520491317618	2	tiny
591	G332.7156+00.5673	16	14	47.59	-	50	9	48.3	T		Y		7.8	45	9.99	9.28	0.64	I	8.383087668088274	0.64797349300208	39.667629830474674	-5.332370169525326	20.651307370552626	0.4690831748038908	18.117659157331214	3.8589870620823232	12.945766249426187	1.1789544900874118	67.6823816515304	-86.9666924748596	40.30404199557927	-58.595419611646776	85.29840575909691	-111.08628513951527	-9.066047765486799	133.9271403239466	14.490572740600108	13.745795740605464	-1.544890880286376	15.29068662089184	8.196624981980865	317.40492747113683	3.4348903447353036	3	
592	G333.1339-00.5557	16	21	35.74	-	50	40	30.5	T		N		3.8	45	10.99	10.09	0.81	I	7.2386856146171565	1.7899447221370657	39.586107947551696	-5.413892052448304	24.3499945660234	1.1994612312014534	10.572370136351728	0.551412198239384	9.735881015298505	0.5093576033616721	105.4535424170596	-100.04434792237947	65.505823344393	-6.371164877958414	nan	nan	0.0	141.0	9.476218236147199	22.498768933159344	2.7048199039607512	19.793949029198593	6.830903802179748	51.71292079813198	0.20187374814933398	2	tiny
593	G333.1622+00.0196	16	19	10.72	-	50	14	47.1	T		N		8.5	90	14.74	11.6	2.87	I	9.450639881859551	0.44473450500510775	123.82315344926633	33.82315344926633	11.407165274769566	0.6667868184409714	14.786028931685141	2.2572533513433304	15.884783833060183	1.2277126928642406	68.70311940064843	-78.62885982928856	36.353871335317066	-34.44575644377161	99.66273877647231	-104.10242800872129	-1.1194039419110424	131.52784563595125	16.237152230696616	15.016370190883979	-3.0185217070203674	18.034891897904345	8.409152030684785	29.50891102699412	0.40254360573104075	3	
594	G333.3639-00.3327	16	21	37.71	-	50	21	17.4	T		N		5.3	150	12.84	10.71	1.94	H																										2	Rc a bit too large
595	G333.3665-00.4112	16	21	59.29	-	50	24	30.7	T		N	C	40.6	160	11.11	9.52	1.45	I	41.701064663311044	0.8623469957464636	186.03103489173782	26.031034891737818	52.98728349430687	0.8959804538557047	54.822233100916755	3.841755129872384	85.11110844529941	24.328361553280462	95.2307633754937	-70.41782130312639	68.26494707172776	-37.25964918891799	112.45127116265058	-85.92220580271457	15.178086125217167	149.04742799797938	26.756051202824207	32.39532929110075	-28.204113583807533	60.59944287490828	43.508345165450876	399.65577373623614	1.4767004172032503	5	
596	G333.4657-00.7549	16	23	57.68	-	50	34	48.9	T		N		7.5	25	9.96	9.08	0.8	I	8.367895047740701	0.21794543261268728	20.770943050011113	-4.2290569499888875	79.65953857511616	0.8448477907490624	13.970191224568367	1.7328962511835264	16.371548034451855	2.585873115085032	71.60123860224098	-85.6761244862605	39.952237488565046	-54.27908253730294	100.42187452042226	-107.47618492393872	0.0	141.0	13.659017114449957	12.612930893055564	-2.2899631812583667	14.90289407431393	8.088263429758399	110.83261901213021	1.8376496717329645	4	
597	G333.8091-00.4724	16	24	12.64	-	50	8	14.5	T		Y		6.9	95	11.1	10.36	0.67	I	8.341598784081407	0.4061403725755352	106.45362727173928	11.453627271739279	10.270963624052113	0.6153604289075694	12.222990580820007	1.5294870150628492	11.830550736873015	0.8119612166737467	69.43239832204196	-91.68686519819013	63.85845001250678	-59.28301654777329	nan	nan	0.0	141.0	13.034761936754865	12.48617067002818	-2.523544356376167	15.009715026404347	7.969981947439755	177.73004207699464	2.0063097899764104	3	
598	G334.0241-00.2693	16	24	14.91	-	49	50	30.1	T		Y	C	28.0	350	12.16	8.65	3.21	I	28.822822933086066	0.08932493067103842	348.0575433550128	-1.9424566449872032	82.55388387026098	0.7325921399776832	54.1585833426012	2.029134488041168	59.76007460794238	15.449637104943893	59.181474859216564	-60.38488537083026	41.20111260592165	-37.3737537188174	83.80556168891889	-85.22102281142247	1.366893475988464	108.48292601736185	19.616915135152368	18.60527187344023	-19.398275308665752	38.00354718210598	29.116081838210423	314.04534984236597	3.5556303262011792	5	
599	G334.1632+00.0651	16	23	22.89	-	49	30	27.9	T		Y		5.1	225		12.33	-99.0	I	5.6859270224039316	1.0633817432210968	233.1324341156121	8.132434115612114	4.624220791132461	1.3719140464896042	9.821090331060304	1.3377407521526101	12.902984896934353	1.3432811810293284	87.34774807317086	-12.303811390165038	42.190761200749876	-12.303811390165038	118.2634131180551	-103.05867687276752	0.0	141.0	9.627945806541002	9.999498075883853	-2.005517274762324	12.005015350646179	4.320234522032648	181.2837306156761	1.33154855212532	3	improved
600	G334.4353+00.2802	16	23	37.05	-	49	9	47.0	T		N		2.5	160	10.06	9.52	0.48	I	5.0849081966401934	1.6091259842233712	156.10780787168127	-3.892192128318726	2.2143513307378626	0.7955589930524772	4.5835516617131695	1.853722526702692	5.338721659184914	0.982871868371608	98.07470637694217	-122.02432307213563	7.228545599683656	-2.0314236603184384	nan	nan	0.0	141.0	6.507044294101678	12.307100452984503	-1.3769450171858058	13.684045470170307	2.7736564663646632	18.83624731843328	0.4462274962466187	1	tiny
601	G335.4820-00.5212	16	31	34.44	-	48	57	53.6	T		N		3.0	50	13.44	11.44	1.82	I	5.793795649831509	1.8779433162597206	35.22779266804138	-14.772207331958619	10.843927593318929	1.5571942789395377	6.25231862515831	1.6965889955881086	4.9446895151515715	1.8757361055848392	2.084257107959253	-85.32871130009823	2.084257107959253	-6.810581767219887	nan	nan	0.0	141.0	6.659478278205083	11.16926431309891	-3.722140906521319	14.891405219620228	2.6313726174045775	10.724430043692951	0.2537956387854463	2	tiny
602	G335.5830+00.9125	16	25	44.83	-	47	54	3.8	T		Y		3.5	100	11.83	10.52	1.19	I	9.400489061423034	0.6713864773866819	106.23850458732224	6.23850458732224	4.676623428915273	0.9385123661710543	8.154756704597967	1.9611383400423976	8.013953994877308	1.5065463251785343	167.85916904990182	-126.72420997595322	76.50296951821929	-60.53725542694552	nan	nan	0.0	141.0	19.136878932196907	19.05820190103588	-1.8986148936331944	20.956816794669074	8.03235506191063	3.321691654589832	0.16972844108392007	2	Tiny
603	G335.6551+00.2402	16	28	56.77	-	48	18	57.1	T		N		9.6	340	10.13	9.57	0.5	I	10.50795359567191	0.5582794168708327	330.63153800848227	-9.368461991517734	30.033143464004606	0.4578790779364478	25.48136759250912	2.2687130871267036	17.114655561593143	1.2640605464240449	77.73905503857515	-71.95506517429817	54.71779845498315	-29.16343799650531	101.00743579907652	-110.93917818772198	1.9294959684628423	157.01891356225337	14.844707874452226	12.299813842145205	-3.8168403285155	16.116654170660706	10.675342162684405	80.83869355063683	1.0308119662296134	4	
604	G335.7372-00.1943	16	31	11.3	-	48	33	18.2	T		N		13.5	125	11.23	7.67	3.26	I	13.461221691194673	0.16926599133606413	135.41174128214732	10.411741282147318	20.85269899243904	0.4305703261594667	nan	nan	nan	nan	136.77193385444275	-76.47343792405826	59.6522526586472	-50.201886486200394	175.1790374150994	-179.01255449208935	9.919889242584231	119.04255462041465	7.302253800181513	46.66634702819922	25.92417693973409	20.74217008846513	13.933020897943196	125.6777696911927	0.5973155096195534	3	improved, In filament, STARS
605	G335.7388-00.2070	16	31	15.05	-	48	33	45.3	T		Y		6.6	260	15.85	11.58	3.91	I	7.1142875497370355	0.4555696095481149	292.22596547422023	32.22596547422023	7.964998890818012	0.5795237979444993	18.528418886624227	0.6859122504949345	11.201834422435166	1.8775145951784158	71.56027399129727	-93.49619234204997	50.97889348263118	-54.12573993386968	111.85612898793863	nan	0.0	141.0	10.559207801408535	10.749915504112389	-2.492281294408617	13.242196798521006	6.6147342779016745	128.61564438874873	0.7616578839759756	3	
606	G336.1937-00.9163	16	36	16.18	-	48	42	38.5	T		N		6.1	180	12.39	11.47	0.83	I	6.35042148624931	0.46810729227365977	180.9944403866762	0.9944403866761888	7.27032902385552	0.5954449744851917	8.363093243580527	1.9156048424183416	11.166717637117037	1.7332306046007113	79.7292177248305	-102.88977122854733	64.98466558911855	-68.38518124889232	141.0693774902603	-123.83839487499328	-4.378678656078879	207.5038479182165	6.149812202331755	13.284748142330512	-1.5300600827269086	14.814808225057421	5.9284997967707165	7.463580514517549	0.17453614494320838	3	
607	G336.2026+00.3853	16	30	34.34	-	47	49	7.9	T		N	C	7.3	175	10.44	9.94	0.45	FB																										2	Rc a bit too big
608	G336.4707-00.1574	16	34	1.87	-	47	59	35.7	T		N		3.4	180	13.96	12.1	1.7	FB	5.366377293701515	1.0555914754358686	187.81556871425406	7.815568714254056	11.626047214764402	1.279562930079196	8.058809917400596	1.4541649130435628	9.177705304182616	0.3377806954844819	140.62812760856337	-114.19764571755456	51.82597360527271	-10.491009678145673	nan	nan	0.0	141.0	7.345313502152628	13.282080791991564	0.8151142436522782	12.466966548339286	4.828020821468773	122.24599520348688	0.2203831643042813	3	Tiny
609	G336.5213+00.3713	16	31	55.83	-	47	35	46.5	T		N		4.2	135	12.2	10.57	1.48	I	7.018217906345525	2.5229210843855907	136.66123132665322	1.6612313266532226	3.328464932014977	1.4147171837382135	8.546158504379783	0.7747623394808444	7.756851193258857	1.0267261494503679	111.56236473935257	nan	2.241837266736269	-101.94998013619016	nan	nan	0.0	141.0	6.592429100428109	12.49258302373895	-4.554563748548311	17.047146772287263	4.30332761116839	63.19187479494046	0.3072189178691863	1	Tiny
610	G336.6959+00.5063	16	32	3.18	-	47	22	35.4	T		N	C	9.6	225	10.71	8.08	2.4	I																										4	Very large Rc/R0
611	G337.1246-00.1209	16	36	29.87	-	47	29	10.9	T		N		6.6	225	16.48	11.27	4.77	I	8.087404148287215	0.031533796221764145	226.9460703251753	1.9460703251752989	50.77341479912176	0.8976746024796726	12.35847676785591	0.9255719702013655	13.108569619853391	1.0201204933806869	104.36542776443281	-64.41622534636764	69.60358745226182	-26.885374502375413	122.59659736633773	-132.6369814866129	19.898151456333444	134.79545113732814	16.829879995798237	14.982407858413062	0.5948035185327605	14.387604339880301	8.522228720647838	159.179724997602	1.1419700222321412	3	
612	G337.2776-00.2660	16	37	44.53	-	47	28	13.0	T		N		10.9	30	12.63	10.15	2.26	I	12.5329598479602	0.5775693752201423	60.87183115706731	30.871831157067312	56.7620830098816	1.6610044252174045	22.85569410523861	2.1516551164584	25.58484393832073	1.9409268839017915	86.59784730427256	-92.7133885535643	55.873788715703185	-64.26806439297843	118.05728212936111	-121.41342098028366	-5.848428667951403	169.7322684067156	27.466352546745945	27.937200635673435	2.9998478317585047	24.93735280391493	14.475639867011099	48.84232393736317	0.7302037471350266	3	improved, asymmetric, double shell
613	G337.4526-00.7549	16	40	35.71	-	47	39	55.5	T		N	C	11.5	90	12.11	10.46	1.5	I	11.926045370953393	0.4174834270008754	95.4213231203023	5.421323120302304	35.56144031175326	0.4453096375445117	18.063952324926575	1.3641767615412057	26.07435343918827	2.5715793852291324	103.53905897074657	-96.30195882355525	44.25508697184529	-61.14966063444197	131.77858735010892	-157.96476342987836	-4.793697843745418	171.58619539006799	19.984706722133524	17.643255004287475	-2.7091053376061183	20.352360341893593	11.973208302527754	15.656066423681645	0.4260985188428296	4	
614	G337.7123+0.6861	16	35	19.41	-	46	30	30.1	T		N		5.0	45	9.48	9.16	0.28	I	8.250441015943526	3.0995999180943685	44.24039654282169	-0.7596034571783079	3.1857594511132823	1.2117104969545818	8.118207151700851	2.1447461989084338	9.978244948896217	1.2894578721364196	80.94781365330032	-2.163907917176779	8.342623354509008	-2.163907917176779	158.69635986287963	-155.879507047402	-5.857887864816558	172.8137457908462	11.451721639638528	11.238632483670191	-6.6990437141300365	17.93767619780023	4.0514459163435355	14.090094009605078	0.4703438160080712	2	Tiny
615	G338.8135+00.3974	16	40	49.14	-	45	52	57.5	T		N		6.3	340	11.66	10.75	0.82	FB	7.970305634592944	0.6971855948273057	322.5219704156415	-17.478029584358524	8.503809050783476	0.7231762806668354	12.81266511964208	2.671610520465197	13.176914867711119	2.533283379073707	91.19796711017375	-78.35899640080078	59.67252614142586	-50.729064074299515	133.19794253309612	-132.3140962599957	4.622536043798205	146.73189942614846	17.584152075211883	17.85851538610532	-0.38823641385832275	18.246751799963643	7.031588137987489	55.35284440060565	0.841596404373477	3	improved
616	G338.9100+00.2346	16	41	53.28	-	45	55	4.2	T		N		5.0	280	11.05	10.36	0.62	I	6.762280365083541	0.6252692257383526	269.9782570475924	-10.021742952407578	20.1926050977462	0.8085911352985614	12.387590633324269	1.5214628223101387	12.022702109408497	1.760829090515473	82.91712981859035	-71.47829204057118	44.418702394617696	-23.486773873815764	116.25319808823878	-108.63174122671055	3.3317475925081075	155.7925744631546	6.545598761059251	12.859673288436493	-0.37105358152611956	13.230726869962613	6.496711641274077	14.803141845393204	0.20839036631029306	3	
617	G339.0781+00.3356	16	42	5.3	-	45	43	29.4	T		N		7.1	300	8.58	7.37	1.1	I	8.183534341649754	0.49182145312281916	307.5315062760933	7.531506276093296	31.29519523481403	2.1182515638271546	9.739462642777042	0.9341468713421759	12.784680554412406	2.7014042672336975	19.92542336516982	-85.57214538995143	19.92542336516982	-35.44065902043053	114.5800112069629	nan	0.0	141.0	15.298451889654539	16.181914535028753	-1.1400207545158203	17.321935289544577	7.33660351800839	45.92968577491348	0.7482551881165294	3	improved
618	G339.0941+00.0117	16	43	32.98	-	45	55	32.7	T		Y	C	8.7	230	11.58	10.09	1.36	I	9.604032100354821	0.10798145169269624	219.5168433078879	-10.48315669211209	23.994633344977853	0.4986115416748933	21.21425252951744	1.3535318974557922	17.73783516287702	1.7305127914288678	75.18099058409797	-73.78456997095563	33.967439855398254	-40.39750772322947	111.90676012232433	-112.5835307969894	0.6905178052889792	138.5071417424372	14.902758936291523	13.579200885139702	-2.3164147889748143	15.895615674114516	9.72297274717579	161.82105959221786	1.7524246221365405	4	
619	G339.3900+00.6985	16	41	42.35	-	45	15	3.8	T		Y		4.6	290	10.55	10.0	0.49	I																										0	Fit failed
620	G339.8336-00.3418	16	47	50.85	-	45	35	39.1	T		N	C	13.6	195	12.36	10.11	2.05	I	14.792670018645858	0.314082655060294	204.90303687355026	9.903036873550263	26.80710428980204	0.6137339753444012	17.98673955485977	1.291399271051745	29.0559116732448	2.725995354322114	91.59879615366276	-57.30991091175784	44.301248821963554	-35.75141798295769	127.34483408342038	-84.27164644348419	14.873301565562628	135.82105467559163	18.21793013584456	19.027518325158066	-6.208525161895892	25.23604348705396	14.5367034202496	96.01101804593654	1.7779464871756352	4	
621	G339.9911-00.3255	16	48	21.38	-	45	27	48.0	T		N		7.3	355	12.82	11.09	1.58	FH	9.211755071815816	0.3538716117609068	354.33429267122847	-0.665707328771532	20.74644643219407	0.5088434998277879	18.974062385545633	1.3579356424664653	14.889977251521533	1.9904304264608457	72.53906046410833	-62.82718178207466	44.568370789153676	-31.648275765165067	112.1897913352671	-100.54682898176992	5.0383933177948	149.93789871327309	12.187436193483268	10.60649888350657	-4.207186967107024	14.813685850613593	9.151548518281292	177.19286837459373	1.79396356256752	3	
622	G340.0021-00.3919	16	48	41.19	-	45	29	51.6	T		N		2.5	135	14.59	11.92	2.44	I																										1	Tiny
623	G340.0206-00.5122	16	49	16.84	-	45	33	39.0	T		N		6.0	200	12.05	10.61	1.31	FH																										3	improved
624	G340.4772-00.1528	16	49	22.85	-	44	58	48.1	T		N		18.4	25	9.94	9.45	0.44	I	19.102436675560888	0.4336363011372786	19.434356434923178	-5.565643565076822	22.33690846637889	0.46060365385349605	32.33874613603551	2.933523634320012	37.126375730909096	6.80559393884035	58.23814608213338	-78.86120392064043	17.55684416506024	-69.64058851166112	107.57785368313304	-107.42808154212912	-21.417486488157184	72.49865769190905	23.474614331556264	20.692748326230348	-10.156936210261257	30.849684536491605	18.419710305112115	29.45915368365886	0.5353087159079771	4	
625	G340.7642+00.5538	16	47	22.94	-	44	18	19.0	T		N		4.2	0	14.21	12.49	1.57	I	6.91011962343151	1.4796406923054701	16.856351307525763	16.856351307525763	4.716923257734767	1.0795088353723565	9.276189105294097	2.020041774546365	8.547348143088344	1.7242391877376055	142.57584170854523	-121.89249833677712	63.325557864829655	-2.3186576788201023	nan	nan	0.0	141.0	15.2529343496836	16.9547071883196	-3.9523014227630817	20.90700861108268	2.222311449866365	15.106766165401002	0.4911055288954346	2	Rc a bit too small
626	G340.8579-00.8793	16	53	55.57	-	45	8	56.2	T		Y	C	13.2	5	8.92	8.69	0.2	I	12.140714819921044	0.519562943323165	354.5212232040712	-10.478776795928809	21.794105835263398	0.5904924957562778	21.886677655866915	1.6550536764800703	24.65936075887763	1.860905140759516	77.1439186456553	-73.8336181373171	49.81129986393959	-52.93698219169818	110.35316485515389	-110.1868347990584	-0.10225444496121538	152.65894657406915	15.500849023604818	14.922773775352546	-3.9989399916594337	18.92171376701198	12.928260730841453	1462.3598910279181	2.8481619376621823	4	
627	G340.9610+00.0372	16	50	18.32	-	44	29	12.8	T		N		4.9	90	13.41	10.97	2.23	FH																										3	improved, STARS
628	G340.9907-00.8351	16	54	12.39	-	41	1	4.9	T		N		5.6	200	10.06	9.68	0.34	FH																										0	Missing
629	G341.0892+00.3898	16	49	15.11	-	44	9	44.9	T		N		4.1	270	11.73	10.77	0.87	I	6.01113498784326	0.6254318744681377	267.3837622849807	-2.616237715019281	4.047503424998515	0.9884562906761375	9.63735124862975	0.9320503186375618	7.776343602205794	1.8378500047767545	72.43505644793368	-90.89927612041106	51.889108539372955	-11.607720128786923	nan	nan	0.0	141.0	2.762411724432376e-38	9.762712388841233	-1.6437897700543704	11.406502158895602	8.477742993013042	8.90024391608446	0.18325003770441853	2	Tiny
630	G341.2535-00.0651	16	51	47.49	-	44	19	36.9	T		N		10.4	70	11.45	10.02	1.3	I	8.780164434605702	0.3067838794090658	73.96673325529831	3.9667332552983083	17.05483806737553	0.3590418528274756	11.87983728350076	1.5135127950542415	19.32233524231774	2.65840336991111	107.2518978085744	-80.7355921733585	50.3413108639851	-52.83397670559114	116.086016145131	-101.37015015184369	19.074604404106417	1474.2056486743709	16.144786244038745	14.133249988269007	-0.565846705372909	14.699096693641916	9.78263534152906	14.973289002702582	0.3318504651134519	4	STARS
631	G341.3576+00.1490	16	51	14.42	-	44	6	37.1	T		Y	C	5.0	225	13.95	11.79	1.97	I	7.726853929527162	0.6836078329687433	243.68266171191462	18.68266171191462	34.21176811002837	1.1820967902412478	12.634164631384698	1.7471360640530647	13.13502024578217	1.4263832777437628	107.81610295736363	-112.4845201541803	68.91705170715568	-68.61731900948908	nan	nan	0.0	141.0	25.539836084434395	26.249817898754262	6.656223957746055	19.59359394100821	8.43989820323557	56.849984402277585	1.8831368626395146	3	improved
632	G341.8639-00.0599	16	53	55.42	-	43	51	5.4	T		N	C	12.6	330	10.78	9.9	0.8	I	13.837449326672404	0.22130968932244777	346.41543003925096	16.415430039250964	119.33139603438417	1.3332535350003518	23.611491047889995	2.187477725199743	22.118679056763504	0.6607097480537347	75.80294419512387	-82.11595565654909	36.68975882602041	-49.18533363998955	104.63526807886802	-115.21890630772526	-5.64374600506571	138.18637566352612	19.89680931597491	16.519535482955334	-5.013543185376925	21.53307866833226	14.045355574429061	61.57875654687385	1.1104945941907385	4	improved, asymmetric, double shell
633	G342.0482-00.4968	16	56	27.24	-	43	58	57.5	T		Y	C	8.9	120	12.66	11.46	1.09	I	9.344669564290724	0.09334524641263187	128.50864335316965	8.508643353169646	21.961238403516454	0.48879594038990576	15.223938500365932	1.5349059010512218	20.396029455887394	1.7663606902586826	57.20226923058229	-65.54933863156793	10.503750287542402	-39.613196381904245	89.02525640001215	-94.89267604742423	-4.120462425206115	107.13569754715787	6.008365586454674	9.027623267303778	-4.3260110988164335	13.353634366120211	10.007259529619212	183.3795401028048	1.0031921220043492	4	
634	G342.3422-00.4456	16	57	15.03	-	43	43	15.8	T	HD152756	N		32.0	350	7.51	7.47	0.02	I	34.28030003761363	0.4696230132991843	345.78276175353454	-4.217238246465456	103.27212381816571	1.1543165955207857	74.36325329015494	12.845985624018507	62.06168699242272	14.258288864766172	63.77346173844262	-73.21018279581187	35.463132791580506	-41.91627475303136	82.73410919976538	-85.75119557284984	-6.422795522317631	135.98194644528795	41.70034430202918	33.96167189859517	-14.335992750752808	48.29766464934798	36.646405578656285	46.79848501348643	1.3209510539054459	5	double shell
635	G342.5873+00.1600	16	55	29.55	-	43	9	3.9	T		N	C	31.0	55	9.12	8.54	0.52	I	33.895643006892165	0.47323434132384046	60.59845084620324	5.598450846203242	54.106865572753875	0.7921501754709253	65.63247128915457	14.515970870914744	84.30484767831561	8.618344602731286	69.78741247391244	-68.86464485498078	42.16688421578151	-47.67726378598431	84.86244870158407	-87.32825953257884	-0.5782636669842695	137.35490922729824	29.06289408301192	29.541199385749355	-19.609419348380897	49.15061873413025	34.59857224261362	125.25247662657254	2.8544960912617827	5	
