Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast	Rating	Comment
159	G031.6770+00.1775	18	48	31.03	-	1	2	9.2	T		Y		7.5	20	12.65	10.7	1.78	I	7.649499167153634	0.7033756022542224	338.62726523688946	-41.37273476311054	8.014182567855164	1.7296589888794311	13.313070631085699	1.699369201501169	11.838868079423088	0.8757943351528135	89.60594547863334	-106.83764782880712	12.151980120521372	-72.6107271090907	174.690414179813	-125.84281212044405	-11.395744537642457	183.18879579294887	12.21502680741022	13.642902474913281	6.758506700799905	248.08550917167915	1.2262619111555808	3	
160	G031.8412+00.1875	18	48	46.87	-	0	53	6.7	T		N		6.7	305	13.86	11.94	1.75	I	7.854866903506634	0.7115967575794326	293.99585316576986	-11.004146834230141	13.031496867125512	1.15282548808992	15.40069773235639	1.258765542473341	14.04695758361672	1.4715780698596301	113.4366427535459	-98.40896192150024	55.04250508858132	-12.551972856593864	129.77936490718642	-174.78588297423164	-1.8346062770263272	176.89426697084005	13.717441038945452	11.143713714648648	7.695983392379934	7.440544466996857	0.17788470179028606	3	
161	G031.8695-00.3187	18	50	38.1	-	1	5	27.1	T		N	C	4.6	350	13.64	11.67	1.8	FH	4.193849621649243	0.8735109530144551	355.4234914231938	5.423491423193809	39.08094010564137	0.8635086056750028	7.530074923381668	1.6846665594839485	11.18687496287847	1.9582607130976084	62.03949021748542	-83.35864377064183	43.389459997536676	-59.1730858632647	nan	nan	0.0	141.0	6.586514169662822	12.49976997422547	4.594496872747926	13.9656878838926	0.18052045639694028	1	Rc too small
162	G031.9082-00.3435	18	50	47.63	-	1	4	3.8	T		N		3.6	255	13.41	11.54	1.7	H	5.867696786537673	1.3757271268469693	249.37268683462915	-5.62731316537085	56.69686388509696	1.1007488185383283	9.519081463077708	0.7950249354409668	7.967809712921674	1.1516895230070028	75.26903533062125	-91.95430886804496	7.142748670804053	-48.207155845050835	133.62353251629239	-122.32275812136885	0.0	141.0	6.402132420353279	10.593161710709104	3.5950836033115903	22.692355627171857	0.30249969852143194	2	Tiny
163	G031.9308+00.2676	18	48	39.05	-	0	46	8.1	T		N		15.5	260	9.96	9.55	0.36	I	9.844210173216101	0.10703979815280906	246.25810051122238	-13.74189948877762	65.84137200256995	0.8013673404190021	25.944614786567158	0.0	18.967372030087073	2.5818006092998864	41.78561351896667	-132.18450291064934	4.916471997350811	-132.18450291064934	83.01430489531629	-132.18450291064934	-71.86714467357734	174.34680001272616	15.877751202936818	16.243885621589662	10.396690171576923	9.535461870750906	0.24426678396398663	2	Star off axis
164	G031.9747+00.3348	18	48	30.0	-	0	41	57.0	T		N		6.9	230		10.92	-99.0	I	8.10611207636573	0.24876786226566683	225.2723487353301	-4.727651264669902	12.903381172284378	1.51608761142989	10.999105145627743	0.693139636872809	10.09920771237116	1.4026898825205392	80.98568075990028	-45.99645376766472	49.726620444929154	-39.624852950735345	115.65494668912976	-130.73098422891582	-6.8956397643540015	189.85056745770078	11.617391168994125	13.460517096592262	7.5956094630368725	9.285856582601248	0.28196164533930096	2	Rc a bit too big
165	G032.0177-00.4999	18	51	33.0	-	1	2	29.7	T		N		8.6	10	10.7	10.08	0.56	I	9.392679294764338	0.7860895029041624	15.841523094517001	5.841523094517001	29.729237434359277	0.7113132842326655	17.53072653753325	1.4857874983468227	21.487253800867286	3.0383670027810363	85.44263722228331	-95.49565299434204	38.94152059989665	-59.15544837524658	94.61320590970442	-114.12254079476423	-10.350334417486641	177.8417058103701	8.754092680329224	43.83794903472912	9.126615870698862	5.461713439116345	0.149866069304335	4	
166	G032.1157+00.0576	18	49	44.07	-	0	42	0.5	T		N	C	5.4	280		13.01	-99.0	FH																								0	Fit failed
167	G032.4839-00.0141	18	50	40.03	-	0	24	18.5	T		N		7.4	135	12.25	10.76	1.36	I	9.968921123525318	0.7282921892389287	193.1459775117328	58.14597751173281	12.70345922771487	0.6783910401247616	13.106847638447869	2.29974922741747	17.722560845489543	0.7736123640226596	93.0326044828127	-76.26638037780438	27.995272761759082	-51.7916020053013	142.70690421003428	-114.20337591583773	1.193817382707774	176.6236031347965	17.213438540091445	15.003165699149013	9.454844425713166	18.87595628059001	0.5222544649739146	3	
168	G032.6755+00.2023	18	50	15.0	-	0	8	9.4	T		N		5.6	200	13.73	12.09	1.49	I	7.017499748549959	1.1600067218958172	198.03491501325306	-1.9650849867469447	10.158301847109321	1.4424822838468399	11.949548428090807	1.7058447517811834	13.950443282676897	1.646339810007317	15.817536804323737	-93.0796444404506	15.817536804323737	-77.5590563196478	125.70805293802715	-124.00387226327068	-4.4840021544400885	201.093354733504	13.208829692080768	12.712913233369513	4.248715694240371	16.70611288611294	0.484794494473488	2	Rc a bit too small
169	G032.7634-00.1990	18	51	50.04	-	0	14	26.6	T		N		10.0	45	13.64	10.88	2.52	I	20.407427447582137	8.201641047298935	28.689838538986788	-16.310161461013212	17.52405758022184	0.5285396235025418	22.67174580051268	3.0121895473872615	22.36699446839026	4.907355496619543	2.01929641679677	-3.1307934271211337	2.01929641679677	-3.1307934271211337	67.36095747298963	-52.646248004787424	-105.22335695544834	10.190260891695248	28.69943232236743	0.7671267206811763	15.048203182216728	15.396728796408077	0.44097086717649364	2	Irregular
170	G032.8748-00.4286	18	52	51.06	-	0	14	46.5	T		N		6.9	20	12.62	11.33	1.17	I	8.56182111089509	0.08261168664162567	11.877558347784074	-8.122441652215926	37.468406549663214	0.9438372766505415	18.11791938008029	1.2706178800768382	19.720543654102272	0.7260725537970647	94.60257815534598	-72.71112758145568	71.68765538943293	-11.460460049740881	125.04031440898856	-122.42844367929979	18.9119858800875	135.2884957197033	17.943707106533704	17.519751019198807	9.490732292847483	54.69132863232803	0.9820556636768549	3	
171	G032.9587-00.1244	18	51	55.01	-	0	1	58.4	T		N		1.9	35	11.77	11.0	0.69	FH	3.93202682911594	0.619443960503373	28.14945870095092	-6.85054129904908	5.098921863691984	0.857021015159881	3.865120449867971	1.5182735007742802	3.968594964126987	0.5910697628111019	nan	nan	103.91382981163281	-118.60029913336524	nan	nan	0.0	141.0	6.826979029325194	17.677064847751975	3.254730994980647	-1.3520182630380058	-0.02054255382972452	2	Rc a bit too large
172	G032.9702-00.2758	18	52	29.04	-	0	5	30.1	T		N		3.03	110	13.37	11.29	1.9	FH	6.60146113324838	1.3976004535792974	116.89618690029096	6.896186900290957	10.077789243352665	1.1378583054382898	7.689416370258395	0.9311121443055163	8.375831594559495	0.5838508022725983	65.52838756919971	-104.05995491492975	2.751580628617745	-22.901575281208835	125.8499390545411	nan	0.0	141.0	11.508030636348902	1.0852056840946096	7.568043680807523	10.203416432094102	0.2449005886374995	1	Rc too small
173	G032.9844-00.5468	18	53	28.08	-	0	12	9.4	T		N		3.6	40	12.25	11.6	0.58	I	8.846417108360857	0.7576995090340852	23.70528391169394	-16.29471608830606	10.761847906955426	1.0082116783094262	7.793494754439176	2.0718701258256864	9.01669228957241	1.1700529098621575	85.58068188672821	-32.97930470987897	2.2414945883130244	-2.105991972196044	129.90990302680544	-73.97732915603234	0.0	141.0	12.708073931613868	10.3056269778248	10.361070798683036	69.26475856812999	1.3834370244109793	2	Rc a bit too large
174	G033.1983-00.0107	18	51	57.07	+	0	13	55.9	T		N		11.5	15	14.71	10.51	3.84	FH	11.37669203817038	0.1325335681715316	302.7588723581615	-72.24112764183849	19.385223498293136	2.241372477227132	33.759231281329356	0.596516092005826	9.821902284116543	1.0240847626643255	87.61771273993263	-86.63380779963092	54.41409191481824	-38.16374326316429	115.65081169359331	-139.24355249290232	5.440831484458534	143.42172286191374	18.935837948928793	17.371100805258493	12.62353135885049	1556.923257519139	2.815831680494013	2	Irregular
175	G033.4619+00.0732	18	52	8.07	+	0	30	18.2	T		Y		13.2	240	12.02	8.89	2.86	I	7.1323606186825455	0.34199017954148525	247.12091982483557	7.120919824835568	55.14579739803562	0.7245505052595492	11.85952464395553	4.057611728912701	27.99872362531939	3.158323401733935	91.11005035958101	-84.81795169037915	16.46240084570934	-70.68564011055133	138.09437640616807	-122.01745964332959	5.158833087262697	282.0632405880188	12.71672888064884	13.517837266408765	4.218915443029601	117.9764825393799	1.2034669277624415	3	
176	G033.8783+00.2033	18	52	26.04	+	0	56	5.8	T		N		14.0	155	12.83	11.18	1.5	I	16.319474419418196	1.0431543638438192	180.57983119367088	25.579831193670884	25.28633402376882	1.0398732656728358	19.539069492716692	1.3506018395087338	25.516893196296557	0.7121322643514016	87.44524033725048	-107.92568079299863	32.05507660177065	-53.70660195767988	129.8623220631955	-128.23959699503843	-8.765749933969278	134.57889036306153	20.341046294479938	16.77318964940988	17.136551103055083	10.874014983971831	0.24974056594815192	2	Rc a bit too small
177	G034.1278-00.0007	18	53	37.03	+	1	3	50.3	T		N	C	16.2	220	13.46	11.7	1.6	I	14.235076164583909	0.14460313556435	239.4863758832633	19.486375883263293	24.850790885977634	0.5706715378705545	19.893094695631454	1.4234732300126698	34.53449991506034	7.853758068895772	58.64487501586075	-56.49862397700403	20.696136170261013	-31.33462564918341	110.11531370799321	-64.12666515843341	1.4775325050509212	87.48024032075465	7.402346707490377	10.305193858914675	14.098895355350642	12.397136364223728	0.22831065055248728	0	Fit failed (fixable?)
178	G034.3830-00.0360	18	54	12.08	+	1	16	29.9	T		N		8.0	225	14.19	11.47	2.48	I																								0	Fit failed
179	G034.4337-00.0722	18	54	26.0	+	1	18	12.9	T		Y		5.8	250	13.26	8.99	3.91	I	5.887668023205528	0.7378912423981898	245.55622193065432	-4.443778069345683	9.956001257717837	0.7573988541300657	14.240777302744558	2.3737231881025633	13.385876789436988	1.6313096429625906	107.01921156320242	-110.6676291758263	85.23021501095076	-84.64288232357882	nan	nan	0.0	141.0	14.791713883361222	19.43081921007767	5.098235172911816	126.12167480022089	1.180336801627111	1	Rc too small
180	G034.5203-00.4129	18	55	48.04	+	1	13	30.8	T		N		6.1	31	13.34	11.57	1.61	FH	8.709943430807419	0.5188280565683361	11.55910384107365	-19.44089615892635	20.072680621120934	0.8897900633715894	15.456331130811975	1.0895645124013584	13.865138130863425	2.663481897587698	88.48507693870104	-64.51832348316526	36.44870861987185	-24.93249487914863	118.88100833923207	-89.44305793625455	11.501907862999055	146.6228489967976	9.728573280350249	9.976709235346505	8.613830822967584	7.30954488963059	0.23876015920899424	2	Rc a bit too small
181	G034.5407+00.0597	18	54	9.06	+	1	27	32.3	T		N		4.1	265	16.22	12.18	3.7	I																								1	Rc too small
182	G034.5572-00.1338	18	54	52.08	+	1	23	7.4	T		N		10.8	15	13.78	10.36	3.13	I																								2	Star off axis
183	G034.7527-00.2934	18	55	48.03	+	1	29	11.6	T		N		16.8	310	13.96	11.35	2.38	I	15.444648500960273	0.2849671326105456	301.1774390723505	-8.822560927649477	32.03374246764081	0.4898923480952104	27.466875735002827	1.8790433525555712	36.55869967946084	12.89841992256107	88.9612808774599	-60.116600505915784	57.849345522438625	-18.341354001981472	112.01006260004908	-100.19568745860747	13.988837539134384	122.73693938166215	38.9254955701304	40.00275340150834	15.390968323713327	15.30206742522714	0.6622217526472417	4	
184	G034.7879-00.1134	18	55	13.07	+	1	36	0.0	T		N		10.1	70	13.64	10.86	2.54	I	17.6733518794896	0.9938281882900548	33.804920896634236	-36.195079103365764	21.160813941351478	0.8923884547835461	28.32002408173401	0.4370967216027406	25.33149318083552	1.5158983895956306	60.46640158181859	-39.02267605496934	31.177436145740558	-18.958594509514533	78.0255503374612	-128.19447914416304	7.8716360147536975	67.59773137638845	11.259868108272283	10.598573681090087	17.54673444999266	14.216640225574197	0.34224564138151753	3	
185	G034.8307-00.5197	18	56	45.01	+	1	27	9.2	T		N		15.2	290	13.94	11.61	2.13	I	13.090939157135981	0.6976820915966258	288.0027651589301	-1.9972348410698828	30.34372629652379	0.8783627605887807	26.02068783012682	2.628180866953839	41.444105151322354	7.320290008481431	82.91772657721077	-56.3257437401555	32.84420909634656	-31.771169108739286	106.85975916497847	-132.4368756875094	3.214923348175822	93.8881746743981	23.60435637235549	17.207933708099336	15.285260073261504	8.41440378964949	0.2942356578176333	0	Fit failed
186	G034.8716-00.0879	18	55	17.04	+	1	41	10.0	T		N		20.7	230	6.47	4.45	1.84	FB	21.066306491373343	0.07831583024020361	197.98126984288973	-32.01873015711027	29.25159054131919	0.7913953207688135	52.194479979526484	5.999007218358959	22.26114545140018	1.285839938383868	60.84486986953948	-73.9549185893242	35.674493983015566	-58.23461487026589	81.63880917666347	-118.0802442058464	-10.70070131768508	120.59819159748828	39.83205689354965	8.85279874918399	16.518749917044204	111.21174679341308	1.536949161038791	4	
187	G034.9306-00.1331	18	55	33.05	+	1	43	4.8	T		N		6.1	90	10.66	9.27	1.26	FB	13.037455303405874	0.4956195306429775	83.17721387599643	-6.822786124003571	13.43753902931846	0.49642519691408354	17.542841324992047	0.6955043304939001	16.12576744240894	1.0765587853054472	72.50251902772163	-67.92220339038482	39.44857668779571	-49.65662761564158	125.80755249280008	-101.95932809812365	1.8011114130342698	140.32123656635454	28.467670080223964	22.386982232713383	13.714546339836245	16.590394837724233	0.438621389167297	3	
188	G035.2498-00.1614	18	56	14.06	+	1	59	20.8	T		N		4.0	18	13.71	10.93	2.54	I	6.474664339585551	0.6239809146108927	5.646989333265269	-12.35301066673473	19.86515834599183	0.8388132179444	11.0173215979893	0.19823174747014496	8.0797527608233	1.3062605578877764	nan	-105.30455869297447	89.24218104303631	-35.76100545928108	nan	nan	0.0	141.0	22.741113497944202	24.043109669128953	8.593483848865105	15.721579271090436	0.47556385711641924	1	Rc too small
189	G035.2895-00.4783	18	57	26.06	+	1	52	47.3	T		N		11.1	110	8.01	5.94	1.89	I																								0	Fit failed
190	G035.3342-00.1143	18	56	13.07	+	2	5	8.5	T		N		3.8	241	11.3	9.83	1.34	I	4.41326472889639	0.5417781679959408	241.3315673000802	0.3315673000801951	2.2604820887822474	0.767676816457968	6.1488155557897795	2.228037343846319	8.071579477845871	2.029388940203018	nan	nan	25.00125268369601	nan	nan	nan	0.0	141.0	8.168698589577161	1.0380846258453422	2.6260667447242665	-5.097317079994417	-0.10234162138134296	1	Rc too small
191	G035.3454+00.0083	18	55	48.08	+	4	9	5.8	T		N		11.5	257	12.96	10.89	1.89	I	27.059632748843967	1.4882598763074693	226.59071528904516	-30.409284710954836	15.175322538991104	0.9714017741545827	nan	nan	nan	nan	170.59767111430898	-18.054960288732815	170.59767111430898	-14.00895881462148	170.59767111430898	-79.65473718084093	92.87971330513832	134.04319198488363	147.44850523981853	111.71304227388907	73.20656116765157	3.758429348791427	0.30674049526676495	1	Rc too small
192	G035.5199-00.8758	18	59	16.08	+	1	54	11.6	T		N	C	22.2	25	13.58	11.57	1.83	I	25.15741276134794	0.07615563412827354	1.999323262913833	-23.000676737086167	41.61681814250225	1.7080499202292834	37.57662599735093	1.3462534071086643	47.47894833397373	3.554245601272038	115.07885116241522	-74.0236949526365	21.79725415134969	-30.19031251060875	137.11154195343	-115.68789928238914	17.29990033366465	236.73617876361746	60.1077408660032	1.1060313965465696	24.793105717567528	86.67779596894529	-2.3276830485850533	4	
193	G035.5959-00.0288	18	56	24.02	+	2	21	27.3	T		Y		10.7	235	13.5	11.13	2.16	FB	10.994156455250181	0.2850938503820748	251.1032290429443	16.103229042944292	27.022256601368586	0.8955189387734618	20.191829568956607	3.9715899418541762	31.402590467699913	0.9848436844913566	99.62719001739072	-66.09949718041969	68.81201852519115	-33.67768364287866	130.11201827049857	-94.52559911683312	18.725344890072947	153.99774876891988	18.36192518132166	13.386657551832704	10.55250725568714	1310.936909826575	2.2206101175165998	3	
194	G035.8210-00.4463	18	58	17.01	+	2	21	33.3	T		Y		6.1	30	13.5	11.89	1.47	I	10.336315367941632	3.742723729153829	25.642350800407208	-4.357649199592792	17.6420438907421	0.8518322987096798	11.504573471648916	1.320119624059185	11.937008794002562	1.6684304969756907	73.15720581552573	-2.22855129622846	36.64354621161105	-2.22855129622846	105.43390330812133	-135.72181247338906	-6.08213144569302	169.55369340241333	12.919514051790513	11.297785647516962	6.540911986876076	17.898038316826273	0.6978068414268629	2	Rc a bit too small
195	G036.0914-00.2843	18	58	13.01	+	2	40	54.4	T		N		3.8	220	11.09	10.48	0.55	I	4.766569081025964	1.4200414413747768	261.1564486355878	41.15644863558782	5.614102633043404	1.262406197781823	6.957951201699016	1.62614512347194	6.342851347017208	2.150643244318051	109.8882667855226	-100.60047045419915	63.35246654214825	-77.79403319306775	nan	nan	0.0	141.0	11.206580755791078	12.742974767928676	-0.5281512332061151	-0.4433273004712309	-0.011090959891075758	1	Rc too small
196	G036.1893-00.1705	18	57	59.06	+	2	49	15.1	T		N		15.9	260	11.88	10.28	1.46	I	8.952736803755641	0.10700475798864861	257.9530504184067	-2.04694958159331	31.750563223606452	0.7361283162925335	18.874339975089594	1.9568871042568585	25.631468679679063	3.514946989463524	111.10326328267561	-90.69454783595134	55.372716427621185	-74.85953109854043	138.92077067945576	-108.20315184202181	4.495912414449264	222.88180743428333	19.21511436095941	18.7492428059368	9.356554125549957	36.721721697243346	0.6035085577060089	2	Rc too small
197	G036.2865+00.7233	18	54	59.0	+	3	18	54.9	T		Y		16.4	345	9.53	8.35	1.07	FB	17.9616862090474	0.5227996020901892	331.8791474814058	-13.120852518594177	30.886935075208733	0.7343001961293539	33.700186749932016	3.7392761097398863	36.39391091846485	10.549841680907633	85.45444454212304	-111.60036810090827	40.38764765475639	-57.92396854948072	113.63692834517053	-122.7475709745629	-15.354414537585972	317.46600616309183	28.900191680380793	26.393843444822906	18.505094445230657	413.9316687666321	1.9456026954134675	4	
198	G036.3971+00.0455	18	57	36.01	+	3	6	15.6	T		N		6.4	110	14.31	11.77	2.32	FH	7.702911443710912	0.5882375288948847	116.20943796200689	6.209437962006888	15.269166133868694	0.8171794207254407	14.442296259961655	2.0882236472316884	13.869114563935643	1.2733770071318704	71.58932257954203	-83.12668169206836	37.80107107456871	-35.66573679304071	110.25142335244735	-112.734850186046	0.0	141.0	10.65574794288149	11.161039388455816	7.684331632375509	32.24641203827935	0.5865781009153727	3	
199	G037.1750-00.4461	19	0	46.07	+	3	34	17.8	T		N	C	20.9	140	12.72	10.38	2.14	I	27.064173958860206	0.2805755240275627	189.3524808337793	49.35248083377931	32.162983653940266	1.631004716686541	27.694006387668747	2.0090873925208608	53.74026536995671	1.5126620014949264	79.02186665724969	-71.53018451513444	21.73117071987673	-42.128221027778906	148.45417571416215	-106.05305618882338	-2.0708888283553892	121.30279739893437	29.30551420552719	25.9535332968615	27.634722093345125	69.97304439472738	1.2259211519133066	4	
200	G037.2793-00.7766	19	2	8.09	+	3	30	47.3	T		N		9.3	260	9.2	8.67	0.47	I																								0	Fit failed
201	G037.2933+00.6703	18	57	0.09	+	4	11	12.9	T		N		7.6	110	10.04	8.95	0.99	I	17.955711037488413	0.49641266923939364	161.74314725361734	51.74314725361734	20.86852267249207	0.6218333940945532	13.077047004925209	0.02731922107895013	22.381384981507697	0.3716500213910088	86.81935836064389	-79.84853619739317	51.56620443591342	-54.871654023010414	147.92086254044193	-122.09641472833528	2.2410174090349115	132.78259183444808	21.296889182777992	22.48002077384038	18.067966866323715	40.56175946441775	0.94962144623344	3	
202	G037.6235+00.3532	18	58	45.0	+	4	20	9.2	T		N		14.9	300	15.08	11.82	2.98	I	15.242862458006577	0.07592892295931275	298.7587868545393	-1.2412131454606765	27.933960329106416	0.39597406237226473	29.447078994144444	10.118958730131686	32.884929649837815	3.080278032681791	72.81632813889502	-68.28606761976914	54.4405921170266	-41.963023619046226	159.364696944225	-94.9458855253367	8.405493709126127	124.56993661156729	10.805872754941415	9.987588487877016	15.429784119060846	18.429480224196165	0.48016820943869104	5	
203	G037.6443+00.3027	18	58	58.01	+	4	19	52.7	T		N		4.2	25	9.89	9.08	0.73	I	5.851702597888813	0.0	24.00756442080725	-0.992435579192751	3.667384587492544	1.2312700884450944	8.005323712621376	1.8121913513981225	8.534959476370284	1.4930080421323735	119.24665188966614	-100.87395411320102	11.904969250402857	-57.516803018480516	nan	nan	0.0	141.0	8.588114831993362	15.03603001021025	4.656808755762696	32.83458627225251	0.3458625783744797	1	Rc too small
204	G037.6475-00.3821	19	1	25.0	+	4	1	15.7	T		N		4.1	248	14.91	11.51	3.11	I	5.779727508748069	2.2384932880412887	248.26011218712853	0.26011218712852724	22.048087859286582	1.1842413686967237	9.739875243234605	1.464674064706575	4.518691686744338	0.9364448569287513	93.57894360566769	-79.7315709492654	36.07762307323901	-2.4154336357582054	nan	nan	0.0	141.0	6.655592245151562	12.470611410879437	4.222625190119822	20.69589931061512	0.4831682399661382	1	Rc too small
205	G037.7584+00.1233	18	59	49.01	+	4	21	2.9	T		N		5.5	225	13.48	11.24	2.04	FH	5.834220141142398	0.5268397371452309	232.8843098870458	7.884309887045788	43.62340408775784	1.053019813454205	9.735607174380258	1.3330660238593384	10.57318174598934	2.512990012749657	96.38015666779631	-116.05983803194059	56.02012209159443	-28.970940638831934	nan	nan	0.0	141.0	6.743314853084673	13.047536923098704	5.713859918818091	11.601086560417528	0.18992888280228357	0	Fit failed
206	G037.9798-00.2701	19	1	37.07	+	4	22	3.9	T		N		8.1	355	14.82	12.09	2.49	I	7.112296561254609	0.3264323373077316	309.7142170346433	-45.2857829653567	12.630340616252248	0.6831256798178942	22.504101027378958	1.1329465173320632	12.126419826228641	3.518155958672903	94.2124847637433	-100.03934303059262	76.07047308696076	-32.11695153147349	142.28203300697425	-123.30107075595583	4.447179687452914	188.1444883589158	17.541827116501704	14.573623435573108	6.686666378646225	11.723040852649106	0.2500846327346553	1	Rc too small
207	G038.0177-00.3971	19	2	9.0	+	4	20	45.9	T		Y	C	5.4	90	10.97	10.0	0.88	I																								1	Rc too small
208	G038.1254+00.1293	19	0	28.0	+	4	40	47.8	T		N		6.5	265	12.7	10.86	1.68	I	4.770497793259024	0.33103141115975765	294.56039061566054	29.560390615660538	5.940315209775365	0.8287311620036903	5.435896704708494	0.992925038957301	9.59127641211169	3.199128953625356	62.60149131789336	-109.48371647129821	53.026441567688096	-54.11857071456171	164.22341663510957	-162.18176332074705	0.11516026229620041	240.05502097237928	8.717151930685226	14.573247632163627	4.211803718481108	13.55538450053856	0.25828125834057963	0	Fit failed
209	G038.1499+00.9112	18	57	43.0	+	5	3	32.3	T		N	C	24.0	305	7.89	7.22	0.6	I	19.623914649852658	0.162837567758503	33.82470304911741	88.82470304911743	21.8145597477891	1.097488605607292	49.61527177466526	14.273313324509717	31.068335639810407	11.559548874410359	94.74865255019859	-92.8829333855885	45.511314343875824	-39.762848649163345	96.81055365436669	-145.38038572238275	-8.413508265937615	189.30086122416944	26.383031641384566	22.288164689382167	21.927072264049063	28.506543125628582	1.108976341297527	3	Corner at apex
210	G038.2354+00.3249	18	59	58.04	+	4	52	1.9	T		N		2.5	50	12.46	10.77	1.54	I	5.01113409627322	0.9993366780893765	47.94638599914327	-2.053614000856733	7.240893887914365	1.039298342987941	6.0997728906820745	0.6269627996221259	5.241558184677587	1.6013744926145363	46.476308405084254	-36.73124714763772	27.238839670491146	-2.8517371108700686	122.6670165212208	-70.76055554432594	0.0	141.0	5.776512474700764	9.519232742780346	6.27654638794164	7.7543534642230485	0.3165521540903648	0	Fit failed
211	G038.9414-00.7446	18	5	5.03	+	5	0	17.8	T		N		6.6	100	11.7	10.85	0.77	FB																								0	Missing
212	G039.0925-00.6915	18	5	10.07	+	5	9	48.8	T		N		19.1	115	9.07	8.77	0.26	I																								0	Missing
213	G039.1574-00.0317	19	2	56.05	+	5	31	25.6	T		N		7.1	231	14.29	11.56	2.49	I	4.839004997161085	0.25409318659274716	231.08161289946415	0.0816128994641474	3.665965154089216	0.5969279329522847	7.791287596442089	1.235344826104284	12.450133487962637	1.8483721266637185	109.18724926034412	-115.66727978729898	71.21001301484085	-50.16228649679286	138.0448442956728	-127.03314349688267	-2.632042343618254	1540.211296330318	5.901166754431902	17.390570460864268	3.479760726802178	6.720621681633226	0.09007507346458496	1	Rc too small
214	G039.2486-00.0647	19	3	13.07	+	5	35	23.0	T		Y		4.4	55	15.2	11.99	2.93	FB	9.275823228769141	0.8407023951065284	347.12060241312	-67.87939758687997	11.680946632217758	1.0479300666462121	11.678612653884578	1.2737224868340293	9.038688747341075	1.738963559616964	126.49043991408132	-84.78118403848657	75.7402569221264	-41.62411752804102	nan	nan	0.0	141.0	10.899092293803742	22.41183423012331	9.275823228769141	2141.2646484375	19.727482736501432	3	Some NaNs in image
215	G039.4470-00.0674	19	3	36.02	+	5	45	53.4	T		N	C	11.6	265		11.84	-99.0	I	11.404940271678552	0.19541271068083788	251.62404539203447	-13.375954607965525	21.789630297299883	0.5062287787958479	24.269978166058024	3.2531941713595254	15.751141530474712	0.9736792779077718	88.79847538819882	-107.32511916101672	52.52497137022692	-67.58788600074243	122.17760081761472	-125.99817910441627	-5.084340064482367	316.09726240103697	23.10719203970033	19.356400027880426	10.950492355723927	10.241129108243875	0.42827498640866485	4	
216	G039.4551+00.5530	19	1	24.0	+	6	3	22.2	T		N	C	7.7	215	14.01	12.33	1.53	I	9.425978045526069	0.5072899537543469	206.11151175227116	-8.888488247728844	28.32855358643631	0.5743544274076366	21.394404089005615	0.8814370846657387	18.218734273003754	2.291729245144978	78.22635654132614	-82.12129169939581	51.529806971462165	-50.7039083742869	123.58802654739657	-100.42842050904041	3.4697431271993002	150.6980267048459	15.253201769524864	16.099825273964008	10.343923895871544	7.147486871484202	0.38996948580440927	3	
217	G039.9449+00.6920	19	1	48.03	+	6	33	18.9	T		N	C	9.3	300	11.51	10.09	1.29	I																								2	Rc a bit too small
218	G040.1095-00.2757	19	5	34.02	+	6	15	28.4	T		N		6.3	31	10.7	10.12	0.52	I	8.534623466409242	0.4918913241792959	62.36642748672912	31.366427486729123	10.698604121496288	1.1749385794146563	11.699098575173668	1.0278688387215085	15.917745353489977	1.8169005258012283	77.47674884227712	-64.10970440036334	54.26946214052535	-11.90212322828036	120.01294044658016	-102.99195121563503	11.225769145001877	158.7572634424154	11.349154923074268	11.226895329814942	8.459542867237172	11.75630929913535	0.49388633087144396	3	
219	G040.2891+00.5257	19	3	1.02	+	6	46	40.4	T		Y		3.2	25	11.48	10.88	0.54	I	8.077604191766616	1.205347464514242	16.33538201330063	-8.66461798669937	6.9904908306666425	1.1556756773412518	7.069094511458445	1.4816823856936352	7.24439712454667	2.6411544328566605	40.87322117672706	-124.4768658986439	36.48536824898797	-2.3927005499788407	nan	nan	0.0	141.0	50.460011502913396	1.2489906006850386	32.26769538738387	-31.463474443643584	-0.5002597667439999	0	Fit failed
220	G040.4658+00.4468	19	3	38.01	+	6	54	21.6	T		N		3.3	350	13.07	12.26	0.73	I																								1	Rc too small
221	G041.0816-00.4178	19	7	52.07	+	7	3	20.9	T		N	C	14.3	125	14.84	12.49	2.14	I	22.5614930558443	1.1048494876425392	204.86975254800018	79.86975254800018	24.52732194899273	0.577333134529359	23.292230531492887	1.122106087198783	34.99004089079915	1.5301352112600983	121.69819784562563	-64.68329690864468	77.0750739372771	-37.30126379558287	129.14276357309274	-156.62772688350958	24.596477769600984	158.46453622452307	21.77394660003733	23.541862242790778	23.58505044813202	11.2065668253764	0.37915292939655665	3	Asymmetric
