Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
417	30.5989770010975	0.0	0.12224057979963339	0.0	2.0	0.06966344199153815	0.2041422345057086	0.12964280183777688	0.025813827845309507	0.19804222881850622	0.0	0.13203763683824077	0.0	0.09343485014610409	0.0	0.7820503422913094	0.0	0.10019633052499792	0.0	0.15833077036015197	0.0	0.11152868615383756	0.0	0.9403811126514615	0.0	0.048983090802097944	0.0	0.28639817090010217	0.0	0.13597915123364776	0.0	1.0684485131914117	0.0	0.09192945621262327	0.0																								
418	37.367723945278236	0.0	0.26202588465650833	0.0	1.0	-0.17418204437729123	0.02481573049980854	0.06877368110579268	0.003279452069344359	-0.11764852619953238	0.0	0.04764180480150262	0.0	0.03740171663455475	0.0	1.1294456516172584	0.0	0.034527235888209475	0.0	0.4718592203874497	0.0	0.03465593941712633	0.0	1.601304872004708	0.0	0.002983977011216774	0.0	0.4122352822155417	0.0	0.049434451686942764	0.0	1.5416809338328001	0.0	0.03537845383151471	0.0																								
419	-3.49062576022839	0.0	-0.022107541115607768	0.0	3.0	0.25551504245286366	0.018001972628416848	0.06872867074567623	6.390846684494326e-05	0.10510283742359036	0.0	0.0914319739991964	0.0	0.09196810698479857	0.0	0.7919831886266757	0.0	0.05329691420549723	0.0	0.21924350667030534	0.0	0.09466842487691274	0.0	1.011226695296981	0.0	0.07824033234111123	0.0	0.31467520743051935	0.0	0.11832566627457416	0.0	1.106658396057195	0.0	0.1056428049395403	0.0	91.30678744173457	0.0	-0.3509736048994796	0.0	1.1016825069333027	0.00815374641512054	-0.0023752057185388474	5.557159299061682e-05	0.3096993183066272	0.008153746415120677	0.05334982855711767	2.474121642554959e-06	1.0286024601462702	0.0	0.04621563806860682	0.0	0.23661927151959458	0.0	0.07054393146059124	0.0	0.5157153830029338	0.005808757948877245	1.3923611020202087	0.011536444951486405
420	0.6344737934431872	0.0	0.005123325987356523	0.0	2.0	0.48157277935320253	0.43041491412181576	0.12454425882692666	0.019858492882296547	0.06481017725888955	0.0	0.1364940212388324	0.0	-0.07382958709716925	0.0	0.6246591793676148	0.0	0.10863735028874133	0.0	0.125209673425598	0.0	0.11897143767882651	0.0	0.7498688527932128	0.0	0.04849875365004971	0.0	0.4914645112350103	0.0	0.14959782599928756	0.0	1.116123690602625	0.0	0.10284666093731207	0.0																								
421	24.255177390019828	0.0	0.16006186128108385	0.0	4.0	0.33727499626839297	0.07655037041711865	0.015941292600003584	0.0005253130971693338	0.25695299906241104	0.0	0.040784914837911745	0.0	-0.06893602819527396	0.0	1.20057127190067	0.0	0.01293042579548479	0.0	-0.019245691514416973	0.0	0.04882627568926914	0.0	1.181325580386253	0.0	0.04708300422054625	0.0	0.026815103337254065	0.0	0.02423217246404073	0.0	1.2273863752379242	0.0	0.020493956940387942	0.0	76.91266772940672	0.0	-2.828095233504925	0.0	1.4350841953637252	0.025472094329101788	-0.023302928652519886	0.00189133508931459	0.23451292346305533	0.025472094329101802	0.026660892927519494	0.0016449691293579192	1.419756646931391	0.0	-0.04340472635506495	0.0	0.2191853750307212	0.0	0.0452898021767661	0.0	0.5485422472500885	0.020045171089440133	1.612925355750529	0.0705404194909538
423	0.36482754903608944	0.0	0.00278150051733442	0.0	1.0	0.03148993575660891	0.38886663558902973	0.1354030086177573	0.056526148215431546	0.019018903462514284	0.0	0.13151994138411605	0.0	-0.002817413680671358	0.0	0.6678819064708296	0.0	0.0731719186638051	0.0	0.09494029089110248	0.0	0.07374413567773831	0.0	0.762822197361932	0.0	0.00916885303155029	0.0	0.37181718254775065	0.0	0.129801019666825	0.0	1.0396990890185802	0.0	0.10721089042445729	0.0																								
424	0.9740643904257645	0.0	0.007877787197122135	0.0	3.0	0.6631563147401444	0.05740372747930957	0.0090841987363774	0.0014035132956050306	0.33124074454659697	0.0	0.046439361500440014	0.0	-0.07251557563642425	0.0	0.936909253990699	0.0	0.0037930678815920296	0.0	0.22934764139722294	0.0	0.10203783507910608	0.0	1.1662568953879218	0.0	0.10196731056410424	0.0	0.2566237652399436	0.0	0.10904476065089809	0.0	1.1935330192306426	0.0	0.10897877069162272	0.0	91.58948629518174	0.0	9.103304040456706	0.0	1.4548231782083958	0.03031013968210432	0.09983435553225396	0.006523598445286434	0.5179139242176967	0.03031013968210429	0.09990659087053265	0.006518884134545333	1.338719211622716	0.0	0.06458169337188967	0.0	0.40180995763201705	0.0	0.06469298634887048	0.0	0.4079039893415686	0.020025046584865754	3.3107714074907513	0.1884019007101297
426	4.455025197713485	0.0	0.033481463344765774	0.0	3.0	0.34192248928750674	0.05043896925601134	0.019700936616712055	0.0009198082541123725	0.3560476362620848	0.0	0.04011540360843159	0.0	0.22302280609829087	0.0	1.0267041737602824	0.0	0.015950248561450952	0.0	0.2742097637158697	0.0	0.03929129938869228	0.0	1.3009139374761522	0.0	0.03590815754783002	0.0	0.3524447168441447	0.0	0.0676912566604723	0.0	1.3791488906044271	0.0	0.06578522477807511	0.0	117.35406701756396	0.0	-6.2241339083478024	0.0	1.5580920927171906	0.03549426285038062	-0.03922527770587717	0.0024527349858677727	0.5313879189569081	0.035494262850380556	0.04235091603058944	0.00227267163900164	1.7280149352902663	0.0	0.08758749247652985	0.0	0.7013107615299837	0.0	0.0890279690181588	0.0	0.6427779752364707	0.018601740376310225	1.2260355539485979	0.014786062073828864
428	21.91662321184746	0.0	0.06811180972962376	0.0	1.0	-0.2454017562286458	0.08683036434687315	0.142781153220633	0.012800589315299055	-0.00827625807975373	0.0	0.10708784143109511	0.0	0.004746759339909411	0.0	0.7701995792434012	0.0	0.03666191570655247	0.0	0.23763600239354354	0.0	0.08414010204087595	0.0	1.0078355816369449	0.0	0.07573282450942034	0.0	0.279299887761053	0.0	0.09594934164744749	0.0	1.0494994670044544	0.0	0.08866893536805459	0.0																								
429	-1.1061196915611209	0.0	-0.005872261982790573	0.0	0.0	-0.17143243848959022	0.1856546906599643	0.206474980502309	0.022976358577711402	-0.030330531969692136	0.0	0.18565572079542572	0.0	0.014184972781520921	0.0	0.7783639512162935	0.0	0.14670378444020613	0.0	0.022440022613339376	0.0	0.15365947437840932	0.0	0.8008039738296329	0.0	0.045708136006301636	0.0	0.3471044774517438	0.0	0.20002318500540966	0.0	1.1254684286680372	0.0	0.13596791596045693	0.0																								
430	2.3366314388731757	0.0	0.017166489496811002	0.0	2.0	0.06708602355564434	0.0882394020539351	0.1254132612929257	0.035525880843033215	0.1628848009667011	0.0	0.11709580101303203	0.0	-0.02283811589674989	0.0	0.8223579219221384	0.0	0.08813680121092288	0.0	0.208790443968242	0.0	0.11224385965207224	0.0	1.0311483658903804	0.0	0.06950243378400757	0.0	0.3344389994367299	0.0	0.13831296886625902	0.0	1.1567969213588682	0.0	0.10659447278778107	0.0																								
431	12.373414493891156	0.0	0.12017606611742511	0.0	3.0	0.48701109754587374	0.24724153047477515	0.06777403141634063	0.03671399034460747	0.5939373134339827	0.0	0.03914335199188491	0.0	-0.08656691443450738	0.0	2.1497674570629575	0.0	0.004051896391736303	0.0	-2.3358166459602985	0.0	73.49791850831414	0.0	-0.1860491888973409	0.0	73.49791839662483	0.0	-3.488283723541675	0.0	1046.9676633819997	0.0	-1.3385162664787176	0.0	1046.967663374159	0.0	10.487267485196199	0.0	0.36625556453989816	0.0	1.414920425113558	0.0011476746889451522	0.015349335739851427	8.02840933332987e-05	-0.7348470319493993	0.0011476746889451381	0.015875145749586015	7.761904284959763e-05	1.4162756367830234	0.0	0.015364132521565913	0.0	-0.7334918202799341	0.0	0.01588944405917353	0.0	0.8224486425613918	0.0004139884367669538	1.6318635523767127	0.012472293330023096
433	3.932865218508065	0.0	0.028299957342303974	0.0	3.0	0.1718450571039425	0.03658080599155144	0.030893503251205334	0.004021010808732701	0.15990243866272094	0.0	0.04012395725262718	0.0	-0.11107219587483048	0.0	1.0380221721893992	0.0	0.022821214281030625	0.0	0.13246039881694727	0.0	0.03597869152329875	0.0	1.1704825710063465	0.0	0.027814715933619987	0.0	0.1908731155293808	0.0	0.023019265010902637	0.0	1.22889528771878	0.0	0.0030130948178658697	0.0	94.62309094768214	0.0	7.203772189838347	0.0	1.331366119300401	0.01701763593892949	0.04245749368666868	0.0021080825658149004	0.2933439471110017	0.017017635938929562	0.04820917737618203	0.0018511413488336973	1.3272638628883644	0.0	0.006905305380267891	0.0	0.2892416906989651	0.0	0.023843050636516146	0.0	0.45742249535792806	0.012827294884299355	1.4093831070156737	0.026115286308691983
434	39.498767046951535	0.0	0.27192769538311035	0.0	3.0	0.22311737673900503	0.052573011408619356	0.02041484820926814	0.00245391854315948	0.1655386416224527	0.0	0.03667529569653558	0.0	0.011933333089428696	0.0	1.103666714494844	0.0	0.014581165597492354	0.0	-0.006767358612505288	0.0	0.01619989256968776	0.0	1.0968993558823386	0.0	0.00705876257483775	0.0	0.03116949167172332	0.0	0.018691947408009116	0.0	1.1348362061665673	0.0	0.011695234402194945	0.0	98.22374479684123	0.0	8.170944787025803	0.0	1.4442284032822215	0.0271275033528696	0.05028234861816506	0.003623380540550159	0.3405616887873774	0.027127503352869564	0.05236016388213594	0.0034837053557538193	1.4395433144186593	0.0	0.07010156041873906	0.0	0.3358765999238155	0.0	0.07160194943801193	0.0	0.4215061257205306	0.019204662421989604	1.4465400260558638	0.03912332805334006
435	-0.5088922447126447		-0.0030971923558908306		1.0	0.40366708092795217		0.137677815269166		0.17345158090210103		0.1661930499658174		0.03277772462027413		0.6249449365221015		0.12450129408343831		0.29069950817028156		0.1404050894842791		0.915644444692383		0.06490775704519167		0.33689703946043575		0.14813480194165052		0.9618419759825372		0.08027046354569803																									
436	4.5364269358080485	0.0	0.03270255516387818	0.0	4.0	0.3020818528441129	0.06498116633014761	0.019995676171662067	0.0023593895138407555	0.18242949407543044	0.0	0.027637471345829546	0.0	-0.052280026704656445	0.0	1.1644303327754593	0.0	0.016302892410018262	0.0	0.1911140609758821	0.0	0.07389296628461549	0.0	1.3555443937513416	0.0	0.0720720900585427	0.0	0.24917559345022514	0.0	0.0916878597803673	0.0	1.4136059262256844	0.0	0.09022682156748991	0.0	86.12573914025315	0.0	-10.33670615395134	0.0	1.461839164443872	0.028185058471006833	-0.07628579268505754	0.005981795610270249	0.2974088316684127	0.028185058471006896	0.07801479968369178	0.00585475225552145	1.4263376874547677	0.0	-0.09763797852599336	0.0	0.26190735467930815	0.0	0.09898969214809676	0.0	0.4981208119880674	0.02013173601937191	1.496857202872525	0.04991193003433012
437	1.2857207260855694	0.0	0.008939388741082969	0.0	3.0	0.4221702006439811	0.22786221091928838	0.03167414920751521	0.004385099558350849	0.338222301453238	0.0	0.029300841025354254	0.0	0.2501234366972268	0.0	0.813677536304648	0.0	0.022971486995817164	0.0	0.2867775942672057	0.0	0.09299604011333136	0.0	1.1004551305718537	0.0	0.09011422896502715	0.0	0.28803443935635104	0.0	0.09335180939517822	0.0	1.101711975660999	0.0	0.09048133013254551	0.0																								
438	-1.970656613694322	0.0	-0.012932113577062566	0.0	1.0	-0.18721543865280152	0.10665205322070413	0.1397594210216227	0.035513341280420226	-0.0921206777266902	0.0	0.07203666165004438	0.0	-0.005781425958130238	0.0	0.7097833863375724	0.0	0.0001333504048284096	0.0	0.12475439709440896	0.0	0.01196398298381247	0.0	0.8345377834319815	0.0	0.011963239799756853	0.0	0.3840189279447323	0.0	0.10419921745749372	0.0	1.0938023142823048	0.0	0.10419913212893664	0.0																								
439	19.32305704051269	0.0	0.13256580854206196	0.0	2.0	0.3959371391241864	0.06976352084660607	0.0207076305814668	0.0002777642929136163	0.3644045932505577	0.0	0.03620269470100368	0.0	0.0968828190354442	0.0	1.3581268051515631	0.0	0.019714627832490016	0.0	0.15263959838240396	0.0	0.021317856936611368	0.0	1.510766403533967	0.0	0.008110762836887756	0.0	-0.04754907442583746	0.0	0.14139887435348134	0.0	1.3105777307257256	0.0	0.1400177671506656	0.0	66.45185686666116	0.0	-12.010464776695017	0.0	1.526799500250411	0.019123999150459182	-0.11043230269803778	0.006289774893519007	0.1686726950988479	0.019123999150459092	0.11218097835151253	0.00619172996305255	1.5318608523608266	0.0	-0.09955281780791914	0.0	0.17373404720926344	0.0	0.10148610783782347	0.0	0.4794313002669927	0.014506480949298049	1.7174724731818451	0.06847609204301226
440	34.61054867687649	0.0	0.18151193962718315	0.0	2.0	0.211592488479354	0.07932300237165253	0.021628006819081547	0.002724360893691713	0.19427814952859088	0.0	0.03664185234184148	0.0	-0.05470322300719702	0.0	0.9598566485454655	0.0	0.003269515877770092	0.0	0.1321497386800375	0.0	0.007458428949395054	0.0	1.092006387225503	0.0	0.0067036130793911046	0.0	0.13355790492375685	0.0	0.008076250410998367	0.0	1.0934145534692223	0.0	0.007384855220392649	0.0	118.41811813110117	0.0	-7.022134843779526	0.0	1.408566213263921	0.05274815184524491	-0.03690607467983037	0.004196487072737213	0.44870956471845574	0.052748151845244826	0.037051902398618865	0.0041794042923356985	1.5165742855238606	0.0	-0.1080848202253054	0.0	0.5567176369783953	0.0	0.10813425959061991	0.0	0.5151041906987242	0.034864085232971735	1.434583612402622	0.0573565420835263
442	197.84338477981262	0.0	0.7947828160246013	0.0	4.0	0.333093920547993	0.022164679590744613	0.011148936806018908	0.00011642905597052188	0.23033620832618085	0.0	0.025752730099290366	0.0	0.14245807351669362	0.0	1.6127389176159908	0.0	0.010110388006271592	0.0	-0.3478275513392968	0.0	0.012995486932112747	0.0	1.2649113662766938	0.0	0.008164725039176318	0.0	-0.34446841514738086	0.0	0.011981172087656365	0.0	1.2682705024686098	0.0	0.006428727631240532	0.0	73.75856492600695	0.0	-8.569560383706623	0.0	1.8230490848407428	0.0070829136819151655	-0.07124931535894537	0.0015734410030145676	0.21031016722475246	0.007082913681915077	0.07196330929795487	0.0015576315527101965	1.774884890346562	0.0	-0.01996329050070157	0.0	0.16214597273057124	0.0	0.02237750909401585	0.0	0.3930070316971422	0.005098379369725362	2.9956039402943957	0.08506083758864895
443	-6.135070973487605	0.0	-0.023817528459857826	0.0	2.0	0.052772953649788734	0.33574730062462604	0.15793893955527497	0.04054616632746651	0.08362062301856665	0.0	0.13810596984604778	0.0	0.06641132755106038	0.0	0.8325990306530159	0.0	0.11379959174795778	0.0	0.05710333122812022	0.0	0.11664922309931326	0.0	0.889702361881136	0.0	0.025626044713757398	0.0	0.26951641522576714	0.0	0.15130281962652992	0.0	1.1021154458787832	0.0	0.09971056185247569	0.0																								
444	-4.615127052071448	0.0	-0.02080195974206382	0.0	1.0	-0.04912885970715585	0.19311076061428456	0.20432483743034055	0.013537954140285519	0.08821094676723988	0.0	0.19526240356076408	0.0	0.08750378067189844	0.0	0.8389458024214179	0.0	0.17604771591280488	0.0	0.13331286504400572	0.0	0.18638881771033333	0.0	0.9722586674654236	0.0	0.061220855019676244	0.0	0.33549736632250166	0.0	0.2126388034680812	0.0	1.1744431687439194	0.0	0.11925796603255323	0.0	122.78090537328728	0.0	-0.14708005489479348	0.0	1.1518618446879698	0.09971272896733865	-0.0004334218867640134	0.00026866965780665813	0.31291604226655195	0.09971272896733864	0.17604838611784548	5.562193564666117e-07	1.3121392679216533	0.0	0.07642514124621742	0.0	0.4731934655002353	0.0	0.191920818288741	0.0	0.6665279517645736	0.11011885612496868		
445	5.927365739742502	0.0	0.024063635385946035	0.0	1.0	0.1976694969063096	0.15748009599389357	0.2099470884567253	0.012150461745141682	0.1450451863583761	0.0	0.199506081032002	0.0	-0.024561721145242087	0.0	0.8651517320588779	0.0	0.194157670276858	0.0	0.19146409250270524	0.0	0.21541638368129915	0.0	1.056615824561583	0.0	0.09331140032703182	0.0	0.4102286188395363	0.0	0.2407303461747897	0.0	1.2753803508984143	0.0	0.14231619248032518	0.0	148.30733421782122	0.0	4.227096606508539	0.0	1.4444136925870277	0.13442127099211046	0.017362433844986865	0.003753392311121849	0.5792619605281497	0.13442127099211043	0.19495634425224861	0.0003259786454037418	1.7909130851481871	0.0	0.06785729095366462	0.0	0.9257613530893093	0.0	0.2056740451853549	0.0	0.4705819923296621	0.07949850171494491	1.1343721978574963	0.02978161511311343
446	8.509321170012164	0.0	0.053725498756617945	0.0	3.0	0.3138002173865488	0.03755077340605136	0.01148612514380463	0.0029141048870572526	0.261298794426694	0.0	0.03700856052330489	0.0	0.07733663227431967	0.0	1.1973181990559112	0.0	0.006266332058348916	0.0	-0.04867930233947076	0.0	0.06874976366634696	0.0	1.1486388967164403	0.0	0.06846358949626488	0.0	0.09052402554688489	0.0	0.01168323866525729	0.0	1.287842224602796	0.0	0.009860585593354563	0.0	93.39075933706322	0.0	-1.9766110288804555	0.0	1.549013048376927	0.01812210851108104	-0.014228419517197088	0.0006903994232164411	0.3516948493210159	0.01812210851108098	0.015548841955768744	0.0006318079214726646	1.5564036310428584	0.0	0.0188938599821398	0.0	0.35908543198694737	0.0	0.019905900192912527	0.0	0.507853184661915	0.013028026316065472	2.274414748478731	0.0849466844815673
447	8.503130659306573	0.0	0.05662887232499184	0.0	5.0	0.39034631515017365	0.012170558910960852	0.005018848203875509	0.0016162446626737258	0.26756720697174763	0.0	0.04975212088617172	0.0	0.12839701311240462	0.0	1.3165197142878564	0.0	0.0008934016125178379	0.0	-0.0997240044658365	0.0	0.013429979027295988	0.0	1.21679570982202	0.0	0.01340023023057293	0.0	-0.1005966842326343	0.0	0.013892718388726124	0.0	1.2159230300552222	0.0	0.013863962557191198	0.0	73.24001345482831	0.0	1.794567706353476	0.0	1.5360548146823032	0.003636657411210384	0.015972621983661627	0.00019505856848708734	0.2195351003944468	0.0036366574112103667	0.0159975904002615	0.00019475403624069924	1.5098114122717075	0.0	0.05651731925156781	0.0	0.19329169798385096	0.0	0.056524380065816615	0.0	0.4862208296346949	0.0027589371574768705	1.7311980252477366	0.013899980029678917
448	0.6704707928644563	0.0	0.005369319103947174	0.0	3.0	0.5549148071435756	0.13906690309715927	0.019287931533599454	0.0013208341000722473	0.24171128109733697	0.0	0.03605616850644523	0.0	0.048600105822802185	0.0	1.012300508191579	0.0	0.016658271701822023	0.0	0.08629166690222749	0.0	0.10104568679587207	0.0	1.0985921750938066	0.0	0.09966309649994702	0.0	0.17191270888414054	0.0	0.1218290631102053	0.0	1.1842132170757196	0.0	0.12068480684087231	0.0	89.10589630025872	0.0	-6.195036708976232	0.0	1.446031875941718	0.06625487177634647	-0.06162306605815999	0.010431466999353432	0.4337313677501387	0.0662548717763463	0.06387132950128117	0.01009186975326498	1.3204045006764373	0.0	-0.031382395376527615	0.0	0.3081039924848582	0.0	0.03552960393334587	0.0	0.38253151426006915	0.044058493296847856	2.5877141395480394	0.361158844327825
449	14.211984773488615	0.0	0.09360342884418632	0.0	2.0	0.22701090786182943	0.10828609790117756	0.034127160619519335	0.001454031865980434	0.16649414256494457	0.0	0.03961221970372843	0.0	-0.04234801251366185	0.0	1.0032337852589328	0.0	0.02351798972916611	0.0	0.14265255670383029	0.0	0.026878562869716998	0.0	1.1458863419627632	0.0	0.013013888774696303	0.0	0.25492831550251405	0.0	0.04590163966042487	0.0	1.2581621007614467	0.0	0.03941909033215159	0.0	117.77998415055248	0.0	-13.322373182117246	0.0	1.4613448673158078	0.07222320058548994	-0.07149006656129155	0.010674411308453969	0.45811108205687506	0.07222320058548994	0.07531279658046876	0.010089858789102879	1.5543322932718813	0.0	-0.1578113721719807	0.0	0.5510985080129486	0.0	0.15955414450181032	0.0	0.46724964380347717	0.04756619542286816	1.5236820694128355	0.08955024178751612
450	-0.13183628286725577		-0.0009469872556716364		1.0	0.4102522793340134		0.15859112416212526		0.26624423554478344		0.188608562629908		-0.051837295681977674		0.6303954018951621		0.14983137090215048		0.28524680996938157		0.2387195275081863		0.9156422118645436		0.18584287209175912		0.3629804435923399		0.2427348149125708		0.9933758454875019		0.19097316739328127																									
451	3.554316080300334	0.0	0.020681034121938818	0.0	1.0	-0.28004567671252417	0.02551906536743457	0.2027704068273575	0.008451717480492464	0.034765706125068734	0.0	0.21881587837680383	0.0	0.0023525272362245014	0.0	0.826576053247765	0.0	0.1700514169578743	0.0	0.1070475166973921	0.0	0.17021425108262603	0.0	0.933623569945157	0.0	0.007443578590868625	0.0	0.4176573512478345	0.0	0.2050530100015409	0.0	1.2442334044955994	0.0	0.11458295030811179	0.0																								
452	12.999178224088089	0.0	0.08497190717725726	0.0	4.0	0.35941037168647055	0.08721351746766562	0.00883311882795222	0.003717395335913175	0.22528136571420185	0.0	0.0271278631237163	0.0	-0.14256424876493468	0.0	1.2317932049228737	0.0	0.004376940905035819	0.0	-0.04208223621126176	0.0	0.010844705103555846	0.0	1.1897109687116119	0.0	0.009922198198832477	0.0	0.08762869621139042	0.0	0.06357775367798899	0.0	1.319421901134264	0.0	0.0634269118833076	0.0	99.30585644867578	0.0	16.582018100306442	0.0	1.6606006344868691	0.05124098234321696	0.11889409245533601	0.012598905901849351	0.4288074295639956	0.05124098234321696	0.11897520793320464	0.0125907316902546	1.6144563390858508	0.0	0.08498154051030393	0.0	0.382663134162977	0.0	0.08509418217005556	0.0	0.4319125321740464	0.03407392840423566	2.1743143668803224	0.15483870701176752
453	3.8643961766573915	0.0	0.026571602833716183	0.0	3.0	0.38073672382416507	0.021859443660874733	0.012028874438911	0.0011815871588904837	0.2877838428511026	0.0	0.0454107124065885	0.0	-0.1380249163405665	0.0	1.161793369323192	0.0	0.007850542143348592	0.0	0.09430353850480604	0.0	0.007873692993224645	0.0	1.256096907827998	0.0	0.0006033484955335249	0.0	0.018840839383701322	0.0	0.04124404253984182	0.0	1.1806342087068933	0.0	0.04048999917366991	0.0	117.46068284404534	0.0	-3.1569413195586122	0.0	1.7204971320493767	0.01563917596087113	-0.020881837012014678	0.0005460056429757886	0.5587037627261847	0.01563917596087107	0.022309335899663014	0.0005114813265694455	1.809570945402423	0.0	-0.10916041795568589	0.0	0.6477775760792308	0.0	0.10944234948229375	0.0	0.3362402648396574	0.008797248368703122	1.512337906074663	0.014117469095770652
454	0.22222523850620357	0.0	0.0015367228829564162	0.0	1.0	-0.3390486405027125	0.03872396375038488	0.19274519326930237	0.018367884383225768	0.009957019017943212	0.0	0.19892150172691858	0.0	-0.011255490121421338	0.0	0.7796580863060063	0.0	0.10073655858146846	0.0	0.10896147833304771	0.0	0.10195110525403435	0.0	0.888619564639054	0.0	0.015689921213363933	0.0	0.35555940614726583	0.0	0.14404989775762583	0.0	1.135217492453272	0.0	0.10296853310184052	0.0																								
455	-0.06036949891460052	0.0	-0.0003747001258540726	0.0	1.0	-0.1985699435896516	0.05236674789947424	0.09192950097037282	0.012413152581578024	-0.1403360634467949	0.0	0.1614515210934876	0.0	0.035321995951697	0.0	0.6697979743333801	0.0	0.0	0.0	-0.08027809673867131	0.0	0.16788466008287642	0.0	0.5895198775947087	0.0	0.16788466008287642	0.0	0.522022815632326	0.0	0.20483842583562875	0.0	1.191820789965706	0.0	0.20483842583562875	0.0																								
456	2.4675279129168852	0.0	0.019761132086075637	0.0	3.0	0.1360181761600552	0.044754069056319665	0.07867606087056943	0.0020619604058090186	0.22367442900586246	0.0	0.09328247950713521	0.0	0.06892549129988575	0.0	0.9444028556718246	0.0	0.07036323245766271	0.0	-0.2099658909923043	0.0	0.2079927812934416	0.0	0.7344369646795202	0.0	0.19572943720424466	0.0	-0.10392949996393282	0.0	0.12746602987050312	0.0	0.8404733557078915	0.0	0.10628548484650628	0.0	97.28896386192629	0.0	1.4496429296945195	0.0	1.2354032291377248	0.02105310484856505	0.00797215208011254	0.0005118856095285902	0.2910003734659003	0.02105310484856509	0.0708146327270276	5.7013163512664276e-05	1.312242105779976	0.0	0.04816345846138212	0.0	0.3678392501081517	0.0	0.085268418613531	0.0	0.5495860859010652	0.01511028022805146	1.593385672908889	0.0530936607414538
457	5.72832302635496	0.0	0.042432045603035796	0.0	4.0	0.44481558048122727	0.07225549010149568	0.009852133274033803	0.00041499473163047476	0.2845651521455295	0.0	0.030549742467924395	0.0	0.13916042235173426	0.0	1.2265683382114767	0.0	0.0013971940741157398	0.0	0.030220260053316943	0.0	0.00632526742646921	0.0	1.2567885982647935	0.0	0.0061690239694467295	0.0	-0.048987970791456524	0.0	0.05086812029970952	0.0	1.17758036742002	0.0	0.05084892832248261	0.0	70.88566742205056	0.0	-4.5371184470456996	0.0	1.4412930289364205	0.020080878535532108	-0.04308047865854018	0.00292282110822455	0.2147246907249439	0.020080878535532115	0.0431031983058443	0.002921303824629642	1.3964606408950948	0.0	0.0012102274627991288	0.0	0.16989230268361813	0.0	0.0018484593023535454	0.0	0.47125544341731235	0.01520672458916809	1.7969368780093207	0.09342669687044533
458	85.41610084824386	0.0	0.33041072799106436	0.0	4.0	0.3416836747630141	0.04159926803553733	0.025062825576006646	0.0005746438001530172	0.2612411101449409	0.0	0.04366673114497203	0.0	-0.06127660650542882	0.0	1.255995682287068	0.0	0.022918797442075086	0.0	-0.11077032924471915	0.0	0.02835389064123171	0.0	1.1452253530423488	0.0	0.016693466934823924	0.0	-0.05543871651410045	0.0	0.025544005163048496	0.0	1.2005569657729676	0.0	0.01127940262509415	0.0	84.50632228122535	0.0	0.08852423587368463	0.0	1.5528752833205257	0.016697812026669968	0.00069831197470075	3.456803577239467e-05	0.29687960103345773	0.016697812026669843	0.02292945075023105	1.0466646919996833e-06	1.5394325701865637	0.0	-0.01985852079805528	0.0	0.28343688789949595	0.0	0.0303254369214635	0.0	0.45624754334008943	0.011482091873176429	1.674002334397391	0.04563639696776342
459	35.20255749878916	0.0	0.17761664013369907	0.0	3.0	0.7773782412733715	0.5040074837224536	0.013740563611653713	0.002920898990498521	0.3168060865414885	0.0	0.07641487076994187	0.0	0.05374495454910903	0.0	0.9654447749787214	0.0	0.010532246518960042	0.0	-0.01594090884897322	0.0	0.04466277250370047	0.0	0.9495038661297482	0.0	0.04340316844403363	0.0	0.19854280346753725	0.0	0.05908946421174024	0.0	1.1639875784462586	0.0	0.05814324177489921	0.0	80.284433173296	0.0	1.361039350191632	0.0	1.3740800709039525	0.16091092966063275	0.019011371884908843	0.010440938110737511	0.4086352959252311	0.1609109296606328	0.022083095585008178	0.009276811910942888	1.2481865304141357	0.0	0.02992738989756034	0.0	0.28274175543541435	0.0	0.03172659582773959	0.0	0.42144334731448024	0.11030273355486077	3.2862178547198675	2.1442856110420463
460	5.13691871753454	0.0	0.03308134939837274	0.0	1.0	-0.13927618193957905	0.022846470367965426	0.04704154186119108	0.0017774335480226745	-0.12143577115849942	0.0	0.08485858230060932	0.0	0.08829778876539914	0.0	1.209634520350193	0.0	0.03713925182872225	0.0	-0.0022705563441898385	0.0	0.057572424999573456	0.0	1.2073639640060032	0.0	0.04399159117302148	0.0	0.18860270313835517	0.0	0.11191519702439845	0.0	1.3982372234885483	0.0	0.10557313720171753	0.0	119.62860760364113	0.0	-11.08921936106735	0.0	1.4537500651784996	0.010939465853909869	-0.027915358081817235	0.00225050506970374	0.24411554482830677	0.010939465853909897	0.046484165001706074	0.0013361302556263378	1.4717870964655855	0.0	0.014797003724189883	0.0	0.2621525761153921	0.0	0.03997843600756461	0.0	0.5737268412461781	0.010877294211555831	1.2017094165908955	0.02209498052081549
