Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
375	G172.0813-02.2592	5	16	18.15	+	34	18	44.3	N97	Ae Aur	-		9.9	350	5.28	5.3	-0.0	I	13.864342266090002	0.4676509915117751	331.2668628267029	-18.73313717329711	39.721184835667145	0.9316482574396004	29.311145903926498	0.6448044905801927	23.462393404904653	2.2499650374668705	110.59600761870354	-105.20635166122995	62.47743867735829	-54.36813630628984	124.48426805784203	-122.33907290371886	3.478236223222446	322.0624686564958	33.16848846352143	32.59144051588955	3.9094570367346186	28.681983479154937	14.950631756795808	122.62141016117586	0.3864519222166614	4	
376	G206.2096+00.7982	6	41	59.2	+	6	20	43.5	N97	HD48099	-	C	165.0	50	6.5	6.53	-0.0	I	178.05097599363245	1.1082481255605927	58.42959757696136	8.429597576961363	540.5217780646901	2.154667297831889	351.1711002610865	71.24514355837137	nan	nan	83.26559811975878	-58.985567308640384	47.73969349074973	-33.94808048654107	112.69666148760979	-75.3773383787182	13.075885305684443	120.13898503446893	107.8375387762603	106.21291386561785	-121.41224317788709	227.62515704350494	185.63475125506312	9.47322648900649	0.05171092743742656	5	
377	G208.7297-02.6311	6	34	23.56	+	2	32	2.9	T	HD46573	-		61.0	20	7.16	7.12	0.02	I																										0	fit failed, asymmetric
378	G210.4356-20.9830	5	31	55.86	-	7	18	5.5	Pe12	Ups Ori	-		77.0	45	5.29	5.4	-0.1	FH																										3	asymmetric
379	G216.4242+00.1839	6	58	28.16	-	3	1	25.4	T	HD51756	-		44.0	292	7.47	7.51	-0.0	I	52.2138688588482	1.753963869679564	292.1460837395243	0.146083739524272	95.53342598559847	1.6724537153854495	84.31827745165268	4.510984042234132	82.72866856071683	7.114947581008646	85.18270307876469	-82.41898218979617	63.704580692343654	-51.571569531807484	141.34368767435262	-110.29598601462584	5.992104201908899	164.97837336081645	72.1002689890915	67.45546802594019	-18.663396753845575	86.11886477978577	52.607761535120474	2.471687656172493	0.01755309832010753	4	
380	G223.7092-01.9008	7	4	25.52	-	10	27	15.9	T	HD53367	-		15.0	320	6.22	4.64	1.44	FB	16.567644113810605	0.09527587796111803	303.71156591493695	-16.288434085063045	39.08733493302238	0.8905538854545771	37.0519045516255	2.77213366324293	27.92810880690936	2.6104051146132305	86.1414888920541	-103.0770928934827	54.628738059331795	-58.99314003855892	117.73132717348656	-122.26482272045627	-6.996716713006424	284.1132770532952	40.48756463119219	39.96588604638313	2.688287770727591	37.27759827565555	15.688270696028969	285.76016248865056	1.2690362155986712	4	
381	G224.1685-00.7784	7	9	20.25	-	10	20	47.6	Pe12	HD54662	-		71.0	340	6.17	6.17	-0.0	I	208.02868665063312	8.63148679627477	298.6893897223049	-41.310610277695105	171.12927466591765	5.567986688280082	215.23188269980912	0.5386282651896349	213.88793359034625	2.1034604901193705	85.8948960088988	-67.89199122827341	75.63845244563487	-41.369815242214884	92.70014883632916	-90.41567728411161	11.94793162612193	149.58943523445794	194.21047466744204	189.9771923025649	-91.05801196282778	281.0352042653927	232.61378076961466	4.778657012700915	0.038742628500780626	2	step-back problem (R0 wrong)
382	G224.7096-01.7938	7	6	40.76	-	11	17	38.4	Pe15	V* FN Cma	-		101.0	300	5.3	5.13	0.14	I	103.60370029992708	0.4518735509042813	296.04886705668764	-3.951132943312359	227.85355879841694	0.9364727802171	nan	nan	nan	nan	58.235858322217666	-63.54068747779692	41.97878611744255	-37.12945789799102	79.14221881040248	-170.5693527686744	-2.0814899623483187	97.06095104137081	72.80421231224946	25.36254643074699	-90.71816266643083	116.08070909717782	104.67575283676196	28.417685108298176	0.23237224172146267	5	Rc wrong, REDO
383	G243.8223+00.1409	7	53	1.01	-	27	6	57.7	T	CD-26 5136	-		51.0	310	8.62	8.4	0.19	I	52.64493680280313	0.44273718689282404	313.6589715186273	3.658971518627311	150.87284110703544	0.6966343214083807	120.2442617719354	8.722603398577185	132.5830137312239	18.157451730119554	65.23627528193225	-55.410303803901655	24.37564114495143	-29.96694665757491	77.11677641266823	-81.8232651741508	1.1687832712044088	110.26581387748327	39.26193162046587	36.97475875604817	-33.441172219815215	70.41593097586338	53.3704770806127	10.954841645502889	0.11134669078471353	5	
384	G253.7104-00.1920	8	16	32.0	-	35	38	54.0	T	CD-35 4415	-		31.0	45	8.83	8.2	0.57	FB	34.48976554715774	0.28188805137643413	51.33567631252366	6.33567631252366	129.07206005576182	0.9701702161939537	65.3427417880224	5.5372256451147335	69.42825066085419	10.438444329159209	52.39856144328188	-81.05762918392708	23.346794253798507	-43.5452633151682	65.4198230590891	-97.89494950646525	-13.683093072798243	99.01501711628715	40.205024666509765	40.833902388547905	-15.29352696641459	56.127429354962494	34.60594849542062	34.0022463472673	0.3387121535430864	5	
385	G263.0228+02.3045	8	55	27.66	-	41	35	22.2	T	CD-41 4637	-		80.0	348	7.89	7.61	0.24	I	84.11303604271254	0.7074057715576387	354.0051298012597	6.005129801259727	150.64490150301089	0.6981460563022074	175.95708653313477	25.991184922831962	203.9434165156558	33.635855928216884	73.59856663822859	-62.085018557518936	48.99845069054396	-29.96772908172011	97.15675495892833	-89.31404351958446	7.040335946959538	135.36307202069767	81.60152686356933	80.22911020058899	-37.25781472744393	117.48692492803292	90.99320600140264	18.588450271584588	0.18617044871812904	5	
386	G263.0583+03.9299	9	2	6.86	-	40	33	16.9	Pe15	GP Vel /X-1	-		53.0	345	5.7	5.25	0.4	I																										0	
387	G263.6130+00.5540	8	50	13.43	-	43	9	48.3	T	CD-42 4694	-		18.0	160	8.67	8.49	0.15	FH	18.502128206487765	0.177962979725379	154.815080673538	-5.184919326461994	73.06968795098645	0.8180216374018953	40.5359193959175	1.2059473756671757	43.04614149640811	6.356732833154029	88.22032665002777	-90.11692249221497	58.90134684239612	-60.966260601911145	138.1819840085459	-109.21007450196154	4.999549378528487	173.18226769913943	56.59348828551531	51.82314622234662	11.221401945560899	40.60174427678572	18.279938859772955	5.603468593544512	0.051823885351721784	4	
388	G264.1438+00.2735	8	50	53.24	-	43	45	5.4	T	HD75860	-		59.0	260	5.43	4.78	0.58	I	60.91458177418613	0.4229504414928691	240.78045093495737	-19.219549065042628	116.47167228025735	1.2335097771975099	158.95989175958772	14.361714536744147	91.34032783805782	10.390328518850207	67.58184456072206	-75.91923478569677	34.20717557810656	-38.49051895519318	101.21961386377262	-99.83562291296994	-2.821425513437531	126.94436533793069	114.0269151477829	50.545873051544845	-33.51465820877205	84.06053126031689	69.24595181959553	13.070884158051545	0.11571562930595014	4	double shell
389	G264.4784+00.2731	8	52	4.13	-	44	0	35.0	T	HD76031	-		11.0	285	7.69	7.56	0.11	FH	15.022709319441038	0.3002037102335812	302.28194791560844	17.28194791560844	19.01241652681889	0.5174726849124797	22.462418158084308	1.668700064594206	22.484923726273987	1.8928690104326527	112.02523719036836	-127.24052660586793	76.31107386106623	-87.09451430308968	121.94356168402683	-127.24052660586793	-6.014055024172963	1421.7149788626207	39.08362121071675	41.00939879873124	5.054494566424907	35.95490423230633	15.75849097237355	21.50537464306701	0.18450264254632442	3	smallish
390	G266.0149+00.0037	8	56	28.47	-	45	21	31.9	T	CD-44 4967	-		29.0	315	7.59	7.26	0.29	I	26.65664183118232	0.025608802162922828	303.3756039852725	-11.624396014727495	71.11456901933317	0.3186890056623962	70.440213642506	9.45545076698106	42.298586671484465	3.579705217984385	71.98831889122698	-94.26589493866967	36.836998470930894	-59.1117618281919	104.1969443816593	-130.35054563116884	-12.12673585039663	162.86513474266127	42.95777124065124	40.837450962643004	-7.278217344187787	48.11566830683079	26.769709661571643	6.614878419720638	0.06782164465674406	4	
391	G268.9550-01.9022	8	59	14.91	-	48	49	49.2	T	HD77207	-		32.0	10	8.02	7.97	0.03	H	32.732169418777914	0.3879019440998306	357.63392153186993	-12.36607846813007	81.05279759686071	0.6391897488605947	46.04405677568889	0.3625851691019726	48.82169004458969	3.044319028979062	113.89445636524177	-88.06316752998441	44.54422659513459	-44.60343706870418	151.13597392351957	-115.13149931594731	10.5951256399895	170.9490448750117	55.25196693677818	57.840119113140624	-8.777348120166316	66.61746723330694	31.318495198649032	7.707999713714243	0.07291564271797821	4	
392	G269.2089-00.9138	9	4	44.79	-	48	21	59.2	T	CPD-47 3051	-		28.0	325	8.87	8.68	0.16	I	29.699525719724384	0.5589056112644091	311.5089105725807	-13.491089427419297	128.6298987643846	0.5269697481961231	56.54630550331342	3.1102325229803887	44.59865500777726	1.8155050903693355	66.52546841402966	-106.08954138240375	37.182391427293226	-62.99234222793359	98.57086541604565	-136.7938046450833	-18.064173748702128	148.4818885460676	51.98800521532575	45.08349209254234	-6.947474806187898	52.03096689873024	26.767799585798	10.172591062103336	0.09546359100292258	4	
393	G269.2687-02.4055	8	58	10.4	-	49	23	47.4	T	CD-48 4287	-		11.0	300	8.66	8.52	0.12	I	14.391296307070322	0.3478380513541893	284.12392002992044	-15.876079970079559	28.68932050215142	0.6581964683023713	28.664822343444644	2.1833923768327015	23.192614357641382	1.2716440470277837	89.2049820785362	-120.78566526334825	49.43206261578655	-75.63225123919108	123.40894089955268	-123.62842408406868	-14.182197604039386	267.9117008685293	38.242859155256745	37.51932471362838	4.863547157911496	32.65577755571688	14.641343300368582	5.729178868932748	0.05741937219590993	3	
394	G272.5794-01.7247	9	15	18.24	-	51	23	12.0	T	HD298310	-		21.0	135	7.97	7.76	0.18	I	20.39541834130813	0.4761815906057425	122.74612097142798	-12.253879028572015	38.875838329686445	0.7191449468816172	51.99458233165934	5.109914189168737	35.06377733022693	3.690931639080665	118.20701928259155	-128.20256802401298	77.74642917563821	-95.24336800493049	121.86588513900267	-135.31445685409273	-3.7914456877268035	1628.327509557611	52.99322935202666	56.390451429036624	5.343764347656027	51.0466870813806	20.589763114435545	15.5664918064381	0.14680683743345715	4	lop-sided
395	G273.1192-01.9620	9	16	37.25	-	51	56	22.6	T	HD298353	-		32.0	210	8.45	8.26	0.16	I	34.83359533196483	0.8139765352468977	209.89639374669392	-0.10360625330608286	88.33573278196482	0.9895326602128082	77.13835452837321	3.3917233096761956	54.61799480108203	3.2838894865954846	55.555339383575415	-51.10802149963155	35.06099031584853	-22.285988493763995	75.83403920447103	-80.59303219576384	2.2536598082217507	94.5369226604949	39.07656559502129	45.03824979790741	-14.735157926390912	59.77340772429832	36.70964729625581	8.04575478619695	0.08142823635206276	4	
396	G281.4302-01.2395	10	2	51.33	-	56	54	1.2	T		-		14.0	90	10.95	10.15	0.72	FH	14.55190396746488	0.033987045157804374	95.13951310484703	5.139513104847026	24.492523562626168	0.543511682795581	25.118045178587984	2.045787902131772	25.747755108180858	1.4468488967740742	105.7524000033944	-100.72767181513927	62.32285103618321	-54.78020190824521	124.27852507532586	-142.86038171454777	0.6828211472409462	119.80219819033985	26.454787240803917	26.075449925131455	-2.2429166950660786	28.318366620197533	13.606620625252363	15.353381599489062	0.12957313600241363	3	
397	G282.1647-00.0256	10	12	20.45	-	56	20	33.9	T	CD-55 3196	-		22.0	315	8.03	7.68	0.31	I	25.524394203361823	0.9410854080815239	290.7486044069351	-24.2513955930649	62.92990331333186	0.7703780233289425	58.466134498409474	3.901977961209279	34.440885450727315	2.4323148736782154	56.31404797903372	-98.81131760671789	31.959628308863614	-49.25199618948017	100.38032779970797	-128.55318855458384	-17.110129569446386	149.14652040332115	37.43385598527403	37.870324118666964	-9.150040778722932	47.020364897389896	24.218570929633078	155.86449206882574	1.0455794415659958	4	
398	G282.4664-02.4659	10	3	36.05	-	58	30	8.4	Pe15		-		47.4	110	7.6	4.92	2.45	I																										0	
399	G284.0765-00.4323	10	22	23.08	-	57	44	28.0	P08		Y		6.8	85	11.0	9.64	1.24	FH																										2	too small
400	G284.2999-00.3359	10	24	3.06	-	57	46	46.7	T		Y		3.9	295			-99.0	FH																											
401	G284.3011-00.3712	10	24	3.06	-	57	48	36.1	P08		Y		2.9	135	11.89	10.56	1.21	FH	6.244810313977534	1.6407735790209825	136.85690758583485	1.856907585834847	56.8010163048097	1.18417343570175	7.799033464039439	0.41448903137738746	6.710070589022844	1.283259398282707	nan	nan	nan	nan	nan	nan	0.0	141.0	7.337652118923603	48.61110173916747	11.868203460719982	36.74289827844748	6.244810313977534	nan	nan	0	NaNs in image
402	G284.3400-00.2827	10	24	39.19	-	57	45	21.1	P08		Y		4.1	285	10.06	9.37	0.62	FH																										0	
403	G285.4396+00.7971	10	35	49.86	-	57	23	42.7	T		-		25.0	30	11.91	10.18	1.58	I	27.554852117540293	1.4132242389883232	46.94852348283824	16.94852348283824	95.83816171640359	1.1283602850169792	36.11699614770896	0.9858689163553033	nan	nan	99.748824164511	-52.93416299726459	56.56858691377394	-28.832169503678056	143.6667861366112	-69.2785846311287	23.04744702092397	132.94696725056303	50.69728140389817	52.82432792436276	-6.562229652619656	59.386557576982426	24.792247317313393	17.928979989001597	0.15169903251415104	4	
404	G286.0588-01.6633	10	30	23.28	-	59	49	53.2	T	TYC 8613-707-1	-		24.0	100	8.36	8.17	0.16	I	32.81921044862	1.118184150545112	144.75524875632652	44.75524875632652	55.806352338879364	1.0456860406731643	44.132406723286735	3.7425271180665107	71.92573570032278	0.712049393900019	114.43201385575142	-77.75215612511141	79.84898942636013	-58.7878650787202	121.73836173765699	-97.21944413143692	17.485717237368885	191.57014394545902	48.78678157815443	49.76418427207166	-10.698976375127046	60.463160647198706	31.368716066772688	20.768149489494572	0.18609694056043363	4	
405	G286.4644-00.3478	10	38	19.14	-	58	53	46.7	Pe15	HD303197	-		21.0	355	8.17	10.13	-1.8	FH	20.388651118387877	0.04327561840039351	356.0353878597543	1.0353878597542803	58.60764900988776	0.4067846240950604	40.7798283654322	4.072847877226336	33.58831992363268	1.881956197168968	93.15229553022112	-93.88144714391689	58.67457848856748	-55.183860928330546	120.94460568644652	-146.30890174270695	-1.900426428312412	182.06667604243887	35.49619565454356	34.29182577398694	-1.266031899614191	35.557857673601134	21.244129048666505	47.18757748010749	0.2544121353616125	4	
406	G287.1148-01.0236	10	40	12.38	-	59	48	10.3	S15-36	HD92607	Y		15.8	110	7.86	8.02	-0.1	I	16.593260600802946	0.39731839555282633	107.98058681859867	-2.019413181401333	46.83642912145149	0.661898352846604	39.75853273764805	3.8647261869106515	32.44508627440453	2.659886809057017	92.74348416029471	-113.48190714883458	61.165695263250484	-72.80766584199219	169.81218400281261	-129.31496798247946	-8.539176388256124	190.9537427680344	39.111806387163874	37.32184347148048	1.6426671205912626	35.67917635088922	14.83225944120623	131.58596011081826	0.44479651843664453	3	image truncated
407	G287.4071-00.3593	10	44	43.87	-	59	21	25.2	S15-5	HD93249	Y		7.8	205	8.06	7.98	0.06	FH	10.571005393093408	1.0125400463174197	217.57486074797225	12.574860747972252	134.7597253419471	0.9817399813609841	19.87551904574488	1.9182365476179855	22.008577714767995	0.816797045257416	nan	nan	83.25526190079074	-126.49481099458758	nan	nan	0.0	141.0	29.868927599560138	30.733594632819702	2.2228833371887475	28.510711295630955	8.741978426600546	271.2543095129593	0.3388228296535895	0	
408	G287.4389-00.6132	10	44	0.94	-	59	35	46.0	S15-2	CPD-58 2625	Y		4.0	325	9.25	9.09	0.13	FH	4.491900089277816	0.0	313.6180654067328	-11.381934593267204	6.194040211236741	0.4938538319325383	7.704900730897982	0.2711655287546262	5.250339760102447	0.0	nan	nan	nan	nan	nan	nan	0.0	141.0	5.277982604901434	33.56836608143696	7.331530353274428	26.236835728162532	4.491900089277816	nan	nan	0	NaNs in image
409	G287.6131-01.1302	10	43	17.9	-	60	8	3.5	S15-1	HD93027	Y		7.4	20	8.71	8.75	-0.0	H	11.563616630449642	0.5241898593882178	50.43227198759115	30.43227198759115	16.87727171379538	0.8133603971645731	15.6100505621701	1.7412507175273622	20.767305811989136	0.9843464434138903	104.77461348241205	-94.88760415057351	52.464882402236086	-57.33221588842491	126.59988391848731	-170.24582727941134	0.6257632366136666	173.10342582793908	31.131188200419967	30.435809768281374	2.951442634740168	27.484367133541205	10.728625705374878	112.05645130145517	0.3108337414858058	3	
410	G287.6736-01.0093	10	44	11.11	-	60	3	21.2	S15-3	HD305536	Y		3.7	5	8.73	8.65	0.06	H																										0	
411	G288.1505-00.5059	10	49	24.98	-	59	49	43.8	S15-6	HD305599	Y		4.2	220	9.14	9.08	0.04	FH	6.017820660772472	1.6294817510479476	223.19517506390872	3.195175063908721	3.0437639324194774	1.0087506697464659	7.322883901108005	1.7376749769115272	7.847634215331879	1.7021944510575864	119.34639807956438	nan	76.81074073935292	-67.47229373364317	nan	nan	0.0	141.0	7.2111501627082735	19.534635463723106	1.108930705211959	18.425704758511145	2.978461439437439	2.5000075036759286	0.008375828502082204	1	way too small
412	G288.2321-01.1167	10	47	46.17	-	60	24	36.2	S15-38		N		8.1	340	10.23	8.99	1.13	FH	7.956533988445747	0.6449326230783505	342.2386934426394	2.2386934426393736	36.0177110499873	0.7460445211832863	12.653706157423263	2.2579758227169466	18.520097064231322	2.2286719471393805	124.51346637511665	-119.90205332075911	66.73850536048934	-71.47066512185626	nan	nan	0.0	141.0	27.166394244157196	27.370161269147772	5.716637552019801	21.653523717127968	7.955315978870677	62.34427889699535	0.2760218013072704	3	
413	G288.3138-01.3085	10	47	38.87	-	60	37	4.2	S15-37	HD93683	-		15.0	350	7.26	6.45	0.73	FH	15.330796103800711	0.11975086712813887	344.0683046441034	-5.931695355896579	27.58932715733643	0.7602359206673497	31.143792567746175	2.586111721476011	28.3234121605922	2.5877281538970958	88.86028179818697	-107.9405723762408	55.58715262742351	-73.42970435413281	123.42452361393032	-123.72479132771059	-7.962625387614797	540.6281402054726	33.69559585375747	34.32577066034172	1.010551017034146	33.31521964330757	15.436694614091216	57.407109262195696	0.39977937709518785	4	
414	G288.4263-01.2245	10	48	46.55	-	60	35	40.5	S15-39	CPD-59 2735	Y		5.8	310	8.48	8.47	0.0	FH																										2	too small
415	G298.5657+0.0650	12	13	29.83	-	62	29	5.1	T		N		4.6	10	12.4	11.38	0.92	I	6.705358241973388	1.3160049867170303	311.2560430436028	-58.7439569563972	5.83413074273277	1.0239202407362487	8.586282014271148	1.7872797180477151	10.502019482205416	1.270554630151254	nan	nan	61.037487053222506	-70.51978619294528	nan	nan	0.0	141.0	14.284628933333556	25.089881090196183	3.5116954913350087	21.578185598861175	5.2477004227651864	1.9638345412635811	0.014189033828625975	1	too small
416	G298.6101-00.5363	12	13	6.35	-	63	5	9.7	T		N		1.0	285	12.5	11.68	0.74	I																										0	
417	G298.6498+00.2675	12	14	28.11	-	62	17	47.6	T		Y		4.7	315	11.86	10.98	0.8	I	6.054110483670826	1.396747323148973	330.4855038367596	15.48550383675962	4.211940424319447	1.1994275903335483	11.005175757044281	2.055428348329814	8.098747585280046	1.7272251852140015	nan	nan	87.85033875450944	-67.04349132134823	nan	nan	0.0	141.0	13.501754577470196	20.424360380084245	2.663171861872751	17.761188518211494	4.137275861297838	30.5989770010975	0.12224057979963339	2	too small
418	G298.6699+00.0580	12	14	22.85	-	62	30	24.2	T		N		5.0	340	12.89	11.64	1.14	FH	13.472421185234282	1.071083063752857	0.3939939924054386	20.393993992405456	8.486847461365434	1.246512276016659	11.487041860937694	0.0	9.06368187633845	1.553366474955239	nan	nan	66.46777474649076	-70.81180714799262	nan	nan	0.0	141.0	80.95845070747485	74.73866072917095	26.458090183248203	48.28057054592274	21.687603784807383	37.367723945278236	0.26202588465650833	1	too small
419	G298.6808-00.4511	12	13	50.01	-	63	0	43.6	T		N		4.0	290	13.13	12.27	0.78	FB																										3	
420	G298.6971+00.7019	12	15	23.52	-	61	52	23.2	T		N		2.4	340	11.23	10.68	0.49	I																										2	too small
421	G298.7089+00.0060	12	14	39.06	-	62	33	49.3	T		N		13.7	135	12.18	11.33	0.77	FB	15.869793361520143	0.4724977958539354	140.1240625404677	5.1240625404676905	28.23273624882993	0.6635875965850853	26.34709986076121	1.6015528207573322	31.00565277481611	3.506633391518345	74.0845724959018	-79.74076296291165	47.437421137259406	-50.0761633355871	102.26465955444297	-106.40685193984382	-1.2513039899789302	169.70251087605357	36.947391984334985	32.062422458902944	-0.687912452071707	32.75033491097465	14.952723286256308	24.255177390019828	0.16006186128108385	4	
422	G299.2973-00.2913	12	19	24.03	-	62	56	12.6	T		N		2.8	100	10.59	10.37	0.19	FH																										2	too small
423	G299.3319-00.1178	12	19	53.32	-	62	46	8.0	T		N		4.1	60	13.59	12.26	1.21	I																										1	too small
424	G299.9597+00.8134	12	26	8.93	-	61	54	44.6	T		N		10.2	310	11.27	9.63	1.49	I	8.647872022569814	0.075529317041231	308.59496297476255	-1.4050370252374478	45.45067463906681	0.6807841280040411	17.21186858016737	1.4962401762519164	19.871569717470862	2.4558643321447313	100.69279033563845	-82.48618225472504	65.40921622840392	-50.69550219577451	152.7610773339303	-157.13370314608883	8.172175823764299	179.87062067942804	15.556410228210837	30.278827545856892	6.01627801121769	24.262549534639202	8.168175772732592	0.9740643904257645	0.007877787197122135	3	
425	G300.1020-00.1371	12	26	34.43	-	62	52	20.0	T		Y		1.5	100	10.55	10.24	0.27	FH	2.8722962474963976	1.1062492320191875	91.22558290517269	-8.774417094827314	2.440862949468696	0.6529380612965244	nan	nan	2.4420386619927257	1.5025545800529754	nan	nan	nan	nan	nan	nan	0.0	141.0	4.097583264601053	21.034526425501866	5.4775714947124765	15.556954930789388	2.107280706812232	0.511323283129889	0.0025935579012639712	1	way too small
426	G300.2528-00.0334	12	27	59.0	-	62	47	1.0	T	ALS 19363	N		17.0	200	10.07	9.78	0.25	FH	10.63418407967487	0.3905596004252816	166.21618384640522	-33.783816153594785	20.898007228850037	0.6294344962646602	31.27824279051708	3.0926422987462887	17.003374104724127	0.9994057688257824	111.12993310921615	-123.57820092591176	89.9211971631857	-89.99928055466093	123.8838540053884	-140.49602805872541	-4.540210258891161	1743.034364849587	33.37655240049219	43.936020090771635	9.360471957336543	34.57554813343509	15.255070128089201	4.455025197713485	0.033481463344765774	3	
427	G300.6153-00.8292	12	30	34.24	-	62	36	25.6	T		Y		6.4	100	12.16	11.35	0.73	I																										1	way too small
428	G301.1070-00.1728	12	35	21.32	-	62	59	15.0	T	TYC 8992-438-1	Y		2.5	135	9.21	8.81	0.35	FB	5.891143195788924	0.49731369901991496	130.93043555902378	-4.069564440976222	2.825631231801903	0.9340724104279029	5.844682165358627	1.2315716354258048	5.715197595448502	1.4466027220407403	nan	nan	84.60113669508746	-85.02380306722482	nan	nan	0.0	141.0	13.261875526203635	21.389318860117715	4.290915157278437	17.098403702839278	5.031109241813999	21.916623211847458	0.06811180972962376	1	way too small
429	G301.4963+00.1299	12	38	54.56	-	62	42	25.2	T		Y		4.0	260	12.14	11.04	1.0	FB																										0	
430	G301.6493+00.7960	12	40	29.39	-	62	2	54.8	T		N		5.4	260	10.52	10.04	0.43	I	6.642903168620134	1.3481272740796908	267.2675843983849	7.267584398384884	8.83966723780973	1.1771470283970966	9.325607176944336	1.7712177718373885	10.00621174650772	1.6604351922956126	nan	nan	24.885380467698155	-76.63412464084064	nan	nan	0.0	141.0	14.609731109539041	25.091747237554003	4.1006605988474965	20.991086638706506	4.455970230082539	2.3366314388731757	0.017166489496811002	2	too small
431	G302.4232+03.1730	12	47	24.68	-	59	41	41.0	T	DY Cru	-		245.0	80	2.42	-0.64	2.8	I	141.17814039910732	1.3171689291751534	77.42972352077284	-2.570276479227161	231.8151010680361	58.05568555788004	528.7352930165707	28.300745162589408	579.7623299479341	71.07242261142903	10.853523049736097	-10.1210119206563	10.853523049736097	-6.4167386302191005	23.527149630397005	-10.1210119206563	0.6802760644729252	13.685689210282392	442.36702648746126	0.6974198404186609	-140.52658580535572	141.22400564577438	202.8161554531618	12.373414493891156	0.12017606611742511	3	STARS
432	G302.4623+03.1796	12	47	43.26	-	59	41	19.5	T	Beta Cru	-		245.0	80	1.91	3.53	-1.4	I																										0	
433	G302.8545+00.0651	12	50	45.59	-	62	48	23.8	T		N		8.1	175	12.43	11.68	0.68	I	10.91496059559716	0.5735570333049248	181.2788304813808	6.278830481380794	16.7903248739385	0.6307340453549591	13.3102286482522	0.5352985689573031	18.23652007255922	1.8619274575392546	101.82686313752049	-87.4193187578438	47.36769469587	-50.45875524211817	134.78347314235066	-110.03904243693015	8.87659859822924	180.49907741482306	33.408493613612954	31.74682158591059	3.8925676932638673	27.854253892646724	9.208608373323294	3.932865218508065	0.028299957342303974	3	smallish
434	G302.9854+00.5812	12	51	53.86	-	62	17	26.1	T	ALS 19396	Y		10.7	95	9.81	9.65	0.13	I	12.69599417514554	0.42626006363542823	115.44351495218636	20.443514952186362	19.266753032374737	0.5625411886241002	18.940522651266907	1.6267695376477096	18.23313985932815	1.2537034291685738	106.39468958386703	-90.05280000981543	50.081670440867526	-48.68857841671623	126.03086098379777	-128.323745201191	6.144049432160123	186.06543219649654	25.812036666230373	26.140379088379945	-0.19630090811722312	26.336679996497168	12.281379196879723	39.498767046951535	0.27192769538311035	3	
435	G303.0882-00.9647	12	52	51.3	-	63	50	9.9	T		N		3.3	110	12.11	11.57	0.48	I																										1	way too small
436	G303.9369-00.3414	13	0	21.22	-	63	11	44.9	T		N		15.6	80	11.91	10.19	1.57	I	14.602604833863674	0.5481642190552307	88.15104915239682	8.151049152396823	34.79296350740091	0.45753530647832263	20.569757566822343	0.6620700805615128	23.882090625231445	1.622160970037331	75.7890329863018	-96.46244529420449	40.010099994852595	-61.32372573934873	107.40348057389122	-117.12508316922066	-10.561126070307875	187.19548102489057	30.297940245530327	48.59311349987985	8.072243650983955	40.52086984889589	14.31755980494308	4.5364269358080485	0.03270255516387818	4	
437	G303.9535-00.2598	13	0	28.53	-	63	6	49.3	T		N		6.8	60	14.88	13.23	1.5	I	6.5114473949342795	0.3444152191415637	31.51254358095236	-28.48745641904764	14.176095193960736	0.7339220772571257	19.25831977010152	0.6954531882411169	9.116285814519948	0.4929426919055463	148.13375182457008	nan	59.323050800723934	-68.15296033438597	nan	nan	0.0	141.0	14.74508926451311	25.24143279766194	6.0910068856594854	19.150425912002454	6.168482550378205	1.2857207260855694	0.008939388741082969	3	
438	G303.9636-01.0467	13	0	49.09	-	63	53	59.0	T		N		1.9	180	12.6	11.94	0.59	FB																										1	way too small
439	G304.7086-00.8356	13	7	27.54	-	63	39	7.7	T		N		19.6	80	10.65	10.11	0.48	H	22.810079826958223	1.0354546358662875	69.30361350955903	-10.696386490440972	50.66799110163681	0.8109205847246479	58.48827160202446	0.7879963417128657	47.08680229151157	6.593342409929389	54.44139208996614	-78.46232164335618	27.007562165713097	-47.45569880975917	83.11419661780636	-105.1031740902385	-9.979472615978457	139.4726457789615	67.25464965403134	52.8610792171827	9.606441157691073	43.254638059491626	21.140542163522895	19.32305704051269	0.13256580854206196	2	Rc too big
440	G304.8585-00.0200	13	8	19.52	-	62	49	43.1	T		N		8.7	85	7.96	7.3	0.59	I	9.117098534782363	0.06863660410335548	86.89027017916547	1.8902701791654692	12.184286862878388	0.6889458097243819	13.181503329506858	0.5924973660737989	15.339499632854263	1.8042491091706798	111.39598328732166	-125.4402529748807	64.17129855682552	-80.17140708014166	177.2925912896822	-125.4402529748807	-6.0746319852580495	210.84231073087386	23.956195429976805	24.759452485360036	3.2425575733980203	21.516894911962012	8.728593641922794	34.61054867687649	0.18151193962718315	2	too small
