Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast	Rating	Comment
201	G037.2933+00.6703	18	57	0.09	+	4	11	12.9	T		N		7.6	110	10.04	8.95	0.99	I	13.782797020336917	3.876262002855219	124.08072448273668	14.080724482736684	27.78547080122977	3.6900425952336056	13.86359925293456	2.9657117924163177	15.040507606321109	5.27310817514175	113.21739310841264	-103.10195372425432	54.44644070840968	-57.737356339838165	nan	nan	0.0	141.0	26.811382884344493	34.42053596948708	18.71408084908271	17.21982440443132	0.07104464942417091	2	too small
202	G037.6235+00.3532	18	58	45.0	+	4	20	9.2	T		N		14.9	300	15.08	11.82	2.98	I	14.222295616914224	1.7137582522760944	287.272998947327	-12.727001052673018	19.225316828099377	2.0400895690945666	29.49317186791027	10.42888009757122	23.16662632042838	6.2362893684604295	114.37129151103099	-86.99136016777061	69.9124769641428	-48.78459179863708	162.53680093218338	-176.85768679481453	15.10790654672115	149.3210158587537	30.33013625835513	24.736960665181037	11.39793373187896	7.613761570576407	0.032926306319221076	3	
203	G037.6443+00.3027	18	58	58.01	+	4	19	52.7	T		N		4.2	25	9.89	9.08	0.73	I	6.090478796989051	1.6656526564594571	25.918738652785045	0.918738652785045	3.867301049350461	1.8263659727092683	7.6248196517823	1.6834916956644244	7.898294933275376	2.341740653149101	nan	nan	95.822998383148	-84.77925059076944	nan	nan	0.0	141.0	13.188345810072454	25.833689421458274	3.1866375386317523	3.9756881831446957	0.014781140900199568	0	missing
204	G037.6475-00.3821	19	1	25.0	+	4	1	15.7	T		N		4.1	248	14.91	11.51	3.11	I	6.040544803325382	1.8518956561494748	241.3362127256348	-6.663787274365205	16.976331206626316	1.6030948677633494	6.582847301621102	1.2815621859874677	6.473618047810282	1.622760842025813	nan	nan	105.35406150414042	-80.21602440032748	nan	nan	0.0	141.0	14.125688090504532	20.424408201928628	5.083981104541571	2.668021076263631	0.011899520952832155	2	too small
205	G037.7584+00.1233	18	59	49.01	+	4	21	2.9	T		N		5.5	225	13.48	11.24	2.04	FH	7.601226567514996	2.455304597768792	222.73844744303975	-2.261552556960254	4.252324285220058	1.7272921141947668	7.238912564021876	2.5687729236175056	9.796088463849843	2.062761209615087	nan	nan	76.39060019326843	-95.79896530389212	nan	nan	0.0	141.0	14.596552996618842	29.169587674831327	4.491549077589398	2.7445744521711823	0.011443357507353341	1	way too small
206	G037.9798-00.2701	19	1	37.07	+	4	22	3.9	T		N		8.1	355	14.82	12.09	2.49	I	6.556226403777733	3.1214369597477427	335.2353708622374	-19.764629137762597	14.74665690604535	2.013232782186481	16.856747598861464	3.8574417498284728	10.193028938528133	1.8879611896373625	145.8209876380447	-136.4024702768602	87.78169548607542	-88.62444556802615	160.90352372123803	-136.4024702768602	-6.412640800414823	333.82375638150717	11.274117732946042	37.22366080891307	4.903943885095261	0.5332420907020173	0.0022209294632386423	3	
207	G038.0177-00.3971	19	2	9.0	+	4	20	45.9	T		Y	C	5.4	90	10.97	10.0	0.88	I	7.889880893238991	2.407410742071699	72.32975516656417	-17.67024483343583	19.034283469288795	1.7431499974859401	11.822594041573545	3.786771812767852	6.845754641530945	1.6057732561830413	135.46993471739935	-73.77157195860028	116.82104826650914	-68.7268822309043	135.46993471739935	-176.89855302327896	49.66939369175364	114.52298319079793	28.47056090085836	26.125061404704454	2.9550482162779517	76.49486228404966	0.28939469037977816	3	
208	G038.1254+00.1293	19	0	28.0	+	4	40	47.8	T		N		6.5	265	12.7	10.86	1.68	I	9.709597743024814	4.923955466277509	276.30522874686494	11.305228746864941	27.660914920503416	1.4871730613968617	8.648426628375107	5.512532730787184	8.291981656502289	3.0704574406192124	165.6567113611045	-176.47296580430782	6.772551231442492	-108.23173722526766	165.6567113611045	-176.47296580430782	-2.4202390835817154	409.4892460641895	13.454122457956334	32.87723898077492	2.8299251020976954	1.4339585765027358	0.006094694636199777	2	too small
209	G038.1499+00.9112	18	57	43.0	+	5	3	32.3	T		N	C	24.0	305	7.89	7.22	0.6	I	18.520542029183975	1.546301742013439	232.318120586867	-72.681879413133	20.258885967953308	1.5531528054616404	33.49897258647166	3.368622735750472	20.706252130141344	2.644578154064886	101.55964981956743	-115.16782025571658	73.60488607029896	-63.658022784326846	177.0519848168274	-140.00724218869664	-6.719074067739284	217.72433844103819	39.79697295704945	46.52240946274621	18.461058255775807	17.919037179357886	0.08145063758926586	3	
210	G038.2354+00.3249	18	59	58.04	+	4	52	1.9	T		N		2.5	50	12.46	10.77	1.54	I	5.545150019842543	0.6014540449231692	62.106831893437366	12.106831893437366	4.644196032225613	1.1229955474650575	5.752496864192422	1.8357364274441712	5.61685273326573	0.8418638187604686	121.29336463423735	-53.713809009119586	81.49238579377524	-10.900894746047967	149.55783359475575	-65.36052643790794	0.0	141.0	9.927638728256504	17.60426168782916	6.5293360610826925	0.21310214610547795	0.0009761761202315562	1	way too small
211	G038.9414-00.7446	18	5	5.03	+	5	0	17.8	T		N		6.6	100	11.7	10.85	0.77	FB	9.764260935004845	3.526588258263346	128.86398211044335	28.863982110443345	10.741595837080276	3.373926277176085	16.127791863022008	5.625467948656351	15.177205936800757	3.208553724644948	29.890131011443742	-7.087549914483958	29.890131011443742	-7.087549914483958	29.890131011443742	-7.087549914483958	0.0	141.0	21.480773126522234	1.3539827698691802	2.0475172150372867	-0.22282314895423755	-0.0014206628777610564	1	too small
212	G039.0925-00.6915	18	5	10.07	+	5	9	48.8	T		N		19.1	115	9.07	8.77	0.26	I	48.77248198696644	4.592410699915893	122.00392997637643	7.003929976376426	62.92711924676838	7.422565362618127	36.42006971943465	17.568867238613077	40.68790824719127	13.929245770711121	127.87428618299467	-19.120086464133664	2.059358781727724	-14.870582113540948	127.87428618299467	-122.28078670959394	78.21742997757	131.1650082694744	132.77825108292305	23.263693501827376	65.21887709881956	0.06953643196028425	0.00044347147168735294	1	a mess
213	G039.1574-00.0317	19	2	56.05	+	5	31	25.6	T		N		7.1	231	14.29	11.56	2.49	I	7.745560153257822	2.4361861347639833	254.62309361431994	23.62309361431994	7.117577460510026	1.6052148765292715	7.991102058514087	1.8815348314156994	10.835627813721636	2.131079027394822	nan	nan	71.39610330843607	-100.32225691643703	nan	nan	0.0	141.0	12.238239186300381	26.412551902034558	12.56936000640574	-0.9501115022514167	-0.0042396192116965735	2	too small
214	G039.2486-00.0647	19	3	13.07	+	5	35	23.0	T		Y		4.4	55	15.2	11.99	2.93	FB	8.446179670519244	1.988364927362845	352.569000691412	-62.430999308588014	9.878032696157682	1.968931524010242	9.855379605524137	2.0167961913281323	8.005627566464945	1.650779474565836	nan	-120.27409524841255	79.34495197772787	-39.96914877104539	nan	nan	0.0	141.0	26.780524503870495	25.907471212582443	9.729683990907478	635.7750306177361	1.0974355863389742	3	
215	G039.4470-00.0674	19	3	36.02	+	5	45	53.4	T		N	C	11.6	265		11.84	-99.0	I	11.201204937171502	3.122999572199272	272.0992798768111	7.099279876811124	15.797320753297429	1.793092025180582	18.638696116466175	2.876889867752642	17.469575459684304	1.6210548232138804	107.12999193955702	-115.33726376949059	73.55920614240921	-74.2978526214516	122.28283286814647	-126.18356507524666	-3.292166199352297	1312.9163213552713	23.082975330734527	30.25440126493195	9.282896045653917	16.928760716641488	0.0892917920600532	4	
216	G039.4551+00.5530	19	1	24.0	+	6	3	22.2	T		N	C	7.7	215	14.01	12.33	1.53	I	10.651486490571726	1.260759470228864	201.07587658869573	-13.924123411304265	139.6747741640212	3.5629413553096834	17.64566625014424	4.354848962018369	16.26042557849271	3.130297460845296	nan	-95.10907628736066	80.71577930138415	-55.22634037266391	nan	nan	0.0	141.0	21.525465568279092	27.822675155630346	9.378582705608567	16.70400119184431	0.09138465793914313	0	missing
217	G039.9449+00.6920	19	1	48.03	+	6	33	18.9	T		N	C	9.3	300	11.51	10.09	1.29	I	9.517920287936613	3.1792024004827133	295.446865948483	-4.55313405151702	16.928583250873128	1.857251510940043	18.737796343383692	2.3793666228234907	15.034183933524695	4.764132498559044	99.81245614472618	-102.64330373285162	73.93391912162275	-64.72619365377224	nan	nan	0.0	141.0	13.405537424999556	33.257082729022315	4.637924180984159	0.3212643171067993	0.0016421500167594588	3	
218	G040.1095-00.2757	19	5	34.02	+	6	15	28.4	T		N		6.3	31	10.7	10.12	0.52	I	8.390333189140241	1.8682900295761793	31.230057377077543	0.23005737707754292	11.689985921128772	1.611068887260583	11.868822338811677	1.856090852323448	11.275745173639912	1.751604451126242	105.54984014653266	-92.32163740299853	79.8741698921869	-46.49836644438062	nan	nan	0.0	141.0	18.080645537962244	61.075599093168826	7.41240324455565	2.344736751611026	0.01199016303832589	3	
219	G040.2891+00.5257	19	3	1.02	+	6	46	40.4	T		Y		3.2	25	11.48	10.88	0.54	I	6.696632852969065	1.2381426890137193	29.108860980985597	4.108860980985597	9.143159323651574	1.5359728308561473	7.899878978843768	0.9559076751596587	7.1259624629338285	1.6359718764222944	95.37001508637306	-89.35719349958333	48.15840300740591	-16.748627916669644	nan	nan	0.0	141.0	10.280362227234908	1.2464917857787068	6.6073879932979995	0.0494922008432687	0.0002543534576506446	1	way too small
220	G040.4658+00.4468	19	3	38.01	+	6	54	21.6	T		N		3.3	350	13.07	12.26	0.73	I	5.539558157575354	1.6225206620409258	0.42442126728406987	10.42442126728406	3.9240886607634646	1.507314554636605	6.930971164564107	1.8741195492037133	5.000736318126365	1.9137471197267688	nan	nan	10.074372074054395	-2.317140981921739	nan	nan	0.0	141.0	11.813575693197645	21.030552086898258	13.07360339200297	0.10555404783940248	0.0005958721301000034	1	way too small
221	G041.0816-00.4178	19	7	52.07	+	7	3	20.9	T		N	C	14.3	125	14.84	12.49	2.14	I	19.09123064751019	2.683883704114142	83.79235112542396	-41.20764887457604	17.61588301138433	4.099302012276059	21.139086214901027	4.109978459579907	26.4249846937122	2.1467911887538698	130.21120804832495	-112.53563520865913	79.70658077212596	-40.584323809074064	130.21120804832495	-167.52150154140378	24.035256314894514	174.73430063248256	28.978514931371752	46.073939125415066	24.308776027469378	5.235987272447131	0.026812248491620498	3	
222	G041.1120-00.1753	19	7	4.0	+	7	11	39.8	T		Y		4.3	110	12.26	10.3	1.79	FB	6.400790110333355	1.9953112716329318	108.01554541241826	-1.9844545875817374	12.84238728087215	1.5975966004948454	8.514085621055015	1.0969116494924858	9.878307858476154	1.8542699477015816	nan	nan	78.22609857093556	-106.42201276969438	nan	nan	0.0	141.0	13.992217910883738	27.371151606215985	6.0530592016965405	17.08495401770138	0.04397588844788024	2	too small
223	G041.3677+00.0870	19	6	36.01	+	7	32	31.5	T		N		9.1	230	14.74	12.46	2.08	I	10.248795564114944	2.165769843089992	219.8709936433483	-10.1290063566517	11.56050111361524	1.457184105927358	14.574847057034884	2.172908972348925	14.62172076316721	3.909264759845701	75.46950486722625	-91.21842330267773	55.33682982045087	-60.368823847821034	136.6785284742252	-157.2198902657783	-10.328076822661917	164.85891237899804	22.079409720719955	22.361650993978877	7.921503431345303	4.254820909487334	0.022223282250901193	3	
224	G041.5357+00.0349	19	7	5.1	+	7	40	2.2	T		N		4.1	220	11.91	10.55	1.24	FH	8.965225548011919	3.269145265391717	166.08751620178595	-53.912483798214055	9.5857117427463	1.7462563580443318	6.322674954728457	2.4057084835852307	9.993480551893194	1.1791543149070838	nan	nan	36.316899421828566	-115.68475853961343	nan	nan	0.0	141.0	63.58097994222256	35.20755491637499	35.197071787268825	79.96717926663307	0.3985017842399491	1	way too small
225	G041.5496+00.0975	19	6	54.01	+	7	42	30.3	T		N	C	6.5	115	14.36	12.26	1.92	FH	8.334114455906382	2.156416395644726	121.44496299758978	6.4449629975897835	38.504330803336295	1.7871869565710177	11.335151460975402	2.8737914600100245	14.385333098165741	4.517929185773079	115.11204524425429	-112.11127015700629	67.78234212473015	-60.43854197745732	nan	nan	0.0	141.0	24.243680275239292	24.006438176650548	5.885066524035048	4.733640861897404	0.024616457794127668	0	missing
226	G042.0370-00.8777	19	11	18.01	+	7	41	28.6	T		N		6.6	110	10.87	10.06	0.73	I	9.641149503359374	1.440200778234768	124.54748659218968	14.547486592189685	17.272392312223722	1.864338776589248	11.944820606034247	3.077876741278078	12.851683052111296	3.4311946415473806	nan	nan	74.1990615867831	-73.63475245256004	nan	nan	0.0	141.0	14.380301401334696	34.77225111926772	8.405313962611585	1.2810600403608277	0.0070524900477599295	3	
227	G042.1998-00.2268	19	19	9.04	+	8	8	10.4	T		N		9.5	210	15.42	12.14	3.0	I	26.120907558241694	1.9656269617503204	234.25039595980192	24.25039595980192	22.010777368098474	2.5185080761085663	16.342093285643774	0.7701538446116344	14.764908919902956	0.2025784491602156	49.62389386616138	-13.959473476425103	2.020399335998178	-2.007613042726774	65.06715763185531	-26.940256755507107	18.491162121029713	48.127185574168465	25.03562026648248	0.6876169033173198	37.10368820357917	4.240898093231695	0.02720301406820796	1	cannot see bow
228	G042.2264-00.0622	19	8	43.1	+	8	14	8.5	T		N		6.5	85	12.97	11.66	1.19	I	20.593764900347445	1.2988046303017968	84.96848314680513	-0.03151685319487285	28.520130295455072	1.1690617571394264	29.02584399908828	1.6184334034009824	29.023366566762036	1.630380880616529	94.16627658014656	-83.5637470499452	57.921530303611235	-44.29572014668943	117.94005320591876	-122.51377932501094	2.9138057464366316	175.21193623859295	33.582360183806394	34.48469533626709	18.401305231257844	27.170237800677086	0.13944842221521883	4	
229	G042.5217-00.0850	19	9	21.09	+	8	29	14.0	T		N		10.0	245	12.49	11.15	1.22	I																								0	missing
230	G042.5231+00.4272	19	7	31.01	+	8	43	28.1	T		N		19.5	250	11.24	10.19	0.95	I	22.38001736721418	8.476594468234984	241.62348421750818	-8.376515782491822	13.436647862205964	4.605670530495741	23.76899781630333	2.75477554476053	35.8718854498333	3.8554920036481835	115.83611192111863	-101.1798877823459	86.0377305767799	-86.30938133141842	125.48732049611135	-119.13668710635369	3.2734799299907045	1738.9166367008079	99.68957411172441	52.157041273442644	24.56062760220014	1.1890077491004187	0.006902867170326529	3	peak only
231	G043.7709+00.0659	19	11	9.06	+	9	39	53.8	T		Y	C	9.0	265	12.96	11.65	1.19	FB	5.438204250938312	2.1697164316736237	256.5881742743407	-8.411825725659298	4.565742559958661	1.322727805343171	9.980135461648556	3.989032843124945	9.475991237893052	3.8418310939778397	141.24482853019086	-154.21024320797602	123.03336020799946	-120.58672382499819	141.24482853019086	-154.21024320797602	2.9349277659328687	2193.6475518473185	12.934535922416233	20.666693431129097	2.615654533592828	1.1918354894309555	0.004372857284867003	2	too small
232	G044.0940-00.0241	19	12	5.4	+	9	54	35.1	T		N	C	9.7	285	11.37	10.44	0.84	I	11.020398357256928	3.3090848068485537	327.63793877458284	42.637938774582835	14.331062282126922	2.2774171084835055	11.19085213190088	1.32476219784478	18.91294737586619	3.335766908113984	113.44547097748912	-104.54797766252807	65.31740634895681	-72.65422820630346	120.92596209120742	-142.71173311846522	0.23621615338501945	182.45414337975615	35.89887269618919	34.01259973018016	8.709727605573285	18.51570920270761	0.09860890753863802	3	
233	G044.1658+00.0926	19	11	48.03	+	10	1	38.6	T		N		8.9	35	12.15	9.68	2.26	FH	10.734710925415825	0.8044884290949558	21.901225724075406	-13.098774275924594	20.326588763785363	1.913107273850799	16.393276062955753	3.3262890516941863	13.408241580965715	1.7870497211016505	129.24301610161876	-126.02786843122198	82.4955659633194	-50.29210062089123	129.24301610161876	-166.00859313444317	13.857521305855935	166.55106610652874	32.398786662521076	36.61030812522179	10.24280777426144	11.44253598782434	0.057500407630271484	3	
234	G044.1790+00.1705	19	11	32.1	+	10	4	30.5	T		N		3.2	335	13.02	11.11	1.74	I	5.880823324527054	1.1155931700962456	329.86268578013426	-5.137314219865743	260.18074815942623	1.4270282418093612	6.078581324621603	1.7766511189641088	6.329301629750162	2.309015415780383	nan	nan	nan	-52.379955986826076	nan	nan	0.0	141.0	4.56220840768404	19.687734196786565	5.719010426303589	-0.17264485624893203	-0.0008651837237470935	0	missing
235	G044.3027+00.2988	19	11	19.02	+	10	14	38.9	T		N		4.2	130	14.12	12.29	1.67	I	7.491415841348629	1.6482985932695762	138.26716467146503	8.267164671465025	18.260481212731047	1.6482131801424063	7.856498247045105	3.0494799104694397	9.121847818102747	1.7336988236633026	nan	-126.6664332386915	84.06982154361006	-53.117826939117705	nan	nan	0.0	141.0	14.26916274021369	30.28057907084326	6.787270382083261	2.384819613219057	0.013148975678512441	2	too small
236	G044.4100-00.3132	19	13	43.05	+	10	3	20.7	T		N		15.1	340	11.82	10.65	1.06	I	14.41528910864676	2.8846047350351194	324.47717489798566	-15.522825102014338	24.480510174217596	1.8998423975201766	32.90337074656424	6.078852939220911	21.092982994639026	2.7138414438569405	122.31784435786437	-106.13637053661529	93.02763573170097	-53.406726272017465	122.31784435786437	-152.50848056881316	15.399472438776305	225.7635876422011	48.61079757784546	40.539489107435216	13.184326202079546	31.678983806532322	0.15335389144843264	3	
237	G044.5388-00.2303	19	13	40.02	+	10	12	29.9	T		Y		4.5	225	11.24	9.78	1.33	I	6.705668682938299	1.8195704108960218	221.14484852496844	-3.855151475031562	8.078986062849545	1.7466137737448908	7.3357650470024724	2.394029420526123	8.16383023737791	2.3714251733397904	132.11234583673212	nan	59.93368844291035	-68.80482873214666	nan	nan	0.0	141.0	15.304994949056852	25.279196827516014	4.194028197096807	22.799664194971385	0.0943940145099018	3	
238	G045.1952+00.7420	19	11	23.1	+	11	14	25.5	T		Y		16.0	210	12.65	10.39	2.06	I	7.449836247910556	1.4335320271838237	222.08040392256615	12.080403922566148	37.18494731520262	1.0823349616672233	10.318663886137927	2.8729422216529885	26.613198239064545	3.5312257220109498	116.96017477424772	-123.78816000053038	91.20662171207653	-109.23312681049562	165.14427768150733	-123.78816000053038	-19.866748494516386	465.20250594257334	15.828650615481585	22.172369933405545	8.769928611778193	5.167303316742278	0.027462924891537604	3	
239	G045.2527-00.4751	19	15	54.01	+	10	43	35.7	T		N	C	5.4	115	13.52	12.89	0.57	I	6.023621318402049	2.3687677950346377	115.59187915496035	0.5918791549603526	55.46619866653443	1.6471008187864236	8.884081174086704	1.1303766100327504	9.26775700990998	1.279187356599246	106.22353352730786	-113.91492139162929	35.45118005836824	-53.89355565354508	nan	nan	0.0	141.0	14.054242951555612	25.834118160468325	6.979511215055369	3.8399458047167707	0.020711445142294057	2	too small
240	G045.9397+03.2506	19	3	40.72	+	13	3	11.5	T	HD230561	-		12.8	238	9.29	9.16	0.11	I	14.432057117278683	1.0546744461966744	243.7786856060481	5.7786856060481	23.196759095876367	1.5243088449716122	19.181310262693977	1.9332823044071634	21.23892220094414	0.10632750301769711	74.39703283928623	-59.56401884040463	45.363832977775644	-42.26702610624855	149.7575807637208	-77.88082549490969	11.13596417885126	131.96038096679933	29.463877821063758	37.3158728289677	11.297119138475066	0.5947488746511572	0.0044041998701105575	3	
241	G045.9646-00.3816	19	16	54.99	+	11	23	59.9	T		N		3.1	310	13.9	11.88	1.84	I	4.847644084388446	1.2999993235808007	320.5573662948848	10.557366294884787	8.199257451008569	1.5703187445387743	5.568025514731293	1.4587937627894367	6.1010747656955555	2.712906205696483	nan	nan	nan	-60.85895886821828	nan	nan	0.0	141.0	4.587103327733587	19.54256003254933	8.237703334871538	-0.10059033858471518	-0.0005274767607413947	0	
242	G046.0291-00.0961	19	16	0.5	+	11	35	24.4	T		N		5.3	210	13.35	11.55	1.64	I	6.355076885669442	2.2472346585155076	210.05659360533497	0.05659360533496738	26.57116581758462	1.5800231521590204	8.380325709897912	2.5066440869671847	8.443358819915451	1.9964098424911865	nan	nan	82.57338447054417	-92.24514619231368	nan	nan	0.0	141.0	14.364988382659632	25.927990006492955	5.06791591721815	3.2781817739839	0.017028190296677966	0	
243	G046.0408-00.0858	19	15	59.6	+	11	36	19.0	T		N		5.9	170	12.92	10.89	1.85	I	7.486254562348319	1.7408371450663673	179.19302136394	9.193021363940005	13.512395337650396	1.6390760427791389	10.601937820308121	2.4588814266826344	12.125507185778932	3.9681994308190456	nan	nan	79.11019414109512	-80.31264784973524	nan	nan	0.0	141.0	16.213702122873393	38.87141179217974	7.642364415084353	2.6852487998232175	0.014432130898795312	3	
244	G046.0837+00.4263	19	14	13.36	+	11	52	53.2	T		Y		7.2	65	13.24	12.73	0.46	FH	13.832407623150237	4.20812918520071	87.10491004393938	22.104910043939384	30.818205244303297	4.16121026539937	12.469290958202743	1.980353306885479	16.688373460039646	4.149878797829853	108.33529896135946	-103.2941065521565	50.01125289367657	-64.89088277874048	nan	nan	0.0	141.0	14.498824501047253	22.760899958384265	25.461865703248456	-0.25800006118124386	-0.0014804778912859905	0	
245	G046.3270-00.7938	19	19	5.71	+	11	31	39.7	T		N		9.2	10	10.78	10.1	0.61	I	9.429746147949524	2.1958235963357806	17.5568032380187	7.5568032380186985	15.305510880389802	1.937508566001416	12.249865721400655	1.4715749846933055	14.688445525714279	3.126188895299059	121.05622319587363	-143.54225386593464	51.02648993051489	-70.58043505439116	168.61669643499246	-169.0231580035374	-9.705397179809845	147.60158650373063	25.903233156297272	27.556397853247596	10.346167237467863	4.55932923163886	0.027737426138561665	3	
246	G046.4224-00.6803	19	18	52.08	+	11	39	54.4	T		N	C	9.6	55	13.24	12.03	1.1	I	27.109992221308573	1.3579790953675552	45.057347491490724	-9.942652508509276	16.559069485876755	2.2807807902855495	20.63100498400951	1.5223979579123477	20.642829238140667	2.423779066718062	18.045471214842152	-26.847223826530445	6.045688694973457	-14.0579606283872	39.65311466922897	-46.37260217504968	-3.7229844059269115	44.798617547273615	47.851263770904616	9.912223401042521	53.32944715803147	19.27216173737924	0.1144849616526506	1	STARS
247	G046.7943-00.2716	19	18	6.02	+	12	11	6.1	T		N	C	19.6	128	9.61	6.5	2.84	I	24.18000023020419	0.9514782774690731	154.0380720585543	26.03807205855429	33.537001738261495	1.3782738588963648	26.47767699111944	1.7503614539188552	40.678794457403725	3.010196067711027	74.21518591980544	-65.5236718149718	28.50689854125406	-38.274030222970566	118.6888359855638	-94.10087431521818	1.8115460812016975	124.22376604662617	39.35617884559468	38.5914079743352	21.730619689486918	30.425881812117428	0.17552292212212534	4	
248	G046.8518+00.8551	19	14	7.07	+	12	45	38.8	T		N		15.7	248	11.13	10.56	0.51	I	6.854414534871594	1.543297491450101	253.8566692159776	5.856669215977604	14.273805261111859	1.2368745101887866	11.345356587885886	3.6672304049424587	17.85246329148036	3.884189416146597	138.79759488413976	-117.4147071088295	109.17915304890596	-95.77009104067616	138.79759488413976	-168.2651518618145	11.32270173054692	468.62441579841965	14.147562393541719	34.47170630817109	5.515951337495297	0.33104015827029476	0.0019448737920544977	3	
249	G046.9132+00.6113	19	15	7.08	+	12	42	6.7	T		Y		10.5	235	9.91	9.26	0.58	I	5.023404420020622	0.916730591840708	232.3522708057929	-2.647729194207102	18.259221949250612	1.286873463042792	8.3040377879882	3.3053521092463014	12.080850245363887	4.270938639309752	132.71726814674602	-128.3683211007033	96.21467232023451	-104.99213858727279	166.83742337507647	-144.4341718503696	-4.761390171923701	1487.0844500778865	0.0967929939404932	17.910897212284425	4.252991093670802	0.4417092624600298	0.002349463809316948	2	too small
250	G047.0369+00.4063	19	16	6.06	+	12	42	57.3	T		N		7.1	14	10.81	10.29	0.47	I																								1	way too small
251	G047.9265+00.1793	19	18	38.04	+	13	23	47.8	T		N		8.0	178	12.48	10.33	1.96	I	12.702210378554236	4.082096491967768	252.5520292802856	74.55202928028561	12.262369540345405	2.2131684095314546	13.113752822521839	1.892478187052587	18.34549996542632	3.1354662293910835	94.16558547531048	-104.1079305295431	2.318012941763328	-74.05590261344115	137.0339920868194	-123.21547730144844	-12.96248267537831	159.4673793956618	25.74155926349479	32.93742179544593	9.748467932014302	1.6347517207428595	0.009785204121846027	2	too small
252	G048.0957-00.1993	19	20	20.05	+	13	22	6.9	T		N		5.8	237	10.12	9.53	0.53	I	4.506612634518063	1.014129046958967	303.72091802571487	66.72091802571487	5.92966963749685	1.7876255137305972	7.2698008676086285	2.635743285171908	8.581655747864167	1.946162822511647	nan	nan	61.92125118432273	-117.69640624450876	nan	nan	0.0	141.0	13.53042229299204	19.080678316763347	-1.5389322514915538	-0.2883070707927511	-0.0016822968083386907	1	way too small
253	G048.1377-00.0752	19	19	58.0	+	13	27	50.2	T		N		9.7	40	11.35	10.48	0.79	I	14.15164922571606	1.2745092747566322	37.206173758154605	-2.7938262418453945	25.976961587645967	1.7605206621699367	20.69156006776757	2.314397036496401	23.059656489168763	4.666274539814161	81.00108252636761	-83.19707437563324	52.85769475692612	-32.12756244427073	112.42494162681584	-122.79815482316462	-1.7738773064079785	165.4654221296008	31.525145294565124	30.99657914809214	12.702174579634304	6.352468207325529	0.037647756055654326	3	
254	G048.1582-00.1792	19	20	23.03	+	13	25	59.6	T		N		4.0	281	12.34	11.1	1.13	I	6.074311104148093	0.604533470001698	263.0015454791975	-17.99845452080251	3.271347606661134	1.2698509272504133	7.188419571055567	2.6163977188641954	6.271862420159597	3.2611555755398474	2.939257616434304	-22.6571953739342	2.939257616434304	-22.6571953739342	2.939257616434304	-22.6571953739342	0.0	141.0	2.762411724432376e-38	1.349654929728091	5.755685620620589	-0.23965078423351482	-0.001432703122241689	1	way too small
255	G048.2517+00.2487	19	19	0.08	+	13	42	59.3	T	TYC 1054-952-1	N		2.0	10	9.09	8.94	0.13	I	3.8976339075765574	1.338059520049803	33.265551408688005	23.265551408688005	5.990062704133416	1.0868011945792455	4.172345125010731	1.6750515115047806	3.3964842197596474	0.5928675244112421	nan	-59.06174068289664	168.91080525129126	-23.27835522739423	nan	nan	0.0	141.0	2.9580682160731224	2.9485123617858853	-1.420604915766415	0.08940492272232622	0.0005266535311988213	1	way too small
256	G048.5581+00.4767	19	18	46.05	+	14	5	38.2	T		N	C	25.1	15	12.52	11.48	0.94	FB	29.037760815632463	2.0783554656497687	12.130328487681506	-2.8696715123184937	60.70650022209315	3.615576348474784	59.74823872042544	6.114096470959517	41.39968398791746	4.6532241431890125	85.69550194012244	-100.25275759372198	51.607194320263815	-47.02786527623721	121.21218213326708	-118.71086254687395	-3.8198830619799278	269.1754739220602	46.42279162120184	48.718866698683144	25.413756283566112	33.74466134347849	0.18863698660307357	4	
257	G048.6208+00.3858	19	19	12.03	+	14	6	35.5	T		N		6.6	47	13.37	11.98	1.26	I	9.726266020809375	1.5717288243222034	39.73501848354717	-7.264981516452828	16.422791585603072	1.4929030682694482	14.62932670894523	2.5944735713659175	11.594747773315527	2.6826321252542455	109.41984563315557	-81.86793250371977	69.63764826702999	-31.098749252138028	145.4458503392609	-177.25207234499933	17.517577386809172	146.19950395767646	12.929069996043836	23.319027865099855	10.329038260874182	0.5871552052011406	0.003399025955956469	3	
258	G048.8701+00.1269	19	20	39.02	+	14	12	19.7	T		N		6.8	205	10.43	9.95	0.43	I	5.4637172363708135	3.6395286267177815	212.74661718072835	7.74661718072835	17.83165595343982	1.964652063335454	9.307934307582203	2.092375053870317	10.79461675113587	2.0759558937972837	nan	-144.3749234406017	95.3692329052576	-74.70809467224575	nan	nan	0.0	141.0	12.19544149292775	24.588584541907608	6.434775820555942	1.4461658872676506	0.007304148894081955	3	
