Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
453	5.116036995154671	0.0	0.23260317960310617	0.0	4.0	0.34423676548616156	0.03789539627395134	0.010127514279000036	0.0015469697407427168	0.3058560955250583	0.0	0.05524867894743588	0.0	-0.09806322076328906	0.0	1.1796179096612007	0.0	0.0012184020923979742	0.0	-0.18407090956558267	0.0	0.02251264519681828	0.0	0.9955470000956183	0.0	0.022479650577779575	0.0	-0.3027649222347686	0.0	0.09780161311213592	0.0	0.8768529874264321	0.0	0.09779402345581839	0.0	79.31402744032354	0.0	-3.460540196288804	0.0	1.4363801574451944	0.013497469454486478	-0.028240986564165984	0.0011980029761213735	0.25676224778399365	0.013497469454486585	0.0282672884075036	0.0011968955366113566	1.4505958439369742	0.0	-0.05775047797380393	0.0	0.2709779342757735	0.0	0.05776332928304576	0.0	0.5663173522318655	0.010198073292149707	3.347252888193553	0.1759681863111652
454	2.400338016793679		0.1030633956768205		1.0	0.14196978520467018		0.15038521861479298		0.16971040259966622		0.16603535749358173		0.028647194537579683		0.7390147483275324		0.11829990967973915		0.018471493213872366		0.24728079764336314		0.7574862415414048		0.2171472409516259		0.19187988877820147		0.24728079764336314		0.9308946371057338		0.2171472409516259		87.72163560341671		6.907159129993758		0.9781644427281956		0.04137658747554585		0.23914969440066317		0.12532713441771476		0.9959028374218015		0.06396392276084674		0.2568880890942691		0.13448513689322703		0.2899749181259366			
455	79.81351271625867	0.0	1.104460056628283	0.0	1.0	-0.15391280872992827	0.09203618209553643	0.21360927665657733	0.01250219418369675	0.063425011043621	0.0	0.1914933433792568	0.0	0.07326477993420596	0.0	0.5136055158475665	0.0	0.13421581791727527	0.0	-0.9754197603753486	0.0	2.209696003043791	0.0	-0.4618142445277822	0.0	2.2056161361598043	0.0	0.45922700633906793	0.0	0.18552950356017509	0.0	0.9728325221866344	0.0	0.12809102588425864	0.0																								
456	10.482573477585026	0.0	0.5019979742283489	0.0	3.0	0.46472958768943823	0.011273830122527863	0.03726754426148517	0.0002448083537327867	0.288945753443686	0.0	0.07209284254650518	0.0	-0.10309529631902455	0.0	0.8816643214156866	0.0	0.03457942155397717	0.0	-0.09952404927018733	0.0	0.03525512113774011	0.0	0.7821402721454994	0.0	0.006869291916134358	0.0	-0.037673325573080736	0.0	0.041456259749354823	0.0	0.843990995842606	0.0	0.022866680506761716	0.0	77.78944645785543	0.0	8.710533476363317	0.0	1.1722705049664441	0.004041376180395545	0.08092382613069594	0.000944655228997664	0.2906061835507574	0.004041376180395484	0.0880028079347952	0.0008683967106950936	1.119876388430701	0.0	0.04995473466862605	0.0	0.23821206701501432	0.0	0.06075534470991414	0.0	0.36288172462183205	0.002437152027387456	1.6640095400654882	0.011097335798328443
457	10.581168594940985	0.0	1.0441406187972628	0.0	4.0	0.5554923407078254	0.07914149056371081	0.00602238270289189	0.0005794473003061324	0.36008061882495007	0.0	0.03559596355668578	0.0	0.19281502200326506	0.0	1.187634300667171	0.0	0.002537930371658989	0.0	-0.09595458516803902	0.0	0.025436115498444312	0.0	1.091679715499132	0.0	0.025309185705565677	0.0	-0.31130960563602633	0.0	0.0978706061772836	0.0	0.8763246950311446	0.0	0.09783769448907488	0.0	57.44158637448307	0.0	1.1947394422120006	0.0	1.2853753106277992	0.012202666282053257	0.013258041094428755	0.0006308086552644288	0.09774100996062803	0.012202666282053255	0.01349912074776507	0.0006193903977868099	1.2649657288140717	0.0	0.04597006546660493	0.0	0.07733142814690055	0.0	0.0460400696087151	0.0	0.4461531742525857	0.009450156547545437	1.7500181651033955	0.06921450872356981
458	187.89390144338367	0.0	1.434650962047831	0.0	4.0	0.50273876991845	0.04221233655177053	0.008919986018012874	0.00014192644037068386	0.3277514432775765	0.0	0.035757064075387875	0.0	-0.048708906146488755	0.0	1.187445365434761	0.0	0.007126369455199971	0.0	-0.24655233800320567	0.0	0.00825014549678409	0.0	0.9408930274315552	0.0	0.004156892963031366	0.0	-0.41922993791821134	0.0	0.1124359996579636	0.0	0.7682154275165495	0.0	0.11220993216945452	0.0	73.18228210218996	0.0	2.295321024316138	0.0	1.439744843658346	0.012237995356730622	0.022837423893609755	0.0009442088828510897	0.2522994782235852	0.012237995356730674	0.02392456382941413	0.0009022229965623894	1.4078504068890745	0.0	0.010325451659707765	0.0	0.22040504145431358	0.0	0.012545919399907244	0.0	0.47505042521867163	0.009368652378028777	1.651353947848847	0.04063797000612037
459	73.28519604832346	0.0	0.5246847196939104	0.0	4.0	0.5321630074357473	0.07324322527854928	0.04210129902950963	0.00020564866134190163	0.4163343087374601	0.0	0.06366644516161055	0.0	-0.2089807788994085	0.0	0.8822495684815399	0.0	0.041198963882107004	0.0	-0.13240470057628115	0.0	0.11100543496667563	0.0	0.7498448679052587	0.0	0.1030769225732981	0.0	-0.25912284073413266	0.0	0.07647519904660617	0.0	0.6231267277474072	0.0	0.06442904193187167	0.0	65.01738800959754	0.0	6.963942208155373	0.0	1.0627157785700072	0.01643045076407874	0.07284117897942338	0.004104760798989753	0.18046621008846717	0.016430450764078872	0.08370097383745423	0.0035857355336043435	1.0551453107065685	0.0	0.04973709232234116	0.0	0.17289574222502857	0.0	0.0645843090668333	0.0	0.4316090686653249	0.012662342831639114	1.7117789381171826	0.0699143420945966
460	19.932939797571237	0.0	0.7331929239111674	0.0	2.0	-0.02240248548865166	0.10731436709459127	0.05413689245515053	0.001945424201082109	0.13379848812183076	0.0	0.06672436123137084	0.0	0.1395515174569819	0.0	0.867632687591258	0.0	0.02624648677296466	0.0	-0.06010532148887494	0.0	0.09617810010742023	0.0	0.8075273661023831	0.0	0.0925275573672489	0.0	0.21705989160389602	0.0	0.05964818384041959	0.0	1.084692579195154	0.0	0.05356330616697482	0.0	111.52426344233508	0.0	-13.002567997861725	0.0	1.147338944705677	0.05740447239644107	-0.048380106607766295	0.01045571779154673	0.27970625711441904	0.057404472396440996	0.05518146854709024	0.00927898178517261	1.259969426189651	0.0	-0.0027708038127647835	0.0	0.3923367385983929	0.0	0.026392336419730645	0.0	0.7471122936219428	0.023427140486179738		
461	6.6469584326338405	0.0	0.29199518167291316	0.0	3.0	0.08566438981127754	0.03519351889682807	0.06516810565422744	0.0020781092826504316	0.17873287618097553	0.0	0.0765959668694928	0.0	-0.18771580173717003	0.0	0.9117280669850668	0.0	0.05443862502234431	0.0	-0.010630944026542077	0.0	0.05993744671140259	0.0	0.9010971229585247	0.0	0.025078549080016856	0.0	0.1483744922427688	0.0	0.10006716088819885	0.0	1.0601025592278357	0.0	0.08396352061402178	0.0	110.39152190873124	0.0	13.057072488725197	0.0	1.2437003969467224	0.019905838779759634	0.059681775754889844	0.0034268459532399566	0.33197232996165565	0.019905838779759613	0.08080271437274178	0.002518466905371975	1.339750931804118	0.0	0.02393641404394015	0.0	0.42802286481905155	0.0	0.05946861198654587	0.0	0.564521892957536	0.012883329622611994	1.227392134013803	0.014414733237687554
462	52.46950011920435	0.0	1.7278392997218266	0.0	4.0	0.16657851955223496	0.16001556676127063	0.03126930937254497	0.0004095445134515977	0.2325444676981633	0.0	0.04192124193225231	0.0	-0.021723317162333434	0.0	0.9880215019841966	0.0	0.021785256668033364	0.0	-0.18209501745712356	0.0	0.021847694497322035	0.0	0.8059264845270727	0.0	0.0016505595282277068	0.0	-0.1652431511794932	0.0	0.022785460948745354	0.0	0.8227783508047034	0.0	0.006676812304888257	0.0	76.43957816714195	0.0	-7.1484532517429855	0.0	1.165089557070937	0.052342198941679435	-0.04929232111124715	0.008926302158844327	0.1770680550867406	0.05234219894167932	0.05396697569616369	0.008217217563451498	1.1926513678003494	0.0	-0.06479345578772094	0.0	0.20462986581615297	0.0	0.06835780365845175	0.0	0.5047013403334513	0.04179628447696664	1.730688385142411	0.214581473809273
463	16.829571125053107	0.0	0.9690670939967422	0.0	4.0	0.33234889922756444	0.11913907574512027	0.017478129117605528	0.0033787617050413657	0.19457347385331972	0.0	0.04467449360693356	0.0	0.06431000034360107	0.0	1.210884523063117	0.0	0.012770338366811082	0.0	-0.3848304817228036	0.0	0.0339165956697276	0.0	0.8260540413403133	0.0	0.031420597063406316	0.0	-0.3924086130129916	0.0	0.038005718406218456	0.0	0.8184759100501253	0.0	0.035795992646802305	0.0	49.94547181835787	0.0	-7.13653722404041	0.0	1.1989542611518305	0.01697438922077468	-0.0745217113039393	0.0046485516197217296	-0.011930261911286462	0.016974389220774606	0.07561072439715974	0.00458116392111553	1.1651959297993528	0.0	-0.05721852604468495	0.0	-0.045688593263764087	0.0	0.058626284759731605	0.0	0.4588703173783412	0.014009439730947336	2.2896169684301007	0.20477494068328925
464	10.532212804652106	0.0	0.7130140025764325	0.0	2.0	-0.0902604797958244	0.10033135539107181	0.054543180883262384	0.008494275893721146	0.0010105661062746912	0.0	0.030672888827975673	0.0	-0.006656491581681886	0.0	1.3016238776837985	0.0	0.018827719261779955	0.0	-0.16718605615995638	0.0	0.054080671326931194	0.0	1.1344378215238422	0.0	0.050697494993058166	0.0	-0.15972691814162057	0.0	0.04983027328956402	0.0	1.141896959542178	0.0	0.04613646197436728	0.0	69.49620801137723	0.0	17.81063021755397	0.0	1.36727355830841	0.017376468841023417	0.10353199631104941	0.008008700432648001	0.06564968062461117	0.01737646884102343	0.10523679770990034	0.007873995389603095	1.3574152844993328	0.0	0.10766023434883369	0.0	0.055791406815534135	0.0	0.10929414015694618	0.0	0.4170340101708833	0.013249503331101555	1.6988691270149288	0.14945289896464953
465	8.29572337880986	0.0	0.28403851785216644	0.0	3.0	0.3515493825975719	0.19993242029825062	0.08069402229674522	0.019588491264629044	0.24578726241495938	0.0	0.09853170200438632	0.0	-0.10068922663695484	0.0	0.718596175866303	0.0	0.05974618295867601	0.0	-0.07497806787810868	0.0	0.09058895942870619	0.0	0.6436181079881943	0.0	0.06809370890357042	0.0	0.12009401838503127	0.0	0.1358688427765946	0.0	0.8386901942513343	0.0	0.1220276036776901	0.0	44.02460382253749	0.0	-25.772739852572347	0.0	0.679936469652918	0.04454482557252542	-0.2804559611829643	0.014944449240753234	-0.038659706213385096	0.04454482557252544	0.28676090869423104	0.014606068676607385	0.675120081242656	0.0	-0.2808244400844439	0.0	-0.04347609462364707	0.0	0.28710968727452063	0.0	0.6014353714511879	0.0436541923912744	4.285895425463028	0.9466810213745644
466	8.436952262269156	0.0	0.3794188790058291	0.0	4.0	0.15098010376359594	0.1056205233571831	0.041136245404585596	0.006692123390985086	0.18871171856366312	0.0	0.053594854096383815	0.0	-0.046562760069125304	0.0	1.1030238632262668	0.0	0.029203274204044092	0.0	-0.31552441138851955	0.0	0.05294489916370248	0.0	0.7874994518377473	0.0	0.04416255340464403	0.0	-0.17637279902855318	0.0	0.09612909444511102	0.0	0.9266510641977136	0.0	0.0915858699505578	0.0	70.29448559945155	0.0	2.1581721824027014	0.0	1.2307180366414678	0.02864241053565119	0.015545637549480436	0.0016641300697229698	0.12769417341520092	0.02864241053565107	0.03310466502515647	0.0007988528223861666	1.2305945587349225	0.0	0.004121002352909076	0.0	0.12757069550865568	0.0	0.029492607287747035	0.0	0.37358109619015245	0.019579850211925712	1.6547201357118155	0.1173234277191833
467	42.03372894928203	0.0	1.4500766148606157	0.0	4.0	0.12599047761571577	0.0758017121089896	0.013787710529607788	0.0014027387395756058	0.23215526691899532	0.0	0.05057897962729532	0.0	-0.0457521814004793	0.0	1.0457973829986928	0.0	0.00216594367175099	0.0	-0.050140006675282595	0.0	0.007200291217743065	0.0	0.9956573763234102	0.0	0.006866795586815567	0.0	-0.10166224925368213	0.0	0.019738930767821575	0.0	0.9441351337450107	0.0	0.019619736895984487	0.0	87.95017457632495	0.0	4.555488681549008	0.0	1.2800230946239557	0.03021459528262493	0.02675450786408563	0.002671160411907504	0.23422571162526293	0.03021459528262495	0.026842615353893807	0.0026624432291459093	1.3376520403600256	0.0	0.020246709647432186	0.0	0.2918546573613324	0.0	0.020362233756064718	0.0	0.568328010569268	0.023902388138299667	1.5029684091751596	0.06984112944875688
468	5.11540170361272	0.0	0.1369542769159146	0.0	3.0	0.9631666052633774	0.23412252619607474	0.03830259689699555	0.00045364731622957654	0.3126633712772273	0.0	0.053186591027193655	0.0	0.13855528496840622	0.0	0.8546677568194664	0.0	0.03782779223173086	0.0	0.11968557954124023	0.0	0.13567627248758135	0.0	0.9743533363607066	0.0	0.13029623575144997	0.0	0.05472042206579573	0.0	0.12228052863156195	0.0	0.9093881788852621	0.0	0.11628235385167969	0.0	91.70095814512995	0.0	1.214648749427468	0.0	1.5193038409405235	0.12256055760552306	0.019755961865675364	0.005355119168725004	0.664636084121057	0.12256055760552295	0.04280799744180102	0.0024713963839890236	1.2456973199229886	0.0	0.07493652701571699	0.0	0.3910295631035222	0.0	0.08394298628416957	0.0	0.1954380685035802	0.049820228647034295	3.0203169594495867	0.6411094038164897
469	74.78345790266347	0.0	0.7554758625893075	0.0	1.0	-0.13617919308235818	0.01631486052307564	0.19511313334682168	0.0037164391869112727	0.17997524896403408	0.0	0.17681679185055255	0.0	0.03547489438210568	0.0	1.0204532975928269	0.0	0.15746439821873312	0.0	-0.02817669183440211	0.0	0.15776599649822398	0.0	0.9922766057584247	0.0	0.009750535610409419	0.0	-0.05401309158103659	0.0	0.15749225403233458	0.0	0.9664402060117901	0.0	0.0029619881494776876	0.0	106.27312804649571	0.0	-25.152995884658168	0.0	1.2229924014378224	0.006890225207289747	-0.07817568131139291	0.0031340638007106812	0.20253910384499557	0.006890225207289795	0.17581357746696655	0.0013935645723378034	1.5003054957407025	0.0	-0.1954057526466084	0.0	0.4798521981478757	0.0	0.25095506544753243	0.0	0.703398918722768	0.006698879999297902	1.3091053656017018	0.018488884523125762
470	36.98044516303723	0.0	0.291891027808401	0.0	3.0	0.4283104529396223	0.09512559897426444	0.04347156056941401	0.0011891956539719871	0.32285495128140423	0.0	0.05364527545561811	0.0	0.23455879443019112	0.0	0.8973612584307099	0.0	0.04073173289715778	0.0	-0.5934895048448307	0.0	0.2602345381782304	0.0	0.3038717535858792	0.0	0.2570271207402663	0.0	-0.6640413120802795	0.0	0.3430937512657533	0.0	0.23331994635043032	0.0	0.34066735695220524	0.0	92.82849649955965	0.0	-13.104320176591685	0.0	1.3103868987151992	0.049714645219663636	-0.10731593989938809	0.011859070833678787	0.41302564028448935	0.049714645219663414	0.11483878643573153	0.011063217792875384	1.2628528409836086	0.0	-0.00457992300548903	0.0	0.36549158255289865	0.0	0.04098841006359741	0.0	0.4841830674182243	0.031891412975356206	1.926364241339363	0.1298564037554382
471	67.06329754742467	0.0	0.5950190494200932	0.0	3.0	0.31167569527989786	0.10179342786230997	0.00956243594447166	0.0033669709739428785	0.2493848508921769	0.0	0.05526480465327536	0.0	0.09001693611037481	0.0	1.0233949090750165	0.0	0.003027893316474205	0.0	-0.15679402362863606	0.0	0.005529554435540798	0.0	0.8666008854463806	0.0	0.004626860092942054	0.0	-0.2241440516024764	0.0	0.041939002242768995	0.0	0.7992508574725402	0.0	0.0418295561915619	0.0	109.18420723592523	0.0	2.495421940964988	0.0	1.482586284431445	0.06415802543607507	0.016133364927708286	0.00219770289731322	0.45919137535642846	0.06415802543607511	0.016418247096212917	0.0021614911973539246	1.5305680506235586	0.0	0.08141121406017045	0.0	0.5071731415485422	0.0	0.08146750218760143	0.0	0.4619889479433034	0.04244334076067228	1.60950677421184	0.09440699590132322
472	16.74925984353932	0.0	0.5714826256439335	0.0	3.0	0.6455946058602349	0.23831565529519624	0.029126337161324598	0.0021647347902261694	0.3272708233562784	0.0	0.06038812096186456	0.0	0.07445771476587218	0.0	1.0246379230576015	0.0	0.027494498135994125	0.0	-0.06635982963355698	0.0	0.0336409322667124	0.0	0.9582780934240446	0.0	0.019384656200803436	0.0	0.012866048711489324	0.0	0.034033131577301486	0.0	1.0375039717690908	0.0	0.020057582536480593	0.0	82.02067906981341	0.0	-7.710327412535264	0.0	1.4253028313451697	0.09479845905429482	-0.08726869143988247	0.02079517160752903	0.4006649082875682	0.09479845905429483	0.09166326781608025	0.019668885636260725	1.3270658927884886	0.0	-0.04797576494333585	0.0	0.30242796973088715	0.0	0.05529576339692216	0.0	0.40672190311793255	0.06888264678726594	1.9752057191099845	0.3206863939454637
473	59.81967484014928	0.0	2.4654553683851974	0.0	3.0	0.4706918110956428	0.05800635425040267	0.016562170465644618	0.0017990196004766998	0.23451656839525306	0.0	0.04859247532804035	0.0	-0.22347668356738792	0.0	1.1260904097381537	0.0	0.011562373313611908	0.0	-0.3227679439443623	0.0	0.04203261143678793	0.0	0.8033224657937913	0.0	0.04041103744712168	0.0	-0.1308849982200678	0.0	0.052853295717438166	0.0	0.9952054115180857	0.0	0.05157307816634219	0.0	59.447518735470254	0.0	2.7880060961432775	0.0	1.2320675727349988	0.010471156823543982	0.028916679831582248	0.0011434445284440363	0.10597716299684522	0.010471156823543961	0.03114456505675607	0.0010610561795691856	1.1762247782913313	0.0	-0.010327153184833637	0.0	0.05013436855317766	0.0	0.01550285681886872	0.0	0.4799259112145334	0.008440599633803201	2.3967889710821715	0.1273158165994791
474	55.34103228110156		0.6110715730516494		0.0	1.1838340953447817		0.04486646871993181		0.3718982406466228		0.06523646464060395		-0.12699357265653197		0.7485983828342797		0.04453092029225106		-0.09514185229519186		0.0832739847129758		0.6534565305390878		0.07036727696807736		-0.09335085067457878		0.08378504735059991		0.6552475321597009		0.07097134138134527		61.339332067398885		13.241211362274015		1.0296675295974533		0.19026667054324775		0.2810691467631737		0.1954083129799948		0.8756667874516303		0.11816523215872862		0.12706840461735058		0.12627757106153512		0.4450751157188862		6.750657028931342	
475	10.399826736034703	0.0	0.13526227725690482	0.0	2.0	1.2064472841624	0.8092596892279426	0.012579384231700146	0.015384635228735382	0.3468000615851322	0.0	0.08087396546976737	0.0	0.21638942594228663	0.0	0.5919535887613466	0.0	0.0	0.0	0.2815844599927772	0.0	0.13735117840733296	0.0	0.8735380487541238	0.0	0.13735117840733296	0.0	0.2089846455831214	0.0	0.12283213076293821	0.0	0.800938234344468	0.0	0.12283213076293821	0.0	96.7798708806483	0.0	20.472485317988713	0.0	1.6324065630552715	0.6444054293048781	0.28982915745755483	0.13274980468799122	1.040452974293925	0.6444054293048783	0.28982915745755483	0.13274980468799122	1.2293978081734707	0.0	0.28297565121828505	0.0	0.6374442194121239	0.0	0.28297565121828505	0.0	0.16217717519930538	0.15798900985310838		
476	33.11766080286169	0.0	0.7960292164821293	0.0	1.0	-0.19159932951565462	0.07454121102987413	0.11299122464964044	0.004850483323686823	0.07143643171906167	0.0	0.10008297445006369	0.0	0.08151915073251924	0.0	0.8230397471131421	0.0	0.06815586547323246	0.0	-0.00980632320381689	0.0	0.12075956073166653	0.0	0.8132334239093253	0.0	0.09968776007965922	0.0	0.44474576496201274	0.0	0.1259383819257487	0.0	1.2677855120751549	0.0	0.10590209650271513	0.0	155.96638141605598	0.0	-12.576124179866568	0.0	1.1015986438624823	0.05871252888627513	-0.015135025257787102	0.008827626905123377	0.27855889674934015	0.058712528886275206	0.07016556494473526	0.002133945335309292	2.030511047645562	0.0	-0.26080769797945874	0.0	1.2074713005324196	0.0	0.26956609082699917	0.0	0.6593602113577911	0.0761907408598513	1.0	0.0
477	897.2936684119744	0.0	1.5670882071200618	0.0	4.0	0.20170685579771644	0.04898225848256572	0.012168403231127443	0.00251405204826464	0.16139266671854985	0.0	0.01981677876630254	0.0	0.11838660852395906	0.0	1.0993067522328144	0.0	0.0040974281911723715	0.0	-0.4366681350912682	0.0	0.024398907711399614	0.0	0.6626386171415463	0.0	0.024052396548526745	0.0	-0.38743540362645645	0.0	0.004474449508792322	0.0	0.711871348606358	0.0	0.001797715390410217	0.0	96.77070928838161	0.0	-4.604630451258842	0.0	1.4192899237449017	0.023986225076460508	-0.027871337647619582	0.0018765708373184517	0.31998317151208716	0.02398622507646048	0.028171800595622704	0.0018564926561472667	1.4059380231894665	0.0	0.033239014329941585	0.0	0.30663127095665227	0.0	0.033490610496195436	0.0	0.5653088805286349	0.017492578081524865	1.3645194056141101	0.02964965541599013
478	11.162514819551715	0.0	0.27920605136316345	0.0	3.0	-0.14704683769940177	0.22880848253665728	0.18516922548674689	0.011542808107321122	-0.010542912308117524	0.0	0.18486744937839159	0.0	0.03104938295237387	0.0	1.03728916321263	0.0	0.17427895313263198	0.0	-0.398897858492961	0.0	0.30904805220366566	0.0	0.6383913047196689	0.0	0.2552205811957052	0.0	0.08157445216187237	0.0	0.18461352783493543	0.0	1.1188636153745022	0.0	0.06090156939401761	0.0	94.5431874004924	0.0	-10.701280472200438	0.0	1.2478697348827184	0.03794525085943712	-0.047623360581548105	0.007346258337148072	0.2105805716700885	0.03794525085943708	0.18073806538490955	0.001935693562781793	1.2283276196407336	0.0	-0.04440475021858068	0.0	0.19103845642810366	0.0	0.17984697758644896	0.0	0.38567025680353667	0.01534986452761526	1.5378670250836777	0.13571934729862817
479	16.820118593398853	0.0	0.5219656995506781	0.0	3.0	0.22957681030460295	0.007863470822081484	0.01406202802028343	0.0005895242233955322	0.1717026725560458	0.0	0.01849672491846811	0.0	0.0005936848523633787	0.0	1.035575879702294	0.0	0.009106325800144074	0.0	-0.22333615390987724	0.0	0.07689772257736274	0.0	0.8122397257924168	0.0	0.076356627531647	0.0	-0.14891004324498816	0.0	0.03147800276282658	0.0	0.8866658364573059	0.0	0.03013203425522658	0.0	84.41364642641126	0.0	9.66334884031069	0.0	1.2899180140636008	0.003172403610240205	0.06618189926134473	0.0006229296635758256	0.25434213436130687	0.0031724036102401456	0.06680549188495873	0.0006171397771646341	1.2687994127990472	0.0	0.07200389077165842	0.0	0.23322353309675323	0.0	0.07257744453916305	0.0	0.4547791997600095	0.0021339513691753863	1.623744053272474	0.008256292441624128
481	-7.923871755926454	0.0	-0.1252298463970998	0.0	2.0	0.4204217182580348	0.030089502926219824	0.18166226434508786	5.644344083508577e-05	0.08286552230584648	0.0	0.21049612968909936	0.0	-0.015859082071230775	0.0	0.6602322472034264	0.0	0.17547902274155616	0.0	-0.07784787116854645	0.0	0.23264626292379542	0.0	0.5823843760348799	0.0	0.15274618237480167	0.0	0.22627332239889697	0.0	0.17865038186578805	0.0	0.8865055696023234	0.0	0.03351225922644273	0.0																								
482	19.96658830962224		0.3960026844837764		1.0	0.09954978268096507		0.11998752471529363		0.24361801082454998		0.11847845425972704		0.07944299804797177		0.6653541036363895		0.06732995327996869		0.1819213863197053		0.12304275561289849		0.8472754899560948		0.10298639279114837		0.1918568150266929		0.12521187822210236		0.8572109186630823		0.10556842254776674		78.61391868315474		-4.591758707661597		0.8332891688374358		-0.028508140183337714		0.16793506520104629		0.0731165963745277		0.8845894768517792		-0.009677190178633166		0.2192353732153898		0.06802183927560469		0.37652440109581276			
483	12.192792869471903	0.0	0.34864839171229295	0.0	3.0	0.35156773714076484	0.10769882999382314	0.0965662493730202	0.00146346822871364	0.31048975109008836	0.0	0.10222217818032174	0.0	0.09435634178546241	0.0	0.8496553214662196	0.0	0.0929236180030674	0.0	-0.1763610069800227	0.0	0.12480241955687033	0.0	0.6732943144861968	0.0	0.0833117347344844	0.0	-0.016485061456710595	0.0	0.09338000964106273	0.0	0.833170260009509	0.0	0.009221031275566633	0.0	88.50012730960673	0.0	-4.525759891760536	0.0	1.183336301384058	0.04786888014152437	-0.03533031259140074	0.004699287995619688	0.33368097991783846	0.047868880141524336	0.09947795902850498	0.001682695703185821	1.198988683257261	0.0	-0.0038961677990364345	0.0	0.34933336179104146	0.0	0.09300526278817904	0.0	0.33780987826945924	0.02084348125707074	1.924442375219111	0.17150828683110134
484	11.237693220711698	0.0	0.3032585032955549	0.0	4.0	0.3879644997794798	0.034700491432773255	0.015049657536264568	0.000994627996717845	0.24958500514151497	0.0	0.04401841247143499	0.0	0.1280948710503826	0.0	1.12932513078703	0.0	0.007750895364699743	0.0	-0.3380879125948819	0.0	0.1323259609462509	0.0	0.791237218192148	0.0	0.13209876442039187	0.0	-0.11341806382185858	0.0	0.011844562406878067	0.0	1.0159070669651713	0.0	0.008956409975872319	0.0	70.81702912931945	0.0	-7.355849034388996	0.0	1.3297574862362393	0.010042669236259351	-0.06591998819811497	0.002158488766114664	0.20043235544920954	0.010042669236259327	0.06637441408596123	0.002143977696404894	1.279953950009306	0.0	-0.022287152304992185	0.0	0.15062881922227606	0.0	0.023596472974163795	0.0	0.569202000791306	0.006480661373040117	1.9349983978829073	0.05316290876427056
485	219.0191533462054	0.0	1.8889740687121794	0.0	4.0	0.3896373829097968	0.06396432889577358	0.010236459263403224	0.0007140154997327804	0.3599054468876	0.0	0.06390478140905567	0.0	0.1895541869986749	0.0	1.1974105339571472	0.0	0.005808388007689138	0.0	-0.25137252135207905	0.0	0.038171282074327816	0.0	0.9460380126050681	0.0	0.03772677303918311	0.0	-0.3347822422913511	0.0	0.09187777645486626	0.0	0.862628291665796	0.0	0.09169399345127527	0.0	74.97133832915745	0.0	5.313753267613272	0.0	1.4336116361786706	0.020455878703439633	0.04669300626419853	0.003106542587078537	0.2362011022215232	0.02045587870343962	0.04705389412105541	0.00308358342948888	1.4696913132522316	0.0	0.10866579628438504	0.0	0.2722807792950843	0.0	0.1088209201089907	0.0	0.395078581292622	0.014012128575108446	2.1442100015045154	0.13470444633862697
486	354.51913704376364		3.880495013579144		1.0	0.26299859153256094		0.0382364242617979		0.16609834449241456		0.03793584619651547		-0.0769393860801048		1.5496259895450981		0.008645447836957885		-0.2533573595202928		0.02228184059725645		1.2962686300248054		0.020536227796262532		-0.4350992593954719		0.08208806841254192		1.1145267301496262		0.08163153316825922		55.81113999627419		-8.47533297777673		1.5856678508362694		-0.07864700243460876		0.03604186129117107		0.07912076061471424		1.560619100106439		-0.08627120255407741		0.010993110561340646		0.08670331111571353		0.41427662048484754		2.37700554930925	
487	33.89654668828333	0.0	0.8417517492556349	0.0	3.0	0.6389783737533298	0.4023667091817567	0.032870437254001135	0.0029249188975599633	0.319982065587385	0.0	0.08847433764454093	0.0	-0.037355644824012095	0.0	0.9301698059593213	0.0	0.0298733097460913	0.0	-0.14270260258962886	0.0	0.05190163902962266	0.0	0.7874672033696924	0.0	0.04244249637775016	0.0	-0.14085082433215726	0.0	0.05100239591252124	0.0	0.7893189816271639	0.0	0.04133799406879403	0.0	66.13295778598828	0.0	5.048928133544617	0.0	1.1357676472025204	0.07942863149561688	0.05734522413976454	0.01680792280029966	0.20559784124319916	0.07942863149561671	0.06495024171694865	0.015034609089177106	1.0811721052741092	0.0	0.04060160751298233	0.0	0.151002299314788	0.0	0.050407391995858856	0.0	0.39751509546345526	0.05770325314640343	1.82532594902768	0.47238408100939144
