Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	core_bratio	E core_bratio	wing_bratio	E wing_bratio
370	2.5155445629905175	0.0009198848477062374	0.021054753589670336	7.738779356674997e-06	4.0	0.5414895766885849	0.17185104145389107	0.04609067626588158	0.008212781566087764	0.2751200160372508	0.015692788952927975	0.07819257881909725	0.00014917821261883674	0.002563341909651536	0.02012121427980125	2.7464513448438277	0.009144558384395443	0.03557777630831356	0.004780759238150581	-0.037734558245252875	0.00923954077696685	0.03919698077982846	0.004408862491254534	2.7087167865985746	9.498239257143014e-05	0.01637196262216433	0.00016646236219083107	68.43153722917873	0.0	-13.883149820133326	0.0	3.5618258021014544	0.20487024307751414	-0.07483295602669823	0.0002726532858235325	0.8153744572576266	0.2027737517609269	0.08294618328028523	0.0019587931665711483	0.5636274864084881	0.001105917682278687	1.321669461594443	0.016280858389114573
371	19.508472494581532	0.013261319739851894	0.11601715444087302	7.579640465523993e-05	4.0	0.024734086765029997	0.052143894220035125	0.0177224276792991	0.012612154089140376	0.09346650915933742	0.007966144804103067	0.039195705330286205	0.004611518437871632	0.02776387906159855	0.011809220038176737	1.735912002363233	0.004346026400303905	0.004449410173349873	0.0041549380669758185	0.012629704816663714	0.004946970308834439	0.020302163117803963	0.002034828107131766	1.7485417071798965	0.0006009439085304961	0.019501364730693953	0.0011703995468028095	82.5901547525346	0.0	-16.699298445915357	0.0	1.9325560066795824	0.08802397375582863	-0.08586305390161582	0.005009293199351983	0.19664400431634932	0.08376194238199769	0.08605201745650322	0.005208686028095022	0.2933557479260875	0.009643766989625043	1.482002655758375	0.045893247921364844
372	15.029138184109712	0.012075383598242206	0.08892427449038831	8.831156257689814e-05	4.0	0.16364936512286046	0.10023131152999898	0.02563552525056004	0.00641325340801409	0.18063607683804217	0.02467942778294634	0.04129508821596971	0.0041696318183885904	-0.005446723276931881	0.006326075486365895	1.3753444512482582	0.014903134282141848	0.02108859027041785	0.004680841655641702	0.22841475697681482	0.014835096343741623	0.021432517378065206	0.004955578458225283	1.603759208225073	6.803793840012059e-05	0.0036483478099328874	0.002055223355441185	78.34724843296584	0.0	-18.4816032333934	0.0	1.755176689541878	0.13249174003409034	-0.0906854810058741	0.005736553781919125	0.37983223829361973	0.14203279250191958	0.09317206343838597	0.006315090441987094	0.6843110449859594	0.009186900888856247	1.4378028340041078	0.054004089139453
373	-2.257087044264894	0.0	-0.010243573517192047	0.0	0.0	0.390298394433819	0.3063352134199956	0.04941779536049764	0.014161905366511534	0.602427110589618	0.0	0.04274821903044377	0.0			0.7333106803953121	0.0	0.027792200590000395	0.0	0.521923036014362	0.0	0.10445471977479019	0.0	1.2552337164096743	0.0	0.10068953306871138	0.0	147.9692461630535	0.0	-20.52330331985408	0.0	1.5780630026446971	0.33539183209864193	-0.03020174187526244	0.020543834870591193	0.844752322249385	0.3353918320986419	0.04245982904452194	0.015640363370372008	0.7116787154995419	0.09804721081836047	1.0	0.0
374	0.9222329530017587	0.0006833894050902341	0.005487668011986424	4.09865844003091e-06	4.0	0.32468214029515946	0.1415356885759786	0.016606478579897034	0.003912285553100314	0.15927460093168208	0.011927918642358044	0.052384984513425846	0.0013392160693589123	-0.04325937105408204	0.00997624403865159	2.07663591015924	0.004081555748376261	0.005049292261401943	0.0036486326364885196	0.018668941819039164	0.005064273732826357	0.02986492651991801	0.0003961389425186902	2.0953048519782795	0.0009827179844501517	0.029232908545436847	0.001034918331820983	73.12535315651667	0.0	12.503124180628049	0.0	2.6492707021084745	0.1806413323637767	0.06275959821185487	0.0020533761854548294	0.5726347919492345	0.17954988228487875	0.06304939627331266	0.002090993406350149	0.5538121469641507	0.004040670319508428	1.446271405363052	0.0509791794009611
375	123.1485496397291	0.5774523667102441	0.38888673202437785	0.002667200509842211	4.0	0.3901421908883644	0.13820489788646617	0.033390990752256454	0.017553489719136083	0.2321023277680151	0.051907258097117916	0.062338022159971064	0.037652805668968246	0.06834206185399354	0.016186532143313243	1.1546430860931085	0.013960149799325628	0.027020136434061075	0.013551940857798081	0.36353987491445383	0.01258906749574023	0.027513067060085553	0.013557779340421277	1.5181829610075621	0.0013710823035853357	0.005048033764246099	0.0013551417392003101	107.90117963996674	0.0	2.6948279787367966	0.0	1.936007563602488	0.1590253780137791	0.006527868155408308	0.0011405319940850061	0.7813644775093795	0.1692819282272462	0.027910412855668875	0.01331944225550481	0.6205543496894593	0.018671917952793837	1.0781831798385237	0.017235138471826787
376	9.470225531894323	0.0	0.05169499059680196	0.0	5.0	0.3841669827942101	0.00866292978424374	0.009117424500597002	0.0008894957378425061	0.21030911717168754	0.0	0.055194131793012254	0.0	0.10295485634411523	0.0	2.2567468799640555	0.0	0.007484796774913537	0.0	-0.22605393034456342	0.0	0.007823795627115819	0.0	2.030692949619492	0.0	0.0022780683161662484	0.0	71.12558271419958	0.0	12.140015405559197	0.0	2.9000772648285427	0.010843741670708939	0.06205036422580896	8.445382736525218e-05	0.6433303848644868	0.010843741670708746	0.06250015961185007	8.384607813038919e-05	0.6081885461346485	0.00015047267011106385	1.2275588649802036	0.001008663774207592
379	2.4748212976428317	0.0034327322408766042	0.017575952905289408	2.5035943693075652e-05	4.0	0.2229321290756734	0.022586402067435774	0.017164293383258845	0.0004637721038189504	0.19373033714817434	0.01127468625469507	0.03161237898685489	0.002135797247099909	0.004999809434377954	0.001710265215614072	1.724430159791755	0.007278450354778855	0.014720390387981125	0.0001441680893843045	0.12166609986042597	0.004672867703498651	0.020255410054538115	0.00030839787393192555	1.846096259652181	0.0026055826512802207	0.013905100390852583	0.0006018608797079048	83.80084263428044	0.0	1.3818604444842606	0.0	2.219737464469666	0.02469916022984065	0.005859182834088822	7.886053215667281e-05	0.49530730467791034	0.030258034323418406	0.015843654710187994	0.00015883929032753347	0.7206938335728027	0.0017898707734374858	1.3434129822163114	0.010185072148312067
380	290.4413582869074	5.127993069607322	1.3266626923252	0.0631266424253325	4.0	0.22906620505431996	0.21908595861178318	0.04292428495061717	0.03652719856652322	0.22831798959234972	0.07029586767346739	0.05840484390741965	0.02447663565392463	0.08392675824723801	0.023773972035893258	1.2664778715914038	0.05172375753031867	0.0315836898254678	0.03186231815272783	0.34630985072853676	0.04266109397327699	0.032377073129034574	0.03134404239075706	1.6127877223199407	0.009062663557041816	0.004529064845240214	0.001876497528602388	94.6092908927684	0.0	-8.4678020007143	0.0	1.7944322245794844	0.24579162204833624	-0.031710774835865534	0.006815468328275257	0.5279543529880805	0.2944872726406268	0.048754921204228696	0.02475743042121896	0.6371444972162187	0.03473825072456736	1.203672527377215	0.06164450388246975
381	4.7768168563454685	0.00201579029042901	0.038726281633701155	1.7907095687929876e-05	2.0	-0.01973159760029716	0.03924030262290128	0.033241878908941314	0.007462281237180005	0.018992554524245333	0.006098569918838049	0.026547503881931136	0.00912563340164331	0.003730397158772569	0.0025521673783802834	2.3060334327105383	0.01324370636601291	0.02496769203009694	0.007611183098930408	-0.02306962582521824	0.01264163147809369	0.025424874882507432	0.007427794111016999	2.28296380688532	0.0006020748879192124	0.004547957815094565	0.0002601034840768132	76.8934436185861	0.0	9.001452390312693	0.0	2.397107837580774	0.06657420352325538	0.0523048356779511	0.002763605409655868	0.09107440487023605	0.07156002652097056	0.058359142903352416	0.003104501128637644	0.7572440765239942	0.006794325829180341	1.1971088288076808	0.012073747592221741
383	10.955299295883028	0.000501330873306146	0.11135223679665786	6.075351692219991e-06	5.0	0.44216637499579026	0.0334283806515873	0.005354354724371475	0.0009538302837917158	0.3674807644699336	0.014193195833353815	0.04847762302517081	0.0023663091467102807	-0.05177203934296396	0.0025851740130667968	1.7221656064201216	0.0008862126253148223	0.003988792786823919	0.00036854249134659456	-0.13843345154064868	0.00195988118669877	0.011198309214358956	0.0025558616865089152	1.5837321548794725	0.002846093812013654	0.010383831116528729	0.0028979062513721458	60.323289542916946	0.0	4.912985739015298	0.0	2.378679806486285	0.04061029290523027	0.031345689417221115	1.8650733663993726e-05	0.6565142000661633	0.04119329112399909	0.03160020931807592	5.960039318294201e-05	0.4697248547993713	0.00018467500172368763	1.2601726656647034	0.0009048010638590621
384	34.026546287707895	0.026619251050688676	0.33900747668792897	0.00032351029636728835	5.0	0.5700143229680766	0.11212959680323388	0.008417100018385455	0.0021369684194268218	0.28791470155573734	0.003244146618209666	0.047361916968563435	0.0046461156460501874	-0.020239932987797013	0.006874588137304341	1.5395591125288972	0.002047244925369901	0.0050408124455223365	0.0016336190951603882	0.06813125298137003	0.002018019778598871	0.006110208490813153	0.0013315925025475903	1.6076903655102674	2.922514677098446e-05	0.0033433253397819438	2.9449616998512505e-05	66.7280953136045	0.0	-14.329533870322598	0.0	2.381236213734423	0.13059227471539092	-0.0799500060964312	0.0002676857249890649	0.8416771012055256	0.13085053839287253	0.08012273134717698	0.00023192816461096497	0.5295191274804255	0.001252961873642932	1.1692546495371265	0.002722005623892623
385	18.583141120446072	0.005815883679538336	0.18611720479036187	5.832580057651705e-05	5.0	0.2625082746109264	0.04694224922211309	0.013804546092427131	0.008231970052972031	0.3271417835713602	0.029176940041870637	0.07088954831843639	0.0028781160594247685	-0.07774021717626012	0.0014043421084214069	1.9354108881586765	0.011554294033522195	0.010578770617598487	0.007587355057844391	-0.02796139842500733	0.01219103068936416	0.011711593416575914	0.007147257204824087	1.9074494897336687	0.0006367366558418662	0.00439737463214073	0.0007824854517127915	67.84179259787378	0.0	5.756774040354827	0.0	2.4054575855616975	0.05606462936186084	0.03213222824400095	0.0003350362152122211	0.4700466974030215	0.06202493882451298	0.03445438127718611	0.002534465358226565	0.605261296225824	0.001289556290427103	1.298102029888855	0.0066216138505136805
387	5.951692521458302	0.3814602007628709	0.05521926917003598	0.0037194566173574155	4.0	0.42689923599001545	0.2746524554663044	0.04676094177457837	0.04448396275045477	0.269557445694266	0.09235034806689368	0.06816045025504677	0.031377020936732204	-0.055323756587293466	0.027184638253541078	1.3295014036928783	0.06822401253275127	0.04046208536860207	0.0397480264097839	0.42276109975310433	0.048290660690882385	0.050972278046708	0.034410153158480346	1.7522625034459829	0.019933351841868844	0.02453020271738582	0.005938632398438942	89.16862457112137	0.0	-0.948297921093598	0.0	2.090849989162898	0.27936616627125854	-0.003397165638971055	0.0005023829438533688	0.7613485854700195	0.3396973423122752	0.040991817812069384	0.03927121519835186	0.7172808014271039	0.015389616217130699	1.2212431931916599	0.0724488411012178
388	13.222197359573116	0.20719413430422376	0.11760118311921633	0.002581900892289424	4.0	0.38505613797322075	0.1317458806185394	0.030483239366604208	0.03374074707139867	0.27095957836212264	0.057169075718728916	0.05895269454853869	0.021771744241635426	0.1618173768918255	0.04097382795038899	1.8240301543934294	0.05382591113016557	0.0270249675893104	0.032876382186619126	0.1314657297581372	0.001176186502534146	0.18202529196970718	0.019823092455123873	1.9554958841515664	0.055002097632699594	0.1780098996084536	0.014361949549292331	71.75053967320942	0.0	-4.168695112487356	0.0	2.4710840274303796	0.21093318237607514	-0.021084720183816463	0.00035427831620739254	0.6470538730369498	0.16249921804191295	0.03946413802274682	0.02455304776396124	0.5360677259558327	0.0010320529035218798	1.2890531585825977	0.0159321535982391
389	21.32612974865514	0.19635294397402786	0.18265248202250237	0.0020267493078058316	3.0	0.019305331416587707	0.10762976600620672	0.04022161963792871	0.027910373910523357	0.14900252627388866	0.028397472829787582	0.04717374369146752	0.012798457120350127	0.001757015630753619	0.0022812058396044985	1.182264157190336	0.0060423582670852405	0.011897492733394341	0.0035260671112234626	0.4244389659433742	0.001508914308675298	0.014395472365794942	0.0008955651947281556	1.6067031231337106	0.004533443958410003	0.0060772943417606	0.0047816136896779785	119.63288189811816	0.0	-7.607644707749785	0.0	1.5224326989164048	0.14843703783719975	-0.02777098678976271	0.006734443521356603	0.34016854172606853	0.1538999066154435	0.030248446301895326	0.007426797637126985	0.6818249002271921	0.050969555614843065	1.0416749451687182	0.009669943014993508
390	6.65546561674864	0.044461046716287346	0.06828132383912239	0.0005035533148082896	4.0	0.34806749243338647	0.0861259159330708	0.016844310024622302	0.015051829638365242	0.31556939934428707	0.010591395853501735	0.05566590616534156	0.00597007184549901	0.16119264854127033	0.025073852094064732	1.4404352174535016	0.016026121888675478	0.01454432893371352	0.015475469291462804	0.18773408777455314	0.009475311950556313	0.02117226037962958	0.011146298357900729	1.628169305228055	0.006550809938119149	0.011831162440039603	0.0009223113433862889	83.12710691494833	0.0	-11.138788023721347	0.0	2.0916158112955663	0.09502509997462676	-0.045298207152140314	0.0016971278201588092	0.6511805938420646	0.10935201705166449	0.049353604299262284	0.005966118858311405	0.6196807916978582	0.0044728144181261555	1.263395614466015	0.02173913045875163
391	7.7334102923752575	0.02783589426379313	0.07318820496716041	0.0002985769844028676	4.0	0.17129107928751316	0.1683525109314305	0.025848288806173767	0.01938041827197037	0.1349001812710188	0.028705550641750503	0.026304822163946483	0.010823883351028723	-0.01063410130219948	0.008977433624591058	1.5343090554193217	0.02117962619048754	0.01584562194391125	0.01172004772692138	0.22222532832700229	0.016653066828874283	0.019112563484847158	0.008675987613642694	1.7565343837463239	0.004526559361613337	0.007526413156374918	0.0026428367633593358	100.97881194761307	0.0	12.915644417628675	0.0	2.013479212543849	0.20482525016007766	0.045852619496939195	0.008798669906412971	0.4791701571245275	0.2246964852620163	0.049147864870359714	0.01184975546961653	0.4764105238470291	0.031104197407992404	1.2421250520290308	0.06911605221024596
392	7.496594251466586	2.9314076339952577	0.06917476986543826	0.028797960694437554	4.0	0.3737153127395292	0.14588206970333106	0.022909924942143747	0.01341827587474547	0.20325992942162685	0.030568187899434506	0.032759082844027954	0.011047422658676897	0.07000793947367882	0.010501433249041818	1.496550639986272	0.026072827194513915	0.020401661810470675	0.013395997541631982	0.14576879550653532	0.07399011322477497	0.06175442537971223	0.03264535836562637	1.642319435492807	0.04791728603026099	0.05821689979340903	0.029934516298703057	86.30750489821672	0.0	-19.782036484187046	0.0	2.1842030534796186	0.16226166769750533	-0.0760122712284519	0.00419523053355718	0.687652413493347	0.17604637256554306	0.07950566297186566	0.0066771246936009	0.6339474841819772	0.007835536428448689	1.2353455215608202	0.02514106479923804
393	5.835590515086942	0.11656811795981893	0.058545451725765835	0.0012335583200937818	3.0	0.18153573720737282	0.1341373511674936	0.035717025664897754	0.02280337569413251	0.20669371208925894	0.053663033272150065	0.05737290333597947	0.029130705918733815	0.0603121504684731	0.016737724983746392	1.1811559686549078	0.02525664122975897	0.027986667259665476	0.019159068834606732	0.4009344412363041	0.021238635412426418	0.02840546827201364	0.018752784991494204	1.5820904098912116	0.004018005817332529	0.0031178531219446647	0.0011279701941795846	104.99532367094223	0.0	-15.790341592406023	0.0	1.6901993562030213	0.15431375789827742	-0.051829292368930635	0.009021813971963163	0.5090433875481136	0.17775109845407705	0.060190023162673294	0.016263188189494696	0.6399459159045676	0.02930937943973713	1.138034319939611	0.02568517856452613
394	15.937037327314954	0.4059122807335105	0.15089132271810018	0.0044743294523938125	4.0	0.21145197543442698	0.13430892676840075	0.034456255486432094	0.023422189893054484	0.28357681255534917	0.05003013299017824	0.059493183356889474	0.015811746475132994	0.12414359079731024	0.029174409476210673	1.3415341979497617	0.035055974658270504	0.028124045362485167	0.019700884015393886	0.40706606217383695	0.023359115800928736	0.03172587295175112	0.016268949607425816	1.7486002601235988	0.011696858857341836	0.010040400293578458	0.0037769338191244598	123.20479365330225	0.0	-4.997774370710715	0.0	1.9425728695735762	0.14074254036880063	-0.012302100794059962	0.0031118065304820944	0.6010386716238144	0.16771062127067934	0.03135501634511136	0.01867640341892713	0.7619992933777046	0.03505292373798897	1.0297203832097896	0.008175118752887317
395	8.036070110130506	0.010609031087443278	0.08132390073989212	0.00011429393667392997	4.0	0.3787864349286855	0.06359227418501381	0.01178357427311004	0.0004861005052941353	0.2643948840262491	0.013526962758732278	0.029440642634043616	0.005706202426617641	0.1272135666904922	0.006101179677439837	1.5426331253272678	0.0006954138306556184	0.008860544619346771	0.0014107830239766096	0.08245734921184975	0.0006716732871007932	0.03315929145895423	0.0008200715398803348	1.6250904745391177	0.0013670871177563718	0.03191617557638739	0.0012436733544483203	53.331680441603474	0.0	2.2236589419719337	0.0	2.071305349763987	0.08220876308938183	0.01659693341355178	5.5522584837420416e-05	0.5286722244367192	0.08264327091516108	0.018849041704104095	0.0006408457886801779	0.5521122625375604	0.0003064270276544527	1.3923371339714858	0.004460065989879762
396	15.837885845550803	0.5307478095501021	0.1341450378236131	0.005008267516339789	3.0	0.13974414679290342	0.14730497414515029	0.03298727204791644	0.023207673843575853	0.1977251211616522	0.049022204010735725	0.04773628998734464	0.019607103192455354	0.003903165490070736	0.014682257084497967	1.1923596284634133	0.03224969434543663	0.02168704065460984	0.02264582340731811	0.22654461796713254	0.032770161665144855	0.02519783776409561	0.023992120470690298	1.4189042464305457	0.0005204673197081004	0.011863943461033866	0.009560789523147652	103.24003590926684	0.0	2.5123640941275625	0.0	1.6393595195674129	0.17412647992569558	0.008943918032759237	0.0018236039707987225	0.4469998911039996	0.2037569601405631	0.025573468118859483	0.019792468412097093	0.5988445743195315	0.03576974653934999	1.2336518292048149	0.067499512184016
397	155.93600883885463	0.07834269636947977	1.0471919695589795	0.0017664359127312849	4.0	0.29927420602152405	0.06586049906464743	0.01983667336561981	0.002183828233981436	0.24015736613038507	0.021805629116943583	0.04261397324453486	0.009806355844606627	0.14885998128296696	0.02042386478315697	1.4129196511747493	0.006533462354244918	0.016438461033691076	0.0004666668231568994	0.16045568584140651	0.009177594859612713	0.01664335024044291	0.00047569486853121735	1.5733753370161556	0.0026441325053677225	0.002603413729061046	9.444212174993103e-05	77.5626827928758	0.0	-21.248634813842088	0.0	1.972169143354269	0.07871577711785403	-0.09890572909216187	0.002250043360591361	0.5592494921795198	0.0845051997057233	0.10026267544724506	0.002288026601858327	0.5669153748131607	0.004341603462756242	1.3461374625897022	0.016422824684984308
403	17.9692900159443	0.0	0.15215057371838114	0.0	4.0	0.31755117221493706	0.09132763142191494	0.0270448399859841	0.0005701923776208188	0.09820938498721227	0.0	0.029295379140555605	0.0	-0.03802121987602474	0.0	1.4552988577201633	0.0	0.019496395173223633	0.0	0.26291411906278633	0.0	0.02058143639663592	0.0	1.7182129767829497	0.0	0.006594399093038876	0.0	76.3414935808878	0.0	23.407330583623207	0.0	2.029725537026612	0.11661975344214845	0.11135183035293206	0.0031867191554668006	0.5744266793064485	0.11661975344214824	0.11304662373994727	0.003139393575516257	0.6030648976211362	0.006060845962628595	1.2520806778934435	0.02434571863163929
404	20.776313843009323	0.00894360117495103	0.18618318221079247	9.447299459601708e-05	4.0	0.27016364141985666	0.0369815629484905	0.017160583576326358	0.0011070329170661506	0.2340310351253072	0.014773671911062837	0.029948224515137636	0.00839000978128994	-0.20659825398450002	0.035657073730051045	1.5189023717790227	0.003039030962403998	0.013748456323248786	0.0011484668175675745	0.17482912379244453	0.0018333771790062206	0.014680786318799781	0.0007999171929102014	1.6937314955714673	0.0012056537833977892	0.005040081759120889	0.0008028108851323973	96.09208499043142	0.0	18.339928865320005	0.0	2.1170386081055477	0.04571186777014012	0.061838513244064586	0.0017571102840981323	0.5981362363265249	0.0464526203437532	0.06335920803856661	0.0016629631573369735	0.7746706486862971	0.00422332351683426	1.1044977203242152	0.0028637162707725945
405	57.58478924227881	11.389574834598537	0.3361585236522335	0.08954868172269854	4.0	0.18307964167477087	0.185980283956706	0.03790017998693321	0.033913841716823274	0.21078930533622164	0.05496852943257746	0.051938079596213826	0.018788033788936787	0.06576257612739436	0.005233910333524779	1.351837780934164	0.0465008634845523	0.029617763128910568	0.031434847060010804	0.25327251592230865	0.02181044403989387	0.033338288866446915	0.028248197318510228	1.6051102968564726	0.06831130752444614	0.008628635892941132	0.0012419932973091914	93.516871337069	0.0	-0.36457580684788127	0.0	1.8191075805302848	0.20955173424776685	-0.0014231797774055862	0.0002480502284341356	0.4672697995961205	0.25217030581371347	0.029929219799212484	0.031118902637809927	0.6397210819698447	0.02784330968098383	1.3231339581249018	0.09752055916701824
406	135.9153144362869	4.742570046983457	0.4680822129546794	0.02550820030940426	3.0	0.2944549596036772	0.19387125832376736	0.03985084850016823	0.030693443057742475	0.2778925009665024	0.06540326073032371	0.06172340052287384	0.023140617976109307	0.07410465182981188	0.013570697293550257	1.2632675945563838	0.04747205682505646	0.03462813636104876	0.026541697665778876	0.32938831537234936	0.03607799578559029	0.036743267379978045	0.024316163791533094	1.592655909928733	0.011394061039466226	0.006653452693386511	0.0038527692850599507	103.11269565456463	0.0	-10.369211494269933	0.0	1.9087116193664693	0.2005649431870529	-0.031146755409943407	0.0065499522706613245	0.6454440248100857	0.24519827990321716	0.04853458318368731	0.022884722249568775	0.7076419019904728	0.028903522079827253	1.2632882681496647	0.0958782373287854
407	272.03574559521485	1.5628721645110109	0.3401431535256547	0.002640647744130485	0.0	0.7608119350600491	0.2812177746821302	0.042055783186018644	0.003058695788262712	0.2761314539513363	0.04154282043320545	0.06883510261444321	0.036978318093811684	-0.029976238289605373	0.03242375010908466	1.0247531756738804	0.001273762559207451	0.03988747755532342	0.0034225343370501565	0.45709307533491295	0.0005026683320268668	0.040308635923872696	0.003498160219699822	1.4818462510087933	0.0007710942271804504	0.005806089219139948	0.0007807090982604451																
409	111.95894385407989	0.10681405690437575	0.31046171219840857	0.00040753766552001385	3.0	0.15909320473668495	0.16397527037801554	0.04934243091206664	0.026719198830147145	0.16638615269011453	0.03321532139974526	0.06961440152365792	0.03459703481077177	-0.09902305880314118	0.011560315783551336	1.0614437629720868	0.0018073990650241492	0.029294564552649182	0.010524574548387032	0.4265360235551688	0.001436924407435633	0.02971047945513829	0.010320848847579982	1.4879797865272557	0.0003704746575884483	0.004570573117446016	0.0003665756587252747	99.8311088164928	0.0	4.943504665919271	0.0	1.5145232550235068	0.25685430437243184	0.01879120859386943	0.006429258160353121	0.45307949205142	0.25607014220877794	0.03517074206984382	0.011011900468221435	0.576343394802569	0.06171487612146413	1.391307348174932	0.22541648553422652
413	57.71989384030801	0.3426383381437023	0.40334436493641496	0.003905248515743404	4.0	0.20784019255221672	0.15015334581121842	0.03678495609921868	0.028313696854275427	0.24216590170246544	0.04986128747346187	0.05057597791840592	0.01384530045441465	0.03249608784877359	0.006266215183864924	1.2266138861510918	0.04496712205322996	0.028432821355601063	0.027430482414551056	0.31174359543543845	0.037581494360423226	0.029398125985437114	0.02643901844135979	1.5383574815865304	0.007385627692806828	0.0032810416255934986	0.0008132817028841649	98.40042708721388	0.0	-9.54014528902691	0.0	1.748237944967941	0.1644633344200937	-0.03343130909160965	0.005696750447512057	0.5216240588168491	0.20206223795379719	0.047434401027949664	0.019903536356178517	0.6961582691357243	0.026250720332747224	1.1894737090977872	0.04367898501273519
415	3.309127412352567	1.473694503892654	0.024253448303693165	0.011025013672151633	1.0	-0.07787509262791022	0.2138924194743109	0.13712699869851522	0.038362197336552696	0.09786445391797673	0.06074336372418243	0.12940057575200337	0.02122610945526684	-0.04376464059062645	0.025391495171231366	0.860715280621541	0.03756642259455859	0.09286104494606913	0.008353506219831934	0.4447556476609505	0.02520349031599023	0.12359803366291894	0.025113025905757966	1.3054709282824914	0.01236293227856828	0.06265150691394618	0.061924064223124194																
418	31.92608872176159	5.961012723269467	0.21736572346754482	0.04892275541002408	1.0	-0.1841120155069332	0.023238569400101276	0.13210068340175904	0.06940281007670981	-0.11956070880166188	0.0020946910905105284	0.12168634027562565	0.08111172467833734	0.010326574855812702	0.029659331799735133	1.0882353239237035	0.045143652159879914	0.08684506808204649	0.05731131370466904	0.7617475501927302	6.283247615817785e-05	0.09076631709255535	0.05710045361635032	1.8499828741164335	0.04520648463603808	0.02488967090413516	0.008260171028727361																
419	-4.051191696308578	0.647285788188863	-0.025576422118921638	0.004005518762100081	3.0	0.2117956411823378	0.057032735838961644	0.07958777146734665	0.012769313260072997	0.09508608416950405	0.011566350375305588	0.09587792982279822	0.005133747583123372	0.0788667604339425	0.015128131915766663	0.8009505645595965	0.010354633817592721	0.05543451344849375	0.002468286996727152	0.47233366134006716	0.00801909456825932	0.13125077027782042	0.0009342594131756298	1.2732842258996635	0.01837372838585202	0.11895315893412114	0.00011942533702761205	91.30678744173457	0.0	-0.3509736048994796	0.0	1.310513316392426	0.06774611044154243	-0.0013285782195907089	6.40023735821715e-05	0.5095627518328297	0.0767007195116757	0.055450438693012714	0.002468914163695169	0.634779718818687	0.006749976053485625	1.1797525925595327	0.013257602761602233
421	27.03819232990322	3.0486401208960308	0.18267613129002358	0.024772691610817688	4.0	0.2712089299620455	0.09554458614072031	0.03163560843478772	0.01722869427581484	0.23043111467437452	0.029053268693743382	0.049045702283819465	0.009049239253758294	-0.05919241846668208	0.010673589679753131	1.2223326110474648	0.023838352664439465	0.02790245769497045	0.016401039206070434	0.2976253088993826	0.043471954165980244	0.0382048212714016	0.0053172398602442114	1.5199579199468474	0.01963360150154065	0.01736085186756237	0.014658560883099225	76.91266772940672	0.0	-2.828095233504925	0.0	1.7485505345105616	0.11009308133158313	-0.013317803289771064	0.0005228113194985393	0.5262179234630969	0.12698162648988356	0.031658162147606375	0.014617577702871101	0.6654691189025211	0.005362466106819027	1.2653452133834548	0.019902794838872306
424	1.6158051913812566	0.7029918255095118	0.013169347148908335	0.0057966134999685	3.0	0.3773977809494023	0.3262511250075097	0.04807492205586508	0.043139046264397345	0.27524827097165033	0.0613366816550204	0.06914059783046288	0.02486795844241862	-0.0496096452465013	0.025092189550407814	0.9882230619352083	0.05621146024539126	0.03682999012680376	0.036190135088493364	0.4043533277403006	0.020711483552675852	0.11074235523683644	0.031555291388738985	1.3925763896755088	0.03549997669271526	0.0911504308851002	0.05296068882719484	91.58948629518174	0.0	9.103304040456706	0.0	1.684937400851699	0.36300047056065554	0.0331455238638279	0.007776596456938291	0.6967143389164909	0.41600205235558646	0.0537325520998578	0.029183307796039896	0.6751715142222264	0.031090314314129567	1.4063010607965427	0.22222311458741115
426	5.538361109433079	1.1867350324084938	0.04198749771540866	0.009317893799430738	3.0	0.28238912665639765	0.09768494356073143	0.046920294637921765	0.029894357229980316	0.32535134540891375	0.03362610186404253	0.0607479401889591	0.022601811407410844	0.20370742039436776	0.021158944913902942	1.0588040845542586	0.03516369047152872	0.04108004954945036	0.027528317733485776	0.5747001066922718	0.015537959944269687	0.06387738398050326	0.002687894427140068	1.6335041912465307	0.050701650415798334	0.03166257320188151	0.03029346307286646	117.35406701756393	0.0	-6.2241339083478024	0.0	1.734364655939996	0.10023360974359327	-0.014587582175158357	0.00228039432250782	0.675560571385737	0.12003113286750869	0.044436862336346646	0.025959361008802213	0.8312152382803886	0.017348431072609995	1.0743406384952332	0.01389471524894243
428	15.177431712310542	7.382414407286871	0.046627516550465965	0.023534864012558204	1.0	-0.23977062810577499	0.08255507765942116	0.14115988796740986	0.010596489479723262	-0.014485232941274491	0.006801591181274873	0.1255669952771721	0.02024289881020943	0.009681690094287711	0.005405945787797963	0.7578550497003292	0.013522754585059039	0.03719026950819802	0.0005787825910097614	0.44870358938688787	0.021673430387920033	0.1222192148000494	0.01529099318640262	1.2065586390872172	0.035196184972979036	0.11635693687461246	0.01587638992421594																
