Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
409	G287.6131-01.1302	10	43	17.9	-	60	8	3.5	S15-1	HD93027	Y		7.4	20	8.71	8.75	-0.0	H	11.563616630449642	0.5241898593882178	40.39171237122949	20.391712371229488	20.310796118120425	1.0140896429710524	15.6100505621701	1.7412507175273622	20.767305811989136	0.9843464434138903	104.77461348241205	-94.88760415057351	52.464882402236086	-57.33221588842491	126.59988391848731	-170.24582727941134	0.6257632366136666	173.10342582793908	31.131188200419967	30.435809768281374	2.951442634740168	27.484367133541205	10.728625705374878	112.05645130145517	0.3108337414858058	3	
410	G287.6736-01.0093	10	44	11.11	-	60	3	21.2	S15-3	HD305536	Y		3.7	5	8.73	8.65	0.06	H																										0	
411	G288.1505-00.5059	10	49	24.98	-	59	49	43.8	S15-6	HD305599	Y		4.2	220	9.14	9.08	0.04	FH	6.017820660772472	1.6294817510479476	227.1388337523639	7.138833752363894	12.03273930655763	1.4628256247865563	7.322883901108005	1.7376749769115272	7.847634215331879	1.7021944510575864	119.34639807956438	nan	76.81074073935292	-67.47229373364317	nan	nan	0.0	141.0	7.2111501627082735	19.534635463723106	1.108930705211959	18.425704758511145	2.978461439437439	2.5000075036759286	0.008375828502082204	1	way too small
412	G288.2321-01.1167	10	47	46.17	-	60	24	36.2	S15-38		N		8.1	340	10.23	8.99	1.13	FH	7.956533988445747	0.6449326230783505	343.921545864609	3.9215458646090156	25.58786303212815	0.6829034806156523	12.653706157423263	2.2579758227169466	18.520097064231322	2.2286719471393805	124.51346637511665	-119.90205332075911	66.73850536048934	-71.47066512185626	nan	nan	0.0	141.0	27.166394244157196	27.370161269147772	5.716637552019801	21.653523717127968	7.955315978870677	62.34427889699535	0.2760218013072704	3	
413	G288.3138-01.3085	10	47	38.87	-	60	37	4.2	S15-37	HD93683	-		15.0	350	7.26	6.45	0.73	FH	15.330796103800711	0.11975086712813887	343.9348256036708	-6.065174396329212	34.91319010865603	0.8429144077981303	31.143792567746175	2.586111721476011	28.3234121605922	2.5877281538970958	88.86028179818697	-107.9405723762408	55.58715262742351	-73.42970435413281	123.42452361393032	-123.72479132771059	-7.962625387614797	540.6281402054726	33.69559585375747	34.32577066034172	1.010551017034146	33.31521964330757	15.436694614091216	57.407109262195696	0.39977937709518785	4	
414	G288.4263-01.2245	10	48	46.55	-	60	35	40.5	S15-39	CPD-59 2735	Y		5.8	310	8.48	8.47	0.0	FH	6.07543734182077	0.9682470149722842	308.19243321306163	-1.8075667869383665	12.802967145163146	1.107206848991955	9.93030961533037	2.9137049154628167	10.257463321997717	1.9964866873571665	nan	nan	85.93114876057729	-83.00591111226979	nan	nan	0.0	141.0	12.287105665998375	28.341411602088755	6.675335145494735	21.66607645659402	5.109456934739206	1.8881299769428543	0.012254705351027113	2	too small
415	G298.5657+0.0650	12	13	29.83	-	62	29	5.1	T		N		4.6	10	12.4	11.38	0.92	I	6.705358241973388	1.3160049867170303	29.602981206587607	19.602981206587607	10.268098128074461	1.123065470518254	8.586282014271148	1.7872797180477151	10.502019482205416	1.270554630151254	nan	nan	61.037487053222506	-70.51978619294528	nan	nan	0.0	141.0	14.284628933333556	25.089881090196183	3.5116954913350087	21.578185598861175	5.2477004227651864	1.9638345412635811	0.014189033828625975	1	too small
416	G298.6101-00.5363	12	13	6.35	-	63	5	9.7	T		N		1.0	285	12.5	11.68	0.74	I																										0	
417	G298.6498+00.2675	12	14	28.11	-	62	17	47.6	T		Y		4.7	315	11.86	10.98	0.8	I	6.054110483670826	1.396747323148973	301.51797206347254	-13.482027936527459	10.462340888326386	1.1694493788623315	11.005175757044281	2.055428348329814	8.098747585280046	1.7272251852140015	nan	nan	87.85033875450944	-67.04349132134823	nan	nan	0.0	141.0	13.501754577470196	20.424360380084245	2.663171861872751	17.761188518211494	4.137275861297838	30.5989770010975	0.12224057979963339	2	too small
418	G298.6699+00.0580	12	14	22.85	-	62	30	24.2	T		N		5.0	340	12.89	11.64	1.14	FH	13.472421185234282	1.071083063752857	9.74666681118887	29.746666811188845	9.504448586681637	1.2437023461860717	11.487041860937694	0.0	9.06368187633845	1.553366474955239	nan	nan	66.46777474649076	-70.81180714799262	nan	nan	0.0	141.0	80.95845070747485	74.73866072917095	26.458090183248203	48.28057054592274	21.687603784807383	37.367723945278236	0.26202588465650833	1	too small
419	G298.6808-00.4511	12	13	50.01	-	63	0	43.6	T		N		4.0	290	13.13	12.27	0.78	FB	6.194170972137236	0.760152874679451	281.66479331416514	-8.335206685834862	10.83350315549678	1.0842591520972553	9.351100482382986	1.2181948964232059	6.42922736407495	1.481231803776185	90.95581383683509	-91.65776104663405	63.849491595031054	-44.93731697637233	123.15247935441874	-104.90329386515239	0.0	141.0	13.128835943696545	23.045628152714748	4.067703439285811	18.977924713428937	10.516786851730643	-3.49062576022839	-0.022107541115607768	3	
420	G298.6971+00.7019	12	15	23.52	-	61	52	23.2	T		N		2.4	340	11.23	10.68	0.49	I	4.213656991123446	1.0540325737854006	351.94950339010836	11.949503390108362	6.336984636592296	1.2555511880065187	4.233068526427814	1.1043971293826573	5.550546430062546	0.7571716883265872	nan	nan	nan	-87.33409561912546	nan	nan	0.0	141.0	13.75459492406338	18.687144855527837	1.4080583722987168	17.279086483229122	3.0473289647913426	0.6344737934431872	0.005123325987356523	2	too small
421	G298.7089+00.0060	12	14	39.06	-	62	33	49.3	T		N		13.7	135	12.18	11.33	0.77	FB	15.869793361520143	0.4724977958539354	139.06275236050402	4.062752360504021	39.30706900158249	0.8415033229472987	26.34709986076121	1.6015528207573322	31.00565277481611	3.506633391518345	74.0845724959018	-79.74076296291165	47.437421137259406	-50.0761633355871	102.26465955444297	-106.40685193984382	-1.2513039899789302	169.70251087605357	36.947391984334985	32.062422458902944	-0.687912452071707	32.75033491097465	14.952723286256308	24.255177390019828	0.16006186128108385	4	
422	G299.2973-00.2913	12	19	24.03	-	62	56	12.6	T		N		2.8	100	10.59	10.37	0.19	FH																										2	too small
423	G299.3319-00.1178	12	19	53.32	-	62	46	8.0	T		N		4.1	60	13.59	12.26	1.21	I	4.654595083775667	0.7842274472159946	71.29145608112619	11.291456081126185	9.426317793561378	1.32973732234526	4.8328630786460565	1.7826421494084879	4.893059443338979	0.6647854444062312	nan	nan	103.28165467283733	-26.487696458929562	nan	nan	0.0	141.0	11.0947133235956	16.74910262553277	1.1373201518926148	15.611782473640154	6.670560485201914	0.36482754903608944	0.00278150051733442	1	too small
424	G299.9597+00.8134	12	26	8.93	-	61	54	44.6	T		N		10.2	310	11.27	9.63	1.49	I	8.647872022569814	0.075529317041231	310.88933429361686	0.8893342936168551	39.803680218985804	0.8736707186542971	17.21186858016737	1.4962401762519164	19.871569717470862	2.4558643321447313	100.69279033563845	-82.48618225472504	65.40921622840392	-50.69550219577451	152.7610773339303	-157.13370314608883	8.172175823764299	179.87062067942804	15.556410228210837	30.278827545856892	6.01627801121769	24.262549534639202	8.168175772732592	0.9740643904257645	0.007877787197122135	3	
425	G300.1020-00.1371	12	26	34.43	-	62	52	20.0	T		Y		1.5	100	10.55	10.24	0.27	FH	2.8722962474963976	1.1062492320191875	98.27298571699933	-1.7270142830006705	2.617596410541131	0.6133007106648486	nan	nan	2.4420386619927257	1.5025545800529754	nan	nan	nan	nan	nan	nan	0.0	141.0	4.097583264601053	21.034526425501866	5.4775714947124765	15.556954930789388	2.107280706812232	0.511323283129889	0.0025935579012639712	1	way too small
426	G300.2528-00.0334	12	27	59.0	-	62	47	1.0	T	ALS 19363	N		17.0	200	10.07	9.78	0.25	FH	10.63418407967487	0.3905596004252816	175.92501028078266	-24.074989719217342	26.350319456977576	0.6024748560660126	31.27824279051708	3.0926422987462887	17.003374104724127	0.9994057688257824	111.12993310921615	-123.57820092591176	89.9211971631857	-89.99928055466093	123.8838540053884	-140.49602805872541	-4.540210258891161	1743.034364849587	33.37655240049219	43.936020090771635	9.360471957336543	34.57554813343509	15.255070128089201	4.455025197713485	0.033481463344765774	3	
427	G300.6153-00.8292	12	30	34.24	-	62	36	25.6	T		Y		6.4	100	12.16	11.35	0.73	I																										1	way too small
428	G301.1070-00.1728	12	35	21.32	-	62	59	15.0	T	TYC 8992-438-1	Y		2.5	135	9.21	8.81	0.35	FB	5.891143195788924	0.49731369901991496	136.48801374762814	1.4880137476281448	4.173747244517366	1.1802673601934874	5.844682165358627	1.2315716354258048	5.715197595448502	1.4466027220407403	nan	nan	84.60113669508746	-85.02380306722482	nan	nan	0.0	141.0	13.261875526203635	21.389318860117715	4.290915157278437	17.098403702839278	5.031109241813999	21.916623211847458	0.06811180972962376	1	way too small
429	G301.4963+00.1299	12	38	54.56	-	62	42	25.2	T		Y		4.0	260	12.14	11.04	1.0	FB	6.002939290316418	2.027780569061911	233.4718713786873	-26.528128621312703	5.472795287448801	1.5260287658743954	5.797312568811249	1.9271881830505686	5.398700968564105	1.0060523756422837	nan	nan	90.5210179524446	-93.82392206198583	nan	nan	0.0	141.0	9.981355974513178	19.670870061599423	0.31832536955451296	19.35254469204491	10.663098698457276	-1.1061196915611209	-0.005872261982790573	0	
430	G301.6493+00.7960	12	40	29.39	-	62	2	54.8	T		N		5.4	260	10.52	10.04	0.43	I	6.642903168620134	1.3481272740796908	288.7831529151233	28.78315291512331	6.134842073490853	1.9942732674103905	9.325607176944336	1.7712177718373885	10.00621174650772	1.6604351922956126	nan	nan	24.885380467698155	-76.63412464084064	nan	nan	0.0	141.0	14.609731109539041	25.091747237554003	4.1006605988474965	20.991086638706506	4.455970230082539	2.3366314388731757	0.017166489496811002	2	too small
431	G302.4232+03.1730	12	47	24.68	-	59	41	41.0	T	DY Cru	-		245.0	80	2.42	-0.64	2.8	I	141.17814039910732	1.3171689291751534	56.24038525063782	-23.75961474936218	705.7954002858114	61.60764680491127	528.7352930165707	28.300745162589408	579.7623299479341	71.07242261142903	10.853523049736097	-10.1210119206563	10.853523049736097	-6.4167386302191005	23.527149630397005	-10.1210119206563	0.6802760644729252	13.685689210282392	442.36702648746126	0.6974198404186609	-140.52658580535572	141.22400564577438	202.8161554531618	12.373414493891156	0.12017606611742511	3	STARS
432	G302.4623+03.1796	12	47	43.26	-	59	41	19.5	T	Beta Cru	-		245.0	80	1.91	3.53	-1.4	I																										0	
433	G302.8545+00.0651	12	50	45.59	-	62	48	23.8	T		N		8.1	175	12.43	11.68	0.68	I	10.91496059559716	0.5735570333049248	192.77050548042988	17.770505480429875	14.727814620358439	0.9219160470593964	13.3102286482522	0.5352985689573031	18.23652007255922	1.8619274575392546	101.82686313752049	-87.4193187578438	47.36769469587	-50.45875524211817	134.78347314235066	-110.03904243693015	8.87659859822924	180.49907741482306	33.408493613612954	31.74682158591059	3.8925676932638673	27.854253892646724	9.208608373323294	3.932865218508065	0.028299957342303974	3	smallish
434	G302.9854+00.5812	12	51	53.86	-	62	17	26.1	T	ALS 19396	Y		10.7	95	9.81	9.65	0.13	I	12.69599417514554	0.42626006363542823	104.3080536565224	9.308053656522404	20.4076092557904	0.8494658623943342	18.940522651266907	1.6267695376477096	18.23313985932815	1.2537034291685738	106.39468958386703	-90.05280000981543	50.081670440867526	-48.68857841671623	126.03086098379777	-128.323745201191	6.144049432160123	186.06543219649654	25.812036666230373	26.140379088379945	-0.19630090811722312	26.336679996497168	12.281379196879723	39.498767046951535	0.27192769538311035	3	
435	G303.0882-00.9647	12	52	51.3	-	63	50	9.9	T		N		3.3	110	12.11	11.57	0.48	I	4.216430406168067	1.2087444438164092	114.27591073514773	4.275910735147733	10.681002518018985	1.4455300701480671	6.616866060244998	1.4540173237645955	5.955774888520334	1.7330085246271658	nan	nan	93.13406559279434	-120.9619878646912	nan	nan	0.0	141.0	11.546422043580712	17.393508436114793	4.018206316482496	13.375302119632298	4.939938818778352	-0.5088922447126447	-0.0030971923558908306	1	way too small
436	G303.9369-00.3414	13	0	21.22	-	63	11	44.9	T		N		15.6	80	11.91	10.19	1.57	I	14.602604833863674	0.5481642190552307	88.93537755463625	8.935377554636247	26.702083369167912	0.8376337599373477	20.569757566822343	0.6620700805615128	23.882090625231445	1.622160970037331	75.7890329863018	-96.46244529420449	40.010099994852595	-61.32372573934873	107.40348057389122	-117.12508316922066	-10.561126070307875	187.19548102489057	30.297940245530327	48.59311349987985	8.072243650983955	40.52086984889589	14.31755980494308	4.5364269358080485	0.03270255516387818	4	
437	G303.9535-00.2598	13	0	28.53	-	63	6	49.3	T		N		6.8	60	14.88	13.23	1.5	I	6.5114473949342795	0.3444152191415637	45.970831817153396	-14.029168182846604	31.177847044393967	1.0285310293276242	19.25831977010152	0.6954531882411169	9.116285814519948	0.4929426919055463	148.13375182457008	nan	59.323050800723934	-68.15296033438597	nan	nan	0.0	141.0	14.74508926451311	25.24143279766194	6.0910068856594854	19.150425912002454	6.168482550378205	1.2857207260855694	0.008939388741082969	3	
438	G303.9636-01.0467	13	0	49.09	-	63	53	59.0	T		N		1.9	180	12.6	11.94	0.59	FB	5.126056471883734	0.0015739589936840659	179.53146585215086	-0.46853414784914094	2.799971157027365	1.0629522597300987	4.078531950395449	0.6894862963548074	4.214105988749216	0.68601570695458	nan	nan	nan	nan	nan	nan	0.0	141.0	12.910913096671269	19.24271402862875	1.7057850493109132	17.536928979317835	7.02739132436933	-1.970656613694322	-0.012932113577062566	1	way too small
439	G304.7086-00.8356	13	7	27.54	-	63	39	7.7	T		N		19.6	80	10.65	10.11	0.48	H																										2	Rc too big
440	G304.8585-00.0200	13	8	19.52	-	62	49	43.1	T		N		8.7	85	7.96	7.3	0.59	I	9.117098534782363	0.06863660410335548	89.82405315050647	4.824053150506472	17.4737582632192	0.7980511652874374	13.181503329506858	0.5924973660737989	15.339499632854263	1.8042491091706798	111.39598328732166	-125.4402529748807	64.17129855682552	-80.17140708014166	177.2925912896822	-125.4402529748807	-6.0746319852580495	210.84231073087386	23.956195429976805	24.759452485360036	3.2425575733980203	21.516894911962012	8.728593641922794	34.61054867687649	0.18151193962718315	2	too small
441	G305.1497-00.4859	13	11	10.71	-	63	16	7.6	T		N	C	6.9	155	11.49	10.5	0.9	I	19.715937359471404	0.5990826545338569	176.76712421389584	21.76712421389584	16.096827897328012	0.7741097574808116	nan	nan	nan	nan	118.91015265120211	-104.64331328636109	37.917915296074966	-14.102088765178081	175.97095461094187	-172.9153937000462	10.668883001899488	58.87469987718148	17.174382245614098	16.6785234987138	-6.272345630395876	22.950869129109677	23.310661484034863	3.109707063324942	0.017639737737476267	2	too small
442	G305.7952+00.1583	13	16	20.55	-	62	34	29.9	T		N		40.5	45	10.43	9.29	1.03	I	40.9957576989668	0.9543824161228578	28.49535115424283	-16.50464884575717	90.83914710976721	1.043794565390862	85.59004674135453	5.632807779703021	53.75935919616806	1.9668795257881826	65.18900454230034	-82.32812530971358	29.526537878172178	-39.748380029272276	163.52806188449836	-128.59638413558167	-6.382110917292223	113.84258918887922	38.19190341754619	36.95082827113545	-22.591794071598514	59.542622342733964	41.14910455101888	197.84338477981262	0.7947828160246013	4	
443	G305.8554-00.1277	13	17	6.59	-	62	51	13.3	T		N	C	3.5	320	11.31	11.29	0.01	I	6.801411175245249	1.7821958309507864	267.95342391738603	-52.04657608261397	7.405081221835998	1.6690910876518934	9.36934160671133	0.7911111097798079	7.121759309705736	2.1801740966871743	nan	nan	84.44333706053135	-82.82916619183911	nan	nan	0.0	141.0	13.68342725106469	20.407878973226385	0.955741904147132	19.452137069079253	11.26858676941263	-6.135070973487606	-0.023817528459857826	2	too small
444	G305.9247-00.1426	13	17	43.65	-	62	51	41.6	T		N		4.4	225	10.88	10.4	0.43	I	6.901536710583964	2.79764036803338	190.4634300199953	-34.536569980004714	7.314349694043078	1.540481965499279	9.996385470070633	1.901789593742253	6.915294236301587	1.3873892695232393	122.6338253183925	-122.92798542818208	84.02388536511262	-71.10668726405632	nan	nan	0.0	141.0	13.472678937887531	24.32439073640192	2.4796691773859765	21.844721559015944	11.58829528909504	-4.615127052071448	-0.02080195974206382	1	too small
445	G305.9430-00.1056	13	17	51.24	-	62	49	22.4	T		N		7.0	270	11.52	10.95	0.51	I	7.3308060915686655	3.277343579758971	279.9824936184826	9.982493618482579	12.0085307546031	1.8343171260174542	9.834479681303531	1.4021487703967592	10.64066192749876	0.7611559246427142	152.53443082432975	-144.08023761131267	92.15707485772003	-78.37263488732748	157.6007253617218	-167.09129822999535	5.033996677000026	252.83489907190756	12.993850364220442	30.245410661367448	4.061609632738114	26.183801028629333	6.345150991388287	5.927365739742502	0.024063635385946032	1	too small
446	G306.0015+00.2657	13	18	1.71	-	62	26	51.1	T		N		16.8	70	11.23	10.21	0.92	I	15.75136513441661	0.22727271106921965	50.1236894248762	-19.876310575123803	32.42462682868642	0.9843584060842869	31.818780247900285	2.357668672737493	25.678458572803567	2.4712328633300986	91.41414830818275	-95.36737036594366	51.55272511283293	-62.98102334780615	144.3496553909005	-164.97357935377232	-4.05580019239616	152.14746110252017	37.04155830198067	33.48298401365537	-1.6701901082275832	35.153174121882955	15.017217340488198	8.509321170012164	0.053725498756617945	3	
447	G306.1628+00.0050	13	19	39.69	-	62	41	22.7	T		N		20.7	265	10.28	9.2	0.98	FH	20.726201416038855	0.04263655776907527	264.903220015511	-0.09677998448898961	49.49864460523812	0.7112905389952496	45.50807358367095	7.721912220527287	31.248736361554148	1.0698143549007846	75.03458116118179	-71.44544574847484	48.83826788173832	-35.3231619886723	95.866314673202	-108.38558727057261	-0.669301644962985	196.13210305566724	34.98096232746386	32.91467602929242	-4.252328559635885	37.16700458892831	20.44215835424239	8.503130659306573	0.05662887232499184	5	
448	G306.5992-00.2284	13	23	41.43	-	62	52	13.2	T		N		11.1	35	9.29	8.76	0.47	I	10.287278757233791	0.39459005755582766	27.72149840708034	-7.27850159291966	29.11561038069223	0.7936648906899392	19.165915358426844	0.41744097665654734	16.72973158251952	2.225573825689584	82.91085959128247	-95.30093300923494	50.76593769573101	-49.58438629487	145.89593632100505	-132.44680389611284	-3.293451951590109	151.73227734000412	13.578353586576197	27.831672420564608	2.261231647092945	25.57044077347166	9.997157350266201	0.6704707928644563	0.005369319103947174	3	
449	G306.6682+00.4638	13	23	32.2	-	62	10	29.7	T		N		8.5	205	10.44	10.0	0.39	I	10.074738566133552	0.5455689814063661	215.2188755197983	10.218875519798303	18.90350671319464	1.0373836486331	13.845810505645115	0.8319022401960278	15.717830740447937	1.3379358495807592	104.45761096843523	-131.10235733266973	55.92908980960527	-78.03588487470074	174.7266130020923	-139.27777120876468	-9.41024106770904	178.7401277218268	29.66156097613914	32.11237391218109	3.9174723166200742	28.19490159556102	8.873273521840158	14.211984773488613	0.09360342884418632	2	too small
450	G306.6723-00.2637	13	24	21.95	-	62	53	46.1	T		Y		4.1	280	10.4	9.75	0.58	I	4.2696807348781665	1.473037638004829	295.757752545175	15.75775254517498	10.98114639133917	1.3142631457963987	7.401669757513226	1.731203084470902	8.362446647193007	2.4270823721706494	nan	nan	79.99554291415251	-10.380667578223608	nan	nan	0.0	141.0	2.3742303051872153	18.083224921429373	3.96491365134027	14.118311270089103	3.6373204297941726	-0.13183628286725577	-0.0009469872556716364	1	way too small
451	G306.7395-00.1134	13	24	46.84	-	62	44	18.4	T		N		4.7	85	12.4	11.17	1.12	I	6.707737416945693	2.6264672931927158	85.61794964623179	0.6179496462317928	3.766466035163603	1.1018070492328704	7.30320946224172	2.5225482404182653	7.230342075879764	2.0857424813355117	nan	nan	89.3943327017328	-112.09620156352656	nan	nan	0.0	141.0	16.57697434022861	26.13092633299747	1.874955419181327	24.255970913816142	3.58211460084101	3.5543160803003344	0.020681034121938818	1	too small
452	G306.8330+00.3865	13	25	1.38	-	62	13	50.4	T		N		17.5	105	11.03	10.13	0.81	I	17.05270208628287	0.1718618872976343	116.57014008416253	11.570140084162531	33.49735906123746	0.9536221595669714	23.874860945804393	1.227258121820137	33.418535183972374	2.304639847838274	115.88787454898221	-82.72383834836933	65.40310428845368	-48.13872836547325	148.62886255073923	-167.19888018558004	11.371818972714847	158.6936650316135	29.54125126994189	36.343030680752875	-1.5748401389238964	37.91787081967678	18.84347408243855	12.999178224088089	0.08497190717725726	4	
453	G306.8895+00.6519	13	25	12.37	-	61	57	36.5	T		N		14.6	350	9.98	9.44	0.48	I	14.514208894059024	0.2623666966727862	352.1973484555954	2.1973484555953746	34.17725214788896	0.8255113716999944	24.20473877255893	1.026991188619964	32.10807235980655	4.772533060018025	114.30374152448672	-120.61762416360395	52.61778259155028	-65.0052832488625	174.06146916511184	-120.61762416360395	-3.8539218407040527	142.84410060125572	35.96818530211631	33.19193254569278	3.519992190543391	29.671940355149392	13.474918529344103	3.8643961766573915	0.026571602833716183	3	
454	G307.0222-0.0487	13	27	8.87	-	62	38	11.6	T		N		4.5	225	12.42	11.36	0.96	I	6.02085386414469	1.3965641362465833	220.23510987076727	-4.764890129232725	2.9667761229717815	1.2443955302664182	6.006451720514417	2.7150416504304076	6.314523978052913	2.1512285347584092	nan	nan	76.7685367802062	-71.26452938576091	nan	nan	0.0	141.0	14.357482523315852	21.390503620834064	1.7169829168662893	19.673520703967775	8.771894764283962	0.22222523850620357	0.0015367228829564162	1	too small
455	G307.5714-00.6227	13	32	39.72	-	63	7	21.3	T		Y	C	2.0	225		12.03	-99.0	I	4.6751761025116885	0.0	226.2031471388545	1.20314713885449	3.1050626433106148	0.6068440166691634	3.780377589593873	0.9426236915260839	2.988114201789774	1.573602833938071	nan	nan	nan	nan	nan	nan	0.0	141.0	1.763245233167631	19.43938984927314	-0.7890232583927776	20.228413107665915	3.779780432664021	-0.06036949891460052	-0.00037470012585407266	1	way too small
456	G307.6153-00.5257	13	32	54.48	-	63	1	11.3	T		N		7.7	95	13.12	11.74	1.25	I	8.798382847355878	1.425490498582774	90.50063181244785	-4.49936818755215	12.34679527305161	0.9591664598023961	16.239016808915544	2.5923086149872456	13.212473800096927	1.5608207298697276	98.73860679162081	-95.83932093223177	69.38033413285078	-46.365417288521186	122.38504575626496	-157.34652129426905	5.1809253646060505	146.58786899704077	20.631604151763213	12.351319356402694	-3.3729178659333243	15.724237222336019	7.488545622763235	2.4675279129168852	0.019761132086075637	3	
457	G307.6157+00.9294	13	30	57.15	-	61	34	57.2	T		N		16.0	85	10.44	10.18	0.23	I	16.848775290563612	0.05420517637920952	70.66967356343137	-14.330326436568626	56.051621433166886	1.1970846977699288	38.80802309405618	2.33696072682949	26.07984208257651	2.2226949359958326	66.34854897500486	-75.42278586909626	47.261323333779416	-33.101653213734465	83.86943786650394	-112.90765008880538	-0.5250777034266486	116.83534179290825	37.152208361980875	33.11446686717203	1.2141713199651676	31.900295547206856	16.822908367248	5.72832302635496	0.042432045603035796	4	
458	G307.6299-00.1886	13	32	33.74	-	62	41	4.9	T		N		15.2	195	9.99	9.5	0.44	FH	18.02999815524013	0.9514877411981272	210.15164792482614	15.151647924826136	35.720414800116586	0.9436539724006167	30.530479372950115	3.724159509895072	35.27571684579912	1.9078039501456392	84.59484651709903	-84.41779804535166	34.75797195442553	-57.993263860388396	112.81993286845614	-118.75033827162382	-3.103764389001385	158.2903839116143	30.089928109117633	29.84020177221818	-4.05906698507691	33.89926875729509	17.10606191471502	85.41610084824387	0.33041072799106436	4	
459	G307.6313-00.1736	13	32	33.26	-	62	40	10.7	T		Y		8.7	160	10.28	9.72	0.5	FB	9.235167462763538	0.22396568322821242	158.6860533132405	-1.3139466867594933	25.049617576316304	0.7259792258129624	20.37021953964182	4.3709080995112295	17.93701998192598	2.3049882410020843	81.64547252348763	-78.92339382310436	55.181825671359434	-43.61303366178093	124.05799220888531	-107.78629504307705	3.0046233714190844	173.30144663139524	21.363445940979638	23.490058992417374	-0.3328338336147283	23.822892826032103	7.565010777325165	35.20255749878916	0.17761664013369907	3	
460	G307.7949+00.0010	13	33	42.73	-	62	28	15.6	T		N		6.0	130	10.85	10.27	0.52	FH	16.20445840450106	1.3857451257391016	168.35299653564482	38.35299653564482	12.26869808544773	0.7345380147026261	15.905162974043224	2.2497540734068053	8.598372168241962	2.0551914954254755	108.53938824257378	-130.71782696470848	79.88998221716992	-42.351421305991494	175.13600815758326	-142.57586695902216	12.594316230232746	145.5579747753988	25.70847470053606	41.13707507148186	-0.08449824890158197	41.22157332038344	22.583678365931867	5.13691871753454	0.03308134939837274	1	too small
461	G307.9454-00.0888	13	35	7.62	-	62	32	4.5	T		N		7.9	25	12.11	11.33	0.7	I	6.029776666557883	0.9231748575601801	27.791761151103184	2.7917611511031843	26.807678502543734	1.052896168191493	9.885811380235483	1.2527784630598384	10.655668099453383	1.1702049873699851	nan	-127.15911924613522	100.75460083360225	-70.26115265105244	nan	nan	0.0	141.0	16.389908666122455	28.284512808789422	7.174886661887594	21.109626146901828	9.187452288270917	0.35691166400172913	0.0023987129579035277	3	smallish
462	G307.9706+00.0420	13	35	9.06	-	62	24	5.1	T		N		8.6	155	10.07	9.86	0.18	I	9.088661334113251	0.2787474417729312	133.0875014811842	-21.912498518815795	10.823213830266177	0.8285214650268408	13.230513223092064	1.984209520572383	9.671562693196401	0.2717981217938104	112.71830934072864	-124.23140166575472	61.84489554150994	-74.29908124710938	nan	nan	0.0	141.0	19.661905773327458	26.372764312501335	1.6387178536445752	24.73404645885676	10.448023753989657	15.854772928789547	0.10156054255817452	2	too small
463	G308.0406+00.2473	13	35	26.74	-	62	11	13.9	T	TYC 8995-1548-1	N		15.9	300	9.65	9.42	0.2	I	15.931738881351803	0.3328003579873684	297.5620446030036	-2.437955396996415	31.71862234806582	1.1247663378462025	31.60969568414664	2.487855071864649	24.660955504622688	0.4687339976875534	73.0112695852979	-75.32471108833909	31.905192268885685	-44.57644164510998	88.54215858708466	-107.44303331759718	-5.369560754551778	144.84219542786	34.213781017534295	30.72470266042844	-0.26330006419184215	30.98800272462028	14.86156966915423	7.127837572062725	0.052922267124643	4	
464	G308.0703+00.2120	13	35	44.88	-	62	13	0.9	T		N		12.4	170	9.19	8.93	0.23	I	17.491054161906	1.4071068418350892	123.63574989879972	-46.364250101200284	21.951543876637682	1.341799731735117	25.463991661380263	1.8017831053270985	19.574465756748058	0.7529954177839366	95.38007872202758	-71.65936361364244	59.90192298788605	-21.29575689394298	130.45678057201462	-125.99925781225487	12.290159521519998	133.65467707213824	39.94027139096409	38.83606288600445	1.4003428590983091	37.43572002690614	16.97518285305203	5.651926147444483	0.04208260321421167	3	asymmetric
465	G308.2317-00.1784	13	37	42.54	-	62	34	23.3	T		N		5.7	160	10.65	9.67	0.89	I	4.997661453588243	0.2418969893321341	152.82970680652792	-7.170293193472077	199.74017984661577	1.045459293083555	8.186348442941064	1.612167029653875	9.350874292162214	0.8583994479396694	132.1655447882112	-113.90250814117084	52.75745619394769	-63.63935358032248	nan	nan	0.0	141.0	11.445629365045342	17.865639699132473	3.914361422201946	13.951278276930527	6.611305267028954	0.308091281558062	0.002159542932842474	3	
466	G308.5823-00.8397	13	41	48.62	-	63	9	27.3	T		N		11.9	110	11.05	9.95	1.0	I	10.240850654704762	0.2526750778920954	111.65130984474335	1.651309844743352	20.151563205572913	0.45329182642951077	17.53796159812577	1.8820443765494062	17.293366970983698	1.5243308726564955	105.80292382283716	-104.24664297055975	58.60196189514565	-53.00439085895886	142.7342236457246	-166.9015857525294	2.698369005211271	206.95970139338326	16.097224707707134	32.18611090441586	3.8107168377708582	28.375394066645004	11.604047717819896	1.5871486555076029	0.013027207388342904	0	
