 884  884  5 34 42.000 -05 28 37.00 03 2   650.93   650.93   650.93   650.93   709.19   709.19   709.19   709.19 18.7088  0.0260 1 18.2808  0.0288 1 14.4920  0.0134 1 13.7593  0.0112 1 0.5 0.5 0.5 0.5     0.01     0.01     0.05     0.08     0.00     0.01     0.00     0.08   116.93    68.27   435.32   898.55  2005 04 10 14 43 16
 885  885  5 34 33.000 -05 28 27.00 11 4   374.00   374.00   374.00   374.03   429.86   429.86   429.86   429.85 99.9999 22.1068 2 99.9999 21.8081 2 19.2781  0.1697 1 18.1726  0.0663 1 0.5 0.5 0.1 0.5     0.01     0.01     0.04     0.01     0.00     0.01     0.00     0.05     9.51     1.63    23.67    20.49  2005 04 10 15 33 16
 886  886  5 34 33.000 -05 27 18.00 02 3   634.20   634.20   634.16   634.17   155.76   155.76   155.16   155.78 21.3688  0.1002 1 20.4201  0.0754 1 16.4783  0.0311 1 15.2435  0.0133 1 0.1 0.1 0.5 0.5     0.01     0.01     0.04     0.03     0.00     0.01     0.00     0.06    21.18    13.61   113.63   355.35  2005 04 10 14 39 16
 887  887  5 34 32.000 -05 27 42.00 01 2   701.96   701.96   702.02   701.94   286.06   286.06   286.07   286.02 22.0291  0.1417 1 21.9433  0.2863 1 17.2159  0.0521 1 17.2063  0.0339 1 0.1 0.1 0.5 0.5     0.00     0.01     0.04     0.02     0.00     0.01     0.00     0.06     7.78     3.37    99.60    56.49  2005 04 10 15 52 16
 888  888  5 34 31.000 -05 28 26.00 11 4   503.80   503.14   502.97   503.02   251.60   251.79   251.83   251.92 19.2276  0.0302 1 18.8249  0.0313 1 15.0395  0.0138 1 14.4163  0.0116 1 0.5 0.1 0.5 0.5     0.01     0.01     0.03     0.02     0.00     0.01     0.00     0.05    75.31    64.64   650.23  1124.47  2005 04 10 14 43 16
 889  889  5 34 33.000 -05 28 24.00 11 4   329.72   329.08   329.72   329.72   543.81   543.59   543.82   543.82 14.2724  0.0104 1 13.7131  0.0105 1 11.6093  0.0106 1 11.3477  0.0102 1 0.5 0.5 0.5 0.5     0.01     0.03     0.04     0.30     0.00     0.01     0.00     0.17  7425.19  3878.06  3950.61  3884.73  2005 04 10 15 33 16
 890  890  5 34 28.000 -05 26 39.00 01 3   390.30   390.30   390.83   390.32   241.17   241.17   241.09   241.17 22.8117  0.2553 1 21.1890  0.1444 1 17.1432  0.0565 1 15.6708  0.0148 1 0.1 0.1 0.5 0.5     0.00     0.01     0.04     0.03     0.00     0.01     0.00     0.06     5.87     5.43    77.99   175.90  2005 04 10 14 39 16
 891  891  5 34 27.000 -05 26 34.00 01 3   396.29   396.21   396.11   396.08   307.96   307.82   307.16   307.73 17.3589  0.0123 1 16.7716  0.0133 1 13.2799  0.0107 1 13.7918  0.0109 1 0.5 0.5 0.5 0.5     0.00     0.01     0.05     0.06     0.00     0.01     0.00     0.06   550.68   355.28  2051.60  1391.37  2005 04 10 15 52 16
 892  892  5 34 26.000 -05 26 30.00 01 3   587.93   587.87   587.73   587.20   495.96   495.81   495.10   495.19 18.3447  0.0178 1 17.5532  0.0180 1 12.3623  0.0111 1 13.1162  0.0107 1 0.5 0.5 0.5 0.5     0.01     0.01     0.08     0.10     0.00     0.01     0.01     0.07   274.62   150.93  3831.13  2171.72  2005 04 10 14 43 16
 893  893  5 34 14.000 -05 15 49.00 5d 4    67.77    67.19    67.04    67.16   684.11   684.21   684.13   684.16 18.1392  0.0171 1 17.0318  0.0149 1 13.9607  0.0115 1 13.4157  0.0109 1 0.5 0.5 0.5 0.5     0.00     0.00     0.01     0.05     0.00     0.01     0.00     0.06   279.86   200.56  1185.94  1366.67  2005 04 10 17 19 16
 894  894  5 34 18.000 -05 14 56.00 5d 2   121.68   121.68   121.68   121.68   171.73   171.73   171.73   171.73 99.9999 22.2208 2 99.9999 21.7280 2 20.1255  0.2696 1 18.6253  0.0774 1 0.5 0.5 0.1 0.1     0.00     0.00     0.02     0.02     0.00     0.01     0.00     0.06     5.61     1.92    11.04    11.25  2005 04 10 17 10 16
 895  895  5 34 21.000 -05 15 30.00 5d 3   360.23   360.23   360.23   360.22   513.99   513.99   513.84   513.96 99.9999 22.0901 2 99.9999 21.7084 2 17.5809  0.0619 1 16.4724  0.0220 1 0.5 0.5 0.1 0.5     0.00     0.00     0.02     0.02     0.00     0.01     0.00     0.06     7.00     2.23    43.24   101.61  2005 04 10 17 38 16
 896  896  5 34 22.000 -05 15 34.00 5c 1   751.04   751.04   751.04   751.04   423.83   423.83   423.83   423.83 99.9999 21.5012 2 99.9999 99.9999 0 19.1441  0.2049 1 18.0865  0.0684 1 0.5 0.5 0.1 0.1     0.00     0.00     0.00     0.00     0.00     0.01     0.00     0.06     3.55     3.55     6.35    16.34  2005 04 10 17 14 16
 897  896  5 34 22.000 -05 15 34.00 5d 3   417.14   417.14   417.14   417.10   603.92   603.92   603.92   603.77 99.9999 23.0698 2 99.9999 21.7345 2 19.2432  0.1429 1 17.9560  0.0629 1 0.1 0.5 0.1 0.5     0.00     0.00     0.02     0.02     0.00     0.01     0.00     0.05     5.33     1.35    15.22    21.84  2005 04 10 15 33 16
 898  898  5 34 23.000 -05 15 40.00 5d 3   545.31   545.34   545.11   545.14   767.93   767.82   767.01   767.05 19.9709  0.0466 1 19.0376  0.0382 1 14.5218  0.0125 1 13.4850  0.0110 1 0.1 0.1 0.5 0.5     0.01     0.01     0.02     0.07     0.00     0.01     0.00     0.07    44.78    28.53   831.55  1937.62  2005 04 10 14 39 16
 899  899  5 34 24.000 -05 16 22.00 5c 4   447.03   447.03   447.03   447.03   397.75   397.75   397.75   397.75 99.9999 99.9999 0 99.9999 21.7536 2 19.9478  0.2459 1 19.0106  0.0992 1 0.5 0.5 0.1 0.1     0.01     0.01     0.02     0.02     0.00     0.01     0.00     0.05  1937.62     2.04    13.39    12.07  2005 04 10 15 52 16
 900  900  5 34 30.000 -05 17  1.00 5b 4   544.87   544.87   544.30   544.88   632.02   632.02   631.99   632.00 21.7676  0.1510 1 20.8123  0.1074 1 16.9064  0.0400 1 15.9986  0.0178 1 0.1 0.1 0.5 0.5     0.01     0.01     0.03     0.05     0.00     0.01     0.00     0.06    15.53     9.81    77.03   198.31  2005 04 10 14 43 16
 901  901  5 34 31.000 -05 15 50.00 5c 3   699.15   699.15   699.09   699.13   773.22   773.22   773.04   773.20 99.9999 22.0893 2 99.9999 21.6235 2 17.7188  0.0669 1 16.5069  0.0239 1 0.5 0.5 0.1 0.5     0.01     0.01     0.03     0.02     0.00     0.01     0.00     0.06    10.72     1.64    51.40    99.88  2005 04 10 17 19 16
 902  902  5 34 31.000 -05 15 12.00 5b 2   297.04   297.04   297.04   297.04   277.16   277.16   277.16   277.15 99.9999 22.9968 2 99.9999 22.5436 2 18.6066  0.0950 1 16.7998  0.0242 1 0.1 0.1 0.1 0.5     0.01     0.01     0.03     0.02     0.00     0.01     0.00     0.05     8.76     2.22    25.53   107.01  2005 04 10 17 10 16
 903  903  5 34 35.000 -05 15 24.00 5b 3   706.21   706.18   705.98   705.98   239.72   239.19   239.00   239.15 19.2755  0.0333 1 18.1632  0.0234 1 14.8881  0.0135 1 14.1607  0.0113 1 0.5 0.5 0.5 0.5     0.01     0.01     0.04     0.04     0.00     0.01     0.00     0.06    90.59    91.32   600.14   935.84  2005 04 10 17 38 16
 904  904  5 34 39.000 -05 17 24.00 41 4   777.08   777.08   776.95   777.05   521.08   521.08   521.05   521.08 21.5663  0.1265 1 20.7315  0.0957 1 16.9172  0.0519 1 15.8988  0.0165 1 0.1 0.1 0.5 0.5     0.01     0.01     0.06     0.05     0.00     0.01     0.00     0.06    21.03     8.80   111.60   223.87  2005 04 10 17 14 16
 905  905  5 34 38.000 -05 18 29.00 41 3   136.16   136.16   136.16   136.16   383.21   383.21   383.21   383.21 99.9999 99.9999 0 99.9999 21.7188 2 99.9999 19.0686 2 18.6634  0.0817 1 0.5 0.5 0.5 0.1     0.01     0.01     0.07     0.05     0.00     0.01     0.00     0.06   223.87     2.01    30.61    13.03  2004 10 28 17 28 16
 906  906  5 34 37.000 -05 18 33.00 41 3   200.18   200.13   200.18   200.18   395.27   395.21   395.27   395.27 99.9999 21.9928 2 19.0753  0.0350 1 99.9999 19.9776 2 99.9999 99.9999 0 0.5 0.1 0.1 0.5     0.01     0.01     0.07     0.05     0.00     0.01     0.00     0.06    13.34    71.28    28.96    71.28  2004 10 28 17 19 16
 907  907  5 34 40.000 -05 18 14.00 41 4   259.17   259.17   259.17   259.14   380.94   380.94   380.94   380.90 99.9999 22.9092 2 99.9999 21.6976 2 19.3541  0.2306 1 17.3994  0.0361 1 0.1 0.5 0.1 0.5     0.01     0.01     0.06     0.05     0.00     0.01     0.00     0.05    11.00     2.27    33.30    49.07  2004 10 28 17 47 16
 908  908  5 34 45.000 -05 16 25.00 59 3    72.90    72.90    72.90    72.92   123.05   123.05   123.05   123.04 99.9999 21.9157 2 99.9999 21.6051 2 17.9215  0.0800 1 16.4617  0.0206 1 0.5 0.5 0.1 0.5     0.01     0.01     0.06     0.04     0.00     0.01     0.00     0.06    12.81     2.55    56.96   119.38  2004 10 28 17 23 16
 909  909  5 34 46.000 -05 16 19.00 59 3   316.93   316.93   316.87   316.93   220.78   220.78   220.20   220.80 22.2291  0.2176 1 21.7006  0.1975 1 17.1216  0.0609 1 15.8824  0.0160 1 0.1 0.1 0.1 0.5     0.01     0.01     0.06     0.05     0.00     0.01     0.00     0.06    16.66     4.23    76.90   187.10  2005 04 10 15 33 16
 910  910  5 34 46.000 -05 18 54.00 42 4   175.00   175.04   174.87   175.00   100.96   100.77   100.91   100.97 21.0785  0.0822 1 19.7624  0.0464 1 16.3986  0.0328 1 15.5959  0.0141 1 0.1 0.1 0.5 0.5     0.01     0.01     0.07     0.06     0.00     0.01     0.00     0.05    24.66    28.95   173.43   326.43  2005 04 10 14 39 16
 911  911  5 34 48.000 -05 16 39.00 59 3   380.30   380.30   380.30   380.33   511.88   511.88   511.88   511.90 99.9999 22.9316 2 99.9999 21.6914 2 18.4459  0.1039 1 17.3929  0.0396 1 0.1 0.5 0.1 0.5     0.01     0.01     0.06     0.04     0.00     0.01     0.00     0.06    11.84     2.41    35.79    31.52  2005 04 10 15 52 16
 912  912  5 34 47.000 -05 18  9.00 42 4   469.26   469.26   469.02   469.27   464.01   464.01   463.93   464.00 22.2037  0.1886 1 21.6274  0.2035 1 17.8740  0.0720 1 16.6252  0.0228 1 0.1 0.1 0.1 0.5     0.01     0.01     0.05     0.03     0.00     0.01     0.00     0.05    12.20     4.29    71.25    90.01  2005 04 10 14 43 16
 913  913  5 34 48.000 -05 17 46.00 42 4   528.17   528.17   528.17   528.16   795.04   795.04   795.04   795.03 99.9999 22.3902 2 19.9244  0.0812 1 14.7564  0.0488 1 15.0905  0.0130 1 0.1 0.5 0.5 0.5     0.00     0.00     0.03     0.01     0.00     0.01     0.03     0.05     8.13    44.51   344.34   345.81  2005 04 10 15 33 16
 914  913  5 34 48.000 -05 17 46.00 58 4   380.24   380.24   380.04   380.27   748.18   748.18   748.07   748.15 21.4980  0.1276 1 21.6083  0.2480 1 16.3476  0.0340 1 15.0859  0.0137 1 0.1 0.1 0.5 0.5     0.01     0.01     0.07     0.07     0.00     0.01     0.00     0.06    20.76     2.53   159.31   297.73  2005 04 10 14 39 16
 915  915  5 34 50.000 -05 16 29.00 58 1   160.89   160.89   160.89   160.93   392.74   392.74   392.74   392.81 99.9999 21.3870 2 21.1726  0.2816 1 17.6984  0.0693 1 16.2227  0.0184 1 0.5 0.1 0.1 0.1     0.00     0.00     0.02     0.01     0.00     0.01     0.00     0.05     5.21     1.98    35.54    86.76  2005 04 10 15 52 16
 916  915  5 34 50.000 -05 16 29.00 59 3   687.94   687.94   687.94   687.94   608.22   608.22   608.22   608.19 99.9999 21.8978 2 21.5774  0.2292 1 18.4674  0.1220 1 16.1543  0.0194 1 0.5 0.1 0.1 0.5     0.01     0.01     0.08     0.06     0.00     0.01     0.00     0.06    16.79     4.44    45.52   127.36  2005 04 10 14 43 16
 917  917  5 34 50.000 -05 17 12.00 58 4   209.91   209.91   209.91   209.92   389.73   389.73   389.73   389.71 99.9999 21.9138 2 99.9999 21.7806 2 17.7593  0.0763 1 16.1397  0.0179 1 0.5 0.5 0.1 0.5     0.02     0.02     0.08     0.06     0.00     0.01     0.00     0.06    17.04     2.62    61.57   140.74  2005 04 10 17 19 16
 918  918  5 34 50.000 -05 16 33.00 59 3   722.05   722.05   722.05   721.99   681.88   681.88   681.88   681.86 99.9999 21.7812 2 99.9999 22.4607 2 18.8213  0.1824 1 17.2973  0.0427 1 0.5 0.1 0.1 0.5     0.02     0.02     0.08     0.06     0.00     0.01     0.00     0.07    15.82     2.55    44.40    44.39  2005 04 10 17 10 16
 919  919  5 34 48.000 -05 19  7.00 42 1   653.90   653.90   653.90   653.93   455.98   455.98   456.71   455.99 20.3688  0.0804 1 19.6187  0.0728 1 15.7381  0.0210 1 14.6712  0.0122 1 0.1 0.1 0.1 0.1     0.00     0.00     0.02     0.02     0.00     0.01     0.00     0.05    18.74    18.06   157.57   392.66  2005 04 10 17 38 16
 920  919  5 34 48.000 -05 19  7.00 43 3   461.82   461.96   461.85   461.83   577.18   577.79   577.00   577.17 20.5177  0.0656 1 19.5495  0.0449 1 15.6520  0.0228 1 14.6267  0.0121 1 0.1 0.1 0.5 0.5     0.01     0.02     0.08     0.09     0.00     0.01     0.00     0.06    45.48    29.78   303.76   544.91  2005 04 10 17 14 16
 921  921  5 34 51.000 -05 16 54.00 58 4   161.99   161.99   161.99   161.99   152.77   152.77   152.77   152.77 21.0189  0.0857 1 20.8697  0.1010 1 15.6920  0.0214 1 15.1151  0.0128 1 0.1 0.1 0.5 0.5     0.01     0.01     0.07     0.05     0.00     0.01     0.00     0.06    32.49    12.08   249.75   466.96  2005 04 10 15 33 16
 922  922  5 34 49.000 -05 18 55.00 43 3   328.09   328.08   328.02   328.01   629.22   629.15   628.84   629.00 18.4338  0.0213 1 17.4754  0.0173 1 14.0985  0.0129 1 13.4245  0.0109 1 0.5 0.5 0.5 0.5     0.01     0.01     0.08     0.10     0.00     0.01     0.00     0.06   224.66   253.51  1208.23  2699.71  2005 04 10 14 39 16
 923  923  5 34 50.000 -05 18 44.00 43 3   180.97   181.00   180.96   180.36   659.82   658.65   658.34   658.11 13.0380 99.9999 3 12.2210  0.0103 1 10.6394  0.0112 1 10.4698  0.0102 1 0.5 0.5 0.5 0.5     0.03     0.13     0.09     0.77     0.01     0.05     0.01     0.49  8191.63  4014.31  3993.74  3994.59  2005 04 10 15 52 16
 924  924  5 34 51.000 -05 17 56.00 58 4   652.96   653.17   652.84   652.98   533.03   532.56   532.65   532.68 21.0520  0.0889 1 19.9930  0.0573 1 15.9533  0.0281 1 14.8709  0.0128 1 0.1 0.1 0.5 0.5     0.01     0.01     0.09     0.06     0.00     0.01     0.00     0.06    25.69    16.03   130.22   345.39  2005 04 10 14 43 16
 925  925  5 34 54.000 -05 17 21.00 58 3   163.00   163.00   163.00   163.00   657.85   657.85   657.85   657.85 20.5173  0.0683 1 19.9350  0.0595 1 15.6879  0.0228 1 14.8244  0.0124 1 0.1 0.1 0.5 0.5     0.02     0.02     0.08     0.08     0.00     0.01     0.00     0.06    36.08    17.48   156.07   309.69  2005 04 10 15 33 16
 926  926  5 34 54.000 -05 17 21.00 58 3   165.15   165.15   165.15   165.15   656.36   656.36   656.36   656.36 20.3295  0.1085 1 19.7755  0.0863 1 15.7426  0.0242 1 14.8747  0.0125 1 0.5 0.5 0.5 0.5     0.02     0.02     0.08     0.08     0.00     0.01     0.00     0.06    36.08    17.48   156.07   309.69  2005 04 10 14 39 16
 927  927  5 34 58.000 -05 17 37.00 57 4   395.90   395.04   395.02   395.20   267.04   267.86   267.60   267.67 19.8261  0.0471 1 19.6731  0.0470 1 15.3619  0.0190 1 14.5876  0.0117 1 0.1 0.1 0.5 0.5     0.02     0.02     0.11     0.08     0.00     0.01     0.00     0.06    92.56    28.42   354.39   531.95  2005 04 10 15 52 16
 928  928  5 34 54.000 -05 17  1.00 58 3   342.95   342.95   342.88   342.86   545.69   545.16   544.92   545.03 17.8196  0.0159 1 17.8266  0.0200 1 13.6165  0.0117 1 13.5839  0.0108 1 0.5 0.5 0.5 0.5     0.02     0.02     0.09     0.09     0.00     0.01     0.00     0.06   322.26   161.91  1736.78  1969.77  2005 04 10 14 43 16
 929  929  5 35  0.000 -05 18 51.00 44 4   430.27   430.88   430.07   430.28   408.91   408.84   408.89   408.92 20.5683  0.0648 1 19.2526  0.0384 1 15.4191  0.0194 1 14.4777  0.0116 1 0.1 0.1 0.5 0.5     0.02     0.03     0.11     0.08     0.00     0.01     0.00     0.06    50.74    42.78   465.33   663.51  2005 04 10 15 33 16
 930  930  5 35  1.000 -05 18 21.00 44 4   583.08   583.08   582.94   583.07   712.91   712.91   712.85   712.91 22.3278  0.2709 1 21.3324  0.1762 1 17.3303  0.0688 1 15.8153  0.0166 1 0.1 0.1 0.1 0.5     0.02     0.03     0.13     0.08     0.00     0.01     0.00     0.06    23.54     7.40   114.89   234.90  2005 04 10 14 39 16
 931  931  5 35  2.000 -05 18 22.00 56 4   403.11   403.11   402.96   403.12   740.91   740.91   740.86   740.88 21.4993  0.2133 1 21.8543  0.2770 1 17.3078  0.0738 1 15.6204  0.0151 1 0.1 0.1 0.1 0.5     0.03     0.03     0.16     0.10     0.00     0.01     0.01     0.06    34.76     6.32   116.25   161.56  2005 04 10 15 52 16
 932  932  5 35  2.000 -05 18 34.00 44 4   416.99   416.99   416.99   416.99   723.96   723.96   723.96   723.96 99.9999 21.8652 2 99.9999 21.7272 2 17.6989  0.0853 1 15.8557  0.0169 1 0.5 0.5 0.1 0.5     0.02     0.02     0.14     0.09     0.00     0.01     0.01     0.06    24.55     4.56   105.01   239.69  2005 04 10 14 43 16
 933  933  5 35  3.000 -05 17 53.00 56 4   259.95   259.85   259.15   259.85   428.87   429.09   429.01   429.08 19.5703  0.0488 1 19.9663  0.0594 1 15.3726  0.0245 1 15.0315  0.0127 1 0.1 0.1 0.5 0.5     0.04     0.04     0.20     0.12     0.00     0.01     0.01     0.06   142.41    34.55   422.34   523.56  2005 04 10 15 33 16
 934  934  5 35  3.000 -05 18 30.00 56 4   556.91   556.81   556.01   556.17   648.09   648.18   648.13   648.22 18.4690  0.0318 1 18.1549  0.0250 1 14.6352  0.0169 1 14.1005  0.0114 1 0.5 0.5 0.5 0.5     0.04     0.03     0.18     0.12     0.00     0.01     0.01     0.06   267.58    96.45   800.99   896.86  2005 04 10 14 39 16
 935  935  5 35  3.000 -05 18 59.00 45 4   750.24   749.91   749.23   749.90    99.92   100.74   100.61   100.77 20.1590  0.0600 1 20.6830  0.0952 1 16.3676  0.0578 1 15.5943  0.0145 1 0.1 0.1 0.5 0.5     0.04     0.03     0.19     0.12     0.00     0.01     0.01     0.06    69.59    15.97   189.30   247.89  2005 04 10 15 52 16
 936  936  5 35  2.000 -05 19 44.00 45 3   380.06   380.06   380.06   380.06   488.99   488.99   488.99   488.99 21.3270  0.1571 1 20.8119  0.1172 1 15.0370  0.0207 1 15.6848  0.0153 1 0.1 0.1 0.5 0.5     0.04     0.04     0.20     0.13     0.00     0.01     0.01     0.06    45.81    15.06   495.58   142.84  2005 04 10 14 43 16
 937  937  5 35  2.000 -05 19 44.00 45 3   380.70   380.70   380.70   380.70   485.84   485.84   485.84   485.84 20.7962  0.1965 1 20.7202  0.2309 1 15.1554  0.0220 1 15.7521  0.0154 1 0.5 0.5 0.5 0.5     0.04     0.04     0.21     0.13     0.00     0.01     0.01     0.06    45.81    15.06   495.58   142.84  2005 04 10 17 19 16
 938  938  5 35  7.000 -05 17  5.00 56 3   495.82   496.01   495.85   495.80   267.18   267.78   266.99   267.19 20.9488  0.0875 1 19.9151  0.0555 1 16.3677  0.0349 1 15.5062  0.0143 1 0.1 0.1 0.5 0.5     0.02     0.02     0.08     0.09     0.00     0.01     0.00     0.06    39.81    23.49   171.79   209.63  2005 04 10 17 10 16
 939  939  5 35  5.000 -05 18 24.00 56 4   724.07   724.07   724.07   724.06   315.67   315.67   315.67   315.64 99.9999 21.1524 2 99.9999 21.4787 2 17.3279  0.0776 1 15.5273  0.0145 1 0.5 0.5 0.1 0.5     0.04     0.04     0.20     0.13     0.00     0.01     0.01     0.07    43.35     6.74   139.17   263.56  2005 04 10 17 38 16
 940  940  5 35  6.000 -05 17 22.00 56 3   227.87   227.87   227.87   227.87   289.78   289.78   289.78   289.78 99.9999 21.7644 2 99.9999 99.9999 0 99.9999 18.7109 2 18.6486  0.0801 1 0.5 0.5 0.5 0.1     0.02     0.02     0.09     0.10     0.00     0.01     0.01     0.06    20.85    20.85    39.90    16.86  2005 04 10 17 14 16
 941  941  5 35  4.000 -05 17 42.00 56 4   300.23   300.23   300.23   300.23   176.52   176.52   176.52   176.52 20.1480  0.0665 1 19.1930  0.0378 1 14.6647  0.0152 1 13.8002  0.0108 1 0.1 0.1 0.5 0.5     0.04     0.04     0.15     0.15     0.00     0.01     0.01     0.06    82.58    52.62   394.52   908.49  2005 04 10 15 33 16
 942  942  5 35  5.000 -05 19 21.00 45 4   434.91   434.91   434.91   434.85   175.87   175.87   175.87   175.88 21.2562  0.2899 1 99.9999 22.4356 2 19.0465  0.2648 1 17.3797  0.0373 1 0.5 0.1 0.1 0.5     0.04     0.04     0.20     0.12     0.00     0.01     0.01     0.06    40.36     4.97    88.30    57.88  2005 04 10 14 39 16
 943  943  5 35  7.000 -05 18 30.00 45 4   719.11   719.11   719.11   719.11   662.72   662.72   662.72   662.69 99.9999 21.4466 2 99.9999 22.2532 2 18.2882  0.2285 1 16.8541  0.0300 1 0.5 0.1 0.1 0.5     0.05     0.05     0.24     0.17     0.00     0.01     0.01     0.07    45.38     5.10   117.33    60.91  2005 04 10 15 52 16
 944  944  5 35  8.000 -05 16 47.00 56 3   694.24   694.24   694.24   694.21   187.81   187.81   187.81   187.79 99.9999 21.8982 2 99.9999 21.6638 2 19.1050  0.1833 1 17.0557  0.0299 1 0.5 0.5 0.1 0.5     0.02     0.02     0.05     0.05     0.00     0.01     0.00     0.06    17.11     2.68    30.56    64.22  2005 04 10 14 43 16
 945  945  5 35  8.000 -05 17  5.00 56 3   609.43   609.43   609.43   609.43   354.07   354.07   354.07   354.07 99.9999 99.9999 0 99.9999 99.9999 0 99.9999 19.0843 2 18.6752  0.0833 1 0.5 0.5 0.5 0.1     0.02     0.02     0.07     0.08     0.00     0.01     0.00     0.06    64.22    64.22    34.62    13.61  2005 04 10 17 19 16
 946  946  5 35  9.000 -05 16 51.00 56 3   738.07   738.07   738.07   738.03   269.67   269.67   269.67   269.69 99.9999 22.6868 2 99.9999 21.7562 2 19.3715  0.2143 1 17.6321  0.0468 1 0.1 0.5 0.1 0.5     0.02     0.02     0.05     0.05     0.00     0.01     0.00     0.06    14.55     2.78    29.40    34.32  2005 04 10 17 10 16
 947  947  5 35  9.000 -05 16 56.00 56 3   724.07   724.05   723.85   723.84   313.93   313.87   313.12   313.79 19.7947  0.0450 1 18.6895  0.0303 1 15.5552  0.0190 1 14.9252  0.0125 1 0.1 0.1 0.5 0.5     0.02     0.02     0.05     0.08     0.00     0.01     0.00     0.06    85.66    82.23   243.20   405.48  2005 04 10 17 38 16
 948  948  5 35  7.000 -05 18 26.00 45 4   678.23   678.23   678.23   678.20   792.12   792.12   792.12   792.05 18.5230  0.2365 1 19.6698  0.1991 1 14.9952  0.2062 1 17.2880  0.0510 1 0.5 0.5 0.5 0.5     0.03     0.03     0.13     0.10     0.02     0.02     0.09     0.09    41.47     5.47    84.85    39.94  2005 04 10 17 14 16
 949  948  5 35  7.000 -05 18 26.00 55 4   230.86   230.86   230.86   230.90   750.04   750.04   750.04   750.00 99.9999 21.1874 2 99.9999 21.3247 2 99.9999 18.4534 2 17.4619  0.0446 1 0.5 0.5 0.5 0.5     0.05     0.05     0.19     0.15     0.00     0.01     0.01     0.06    47.34     6.07    81.03    51.71  2005 04 10 15 33 16
 950  950  5 35  7.000 -05 19 50.00 46 3   535.07   535.07   535.07   535.06   742.76   742.76   742.76   742.75 99.9999 22.0905 2 99.9999 21.3212 2 18.3236  0.2856 1 16.6574  0.0257 1 0.1 0.5 0.1 0.5     0.07     0.06     0.34     0.21     0.00     0.01     0.01     0.07    61.46     6.43   148.70    84.08  2005 04 10 14 39 16
 951  951  5 35 10.000 -05 17  6.00 56 3   758.29   758.29   758.35   758.29   471.08   471.08   471.07   471.66 99.9999 21.7764 2 99.9999 21.7426 2 17.1856  0.0657 1 18.1812  0.0694 1 0.5 0.5 0.5 0.1     0.02     0.02     0.06     0.06     0.00     0.01     0.00     0.06    17.41     3.49    64.83    16.14  2005 04 10 15 52 16
 952  952  5 35  8.000 -05 19 14.00 45 4   255.77   255.77   255.77   255.77   558.04   558.04   558.04   558.04 99.9999 21.2587 2 99.9999 21.3089 2 99.9999 17.9847 2 18.5740  0.0805 1 0.5 0.5 0.5 0.1     0.07     0.07     0.34     0.22     0.00     0.01     0.01     0.06    62.85     6.90   144.93    15.79  2005 04 10 14 43 16
 953  953  5 35  8.000 -05 19 37.00 45 4    65.97    65.97    65.97    65.97   423.07   423.07   423.07   423.07 99.9999 21.3331 2 99.9999 99.9999 0 99.9999 17.9192 2 19.1956  0.1178 1 0.5 0.5 0.5 0.1     0.06     0.05     0.30     0.17     0.00     0.01     0.01     0.07    52.72    52.72   128.47     8.63  2005 04 10 17 19 16
 954  954  5 35  8.000 -05 19 33.00 46 3   264.92   264.92   264.92   264.93   763.28   763.28   763.28   763.23 99.9999 21.2634 2 99.9999 21.3112 2 17.9298  0.1768 1 16.3564  0.0220 1 0.5 0.5 0.1 0.5     0.07     0.06     0.37     0.20     0.00     0.01     0.01     0.07    60.05     7.58   188.71   118.87  2005 04 10 17 10 16
 955  955  5 35 11.000 -05 17 20.00 55 2   127.82   127.82   127.89   127.84    98.76    98.76    98.24    98.76 21.1465  0.1006 1 20.5875  0.0817 1 15.7084  0.0220 1 14.8531  0.0122 1 0.1 0.1 0.5 0.5     0.02     0.02     0.07     0.09     0.00     0.01     0.00     0.07    36.57    11.70   237.90   426.79  2005 04 10 17 38 16
 956  956  5 35 10.000 -05 19  2.00 55 4   707.12   707.12   707.12   707.07   698.98   698.98   698.98   698.96 99.9999 21.9287 2 99.9999 21.3885 2 17.6985  0.1106 1 16.6723  0.0256 1 0.1 0.5 0.1 0.5     0.05     0.06     0.25     0.20     0.00     0.01     0.01     0.06    52.70     7.13   153.40    89.65  2005 04 10 17 14 16
 957  957  5 35 11.000 -05 19 26.00 46 4   553.86   553.86   553.86   553.86   216.90   216.90   216.90   216.90 99.9999 21.2326 2 99.9999 21.3358 2 18.1357  0.2738 1 16.4284  0.0230 1 0.5 0.5 0.1 0.5     0.07     0.07     0.39     0.32     0.00     0.01     0.02     0.08    65.62     7.49   189.21    93.40  2005 04 10 15 33 16
 958  958  5 35 11.000 -05 19 26.00 46 4   560.24   560.24   560.24   560.24   214.03   214.03   214.03   214.03 20.4685  0.0943 1 19.8869  0.0580 1 15.2617  0.0373 1 14.0099  0.0111 1 0.1 0.1 0.5 0.5     0.07     0.07     0.39     0.31     0.00     0.01     0.01     0.08    97.21    30.15   641.43  1048.57  2005 04 10 14 39 16
 959  959  5 35 11.000 -05 20  2.00 46 3    66.71    66.71    66.71    66.82   266.18   266.18   266.18   266.25 99.9999 21.1087 2 99.9999 99.9999 0  0.0000 99.9999 3 17.8997  0.0637 1 0.5 0.5 0.5 0.1     0.08     0.08     0.51     0.33     0.00     0.01     0.01     0.08    72.52    72.52    72.52    25.76  2005 04 10 15 52 16
